,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.0,,,1.9731082682680352e-06,0.0,5.729644850983965e-06,0.0,2.5542200469035297e-06,0.0,0.0,,5.327614918703297e-06,1.879220368289828e-06,5.23193685481647e-05,8.863578999786068e-07,3.7619223015492562e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.214492156396546e-06,0.0,,0.0,2.4756959810346636e-06,0.0,,0.0,,0.0,0.0,,,0.0,,1.229899234510221e-06,1.965665937072654e-06,,0.0,0.0,0.0,5.1084048851324226e-08
Metal_Dopant_2 Group,0.0845725191512857,5.327615225515184e-06,5.327614918703297e-06,0.028667825910833812,0.08113741329394918,0.1485652369880928,0.09392475297388404,0.04931169724145971,0.12213880217085385,0.02093362919411045,5.327614918703297e-06,,0.07528935690732959,0.053031874943447875,0.06622837011380893,0.09454178213537173,0.10979987837155832,1.598284465383926e-05,1.598284465383926e-05,1.598284465383926e-05,0.46028427992775883,0.13987385043678072,0.056664869084988544,0.1049633485060494,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,5.327614918703297e-06,0.12113007151461472,0.1462477755074468,0.07593352605855974,5.327614918703297e-06,0.18149460103960532,0.15586911035145837,0.07316071539554661,5.327614918703297e-06,0.03025698116862699,5.327614918703297e-06,0.06773050967365243,0.07600265396686817,5.327614918703297e-06,5.327614918703297e-06,0.14353573051498875,5.327614918703297e-06,0.3478104265905687,0.10611040003436312,5.327614918703297e-06,0.04343649601124572,0.09158673345917301,0.14030225461741277,0.01886140600851448
Metal_Dopant_2 Ionization Potential,0.2204117063487347,1.8792204770168043e-06,1.879220368289828e-06,0.18765066187099447,0.1413522579071391,0.20876972149749148,0.11221309179458067,0.18822662934173479,0.17044835335775316,0.0504721127128628,1.879220368289828e-06,0.07528935690732959,,0.08578508171608407,0.12937899653433646,0.132582970176885,0.2574760364414686,5.637661286081113e-06,5.637661286081113e-06,5.637661286081113e-06,0.1288569334922773,0.6521330446454026,0.08735205768766419,0.2470336354893856,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,1.8792204770168043e-06,0.2383036407961687,0.37958167132430476,0.1024328945850784,1.8792204770168043e-06,0.29499377682947053,0.29016787369335334,0.1611122380347996,1.8792204770168043e-06,0.08921065283906696,1.8792204770168043e-06,0.16624553654823634,0.21086475847714764,1.8792204770168043e-06,1.8792204770168043e-06,0.2810591992308505,1.8792204770168043e-06,0.42177362867969176,0.27431368991142197,1.8792204770168043e-06,0.043801882103000636,0.14679108140777872,0.2766064218653369,0.05522925820235066
Metal_Dopant_2 Electronegativity,0.04930290740700963,1.7439789932618442e-05,5.23193685481647e-05,0.03302102421515687,0.2677457177416832,0.07332712343230051,0.04447414538595698,0.061680861572928146,0.051544571118062016,0.04621555190972808,5.23193685481647e-05,0.053031874943447875,0.08578508171608407,,0.03950222868060596,0.07835807877403406,0.07049457949973627,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,0.13872351658707247,0.1615248650113478,0.3285434931273585,0.05414274780161623,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,1.7439789932618442e-05,0.0889476544182395,0.08644979521611935,0.07352015350103812,1.7439789932618442e-05,0.12368439747833693,0.13743207504267269,0.04876295766210397,1.7439789932618442e-05,0.06082686709908285,1.7439789932618442e-05,0.03708880876471994,0.13281149002927628,1.7439789932618442e-05,1.7439789932618442e-05,0.08523815632809865,1.7439789932618442e-05,0.1627918899125413,0.0627667252203728,1.7439789932618442e-05,0.05000844636394709,0.02673329846743799,0.08691139486378342,0.011828578539717584
Metal_Dopant_2 Number of d electrons,0.20720296156687654,0.0,8.863578999786068e-07,0.06151311336216824,0.14022734019073826,0.12024448625532473,0.04920875500204992,0.10028966223896962,0.22718046444002135,0.019616329285954883,8.863578999786068e-07,0.06622837011380893,0.12937899653433646,0.03950222868060596,,0.08633852393954979,0.14388596926435826,0.0,0.0,0.0,0.04186846883606972,0.14990254166552927,0.07473316050741506,0.18583335925473898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562610905978598,0.22694999242314823,0.050815149908418254,0.0,0.2400736586084726,0.17252220922709144,0.08484100708955762,0.0,0.03906215707114219,0.0,0.33389441385570445,0.278866245573136,0.0,0.0,0.2465397310693606,0.0,0.2774561297212389,0.14443141526885583,0.0,0.03143616549660169,0.0689904568321653,0.2671648655088558,0.05744279035359587
Metal_Dopant_2 Atomic Radius,0.1271060725875489,3.761922518801961e-06,3.7619223015492562e-06,0.09649151890190874,0.07251366448101045,0.19676965890772158,0.04744977340025498,0.11566987767541563,0.12178302620585568,0.058926759168315676,3.7619223015492562e-06,0.09454178213537173,0.132582970176885,0.07835807877403406,0.08633852393954979,,0.15748559289602337,1.1285766542559912e-05,1.1285766542559912e-05,1.1285766542559912e-05,0.07442038965589401,0.2195462096417743,0.05727396962992509,0.09887369051016166,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,3.761922518801961e-06,0.15959595723652834,0.2017484721491353,0.06357240631442959,3.761922518801961e-06,0.16674663023995528,0.24776863679063776,0.17615410375097626,3.761922518801961e-06,0.029631048885153,3.761922518801961e-06,0.06930843545900246,0.1595874946495881,3.761922518801961e-06,3.761922518801961e-06,0.21596353143966845,3.761922518801961e-06,0.2650845283743619,0.13681187477737175,3.761922518801961e-06,0.038996014198409756,0.10613628265918823,0.17782756595984228,0.0585704030319796
Metal_Dopant_3 Relative Atomic Mass,0.14475377888780164,0.0,0.0,0.21290010368013285,0.14014736395382457,0.20373731987411572,0.1135410788523006,0.1462118702583525,0.20413445279169434,0.06216853290659753,0.0,0.10979987837155832,0.2574760364414686,0.07049457949973627,0.14388596926435826,0.15748559289602337,,0.0,0.0,0.0,0.0981289582976583,0.2963057813350154,0.15048855268236658,0.13435724035122623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23246435680968094,0.20524803211202922,0.13615726607367637,0.0,0.5357304614151138,0.24491771696905412,0.10423100144005924,0.0,0.10787248093066922,0.0,0.08699074736443632,0.18450569027275984,0.0,0.0,0.23669070672398265,0.0,0.28090497687066096,0.1660349476856763,0.0,0.3953851695999213,0.06859686918948267,0.22382147427950014,0.03337800741902534
Metal_Dopant_3 Atomic Number,0.0,,,5.919324873839666e-06,0.0,1.909881747749788e-06,0.0,7.662660300698334e-06,0.0,0.0,,1.598284465383926e-05,5.637661286081113e-06,1.7439789932618442e-05,0.0,1.1285766542559912e-05,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,2.428984228674822e-06,0.0,,0.0,4.951391962069327e-06,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Period,0.0,,,5.919324873839666e-06,0.0,1.909881747749788e-06,0.0,7.662660300698334e-06,0.0,0.0,,1.598284465383926e-05,5.637661286081113e-06,1.7439789932618442e-05,0.0,1.1285766542559912e-05,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,2.428984228674822e-06,0.0,,0.0,4.951391962069327e-06,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Group,0.0,,,5.919324873839666e-06,0.0,1.909881747749788e-06,0.0,7.662660300698334e-06,0.0,0.0,,1.598284465383926e-05,5.637661286081113e-06,1.7439789932618442e-05,0.0,1.1285766542559912e-05,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,2.428984228674822e-06,0.0,,0.0,4.951391962069327e-06,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Ionization Potential,0.15051303082971354,0.0,0.0,0.07126900504322031,0.04356493230905829,0.04734347786614649,0.09421729958199757,0.35301942188556357,0.21235204092419643,0.09943215465243326,0.0,0.46028427992775883,0.1288569334922773,0.13872351658707247,0.04186846883606972,0.07442038965589401,0.0981289582976583,0.0,0.0,0.0,,0.26027760635353164,0.0680910001860937,0.11918050003557838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09030182655760546,0.1428880289505379,0.06917489780140798,0.0,0.08152891024351348,0.07382583840227974,0.022512583306975753,0.0,0.0646149594698039,0.0,0.027460778081079208,0.033354627777755566,0.0,0.0,0.0851444841502487,0.0,0.08684118636719163,0.03765994879802063,0.0,0.6217367732376425,0.10295839950905566,0.043136732115739346,0.01905893535348911
Metal_Dopant_3 Electronegativity,0.21084439845210506,0.0,0.0,0.08499196600720788,0.18540767812398248,0.11877847316236201,0.2027793139056921,0.2400769995860275,0.22185704002383744,0.10471568301426061,0.0,0.13987385043678072,0.6521330446454026,0.1615248650113478,0.14990254166552927,0.2195462096417743,0.2963057813350154,0.0,0.0,0.0,0.26027760635353164,,0.12465515987848223,0.3327008975540638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210500030185795,0.2557400070248793,0.12273964951727741,0.0,0.32813591586832047,0.1721560922760217,0.14462796567172287,0.0,0.13604978919134647,0.0,0.14492245192336317,0.2547471902624714,0.0,0.0,0.34892401002931656,0.0,0.28059511443679647,0.6271613415839719,0.0,0.08919459265711231,0.27714310790577196,0.2656612349115515,0.042107277450910495
Metal_Dopant_3 Number of d electrons,0.09201807731160215,0.0,0.0,0.08306233979481797,0.277233501265389,0.09579859271070067,0.06435730052782573,0.08344535294123433,0.10769557180402711,0.01926326187401211,0.0,0.056664869084988544,0.08735205768766419,0.3285434931273585,0.07473316050741506,0.05727396962992509,0.15048855268236658,0.0,0.0,0.0,0.0680910001860937,0.12465515987848223,,0.14845628609849193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16162221039606553,0.1522451046833202,0.03999468784116758,0.0,0.1554641811025187,0.1445851761352299,0.061726887709578966,0.0,0.03605066130158401,0.0,0.05252238083742118,0.10985263101676897,0.0,0.0,0.14796193026428206,0.0,0.18840978457651936,0.10193924491926151,0.0,0.03640673919819965,0.06832495347242329,0.17821506411311397,0.018990368541341843
Metal_Dopant_3 Atomic Radius,0.04050043878399397,0.0,0.0,0.15815348166978213,0.15703426456768574,0.14355243258497985,0.17704072667438095,0.2613562170768687,0.2595650311651201,0.019800349545373234,0.0,0.1049633485060494,0.2470336354893856,0.05414274780161623,0.18583335925473898,0.09887369051016166,0.13435724035122623,0.0,0.0,0.0,0.11918050003557838,0.3327008975540638,0.14845628609849193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19217795574115193,0.4081181578871111,0.03994941682194797,0.0,0.29294531284810765,0.1542161131907119,0.12159499445186506,0.0,0.09486304103810562,0.0,0.14428658346446338,0.17474635453385842,0.0,0.0,0.035377965924395544,0.0,0.31011560778042097,0.17897629611956967,0.0,0.02581950423036825,0.1252295640695653,0.22273646436561545,0.03656329995904902
Metal_Dopant_4 Relative Atomic Mass,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Atomic Number,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Period,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Group,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Ionization Potential,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Electronegativity,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Number of d electrons,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_Dopant_4 Atomic Radius,0.0,,,1.9731082682680352e-06,0.0,1.909881747749788e-06,0.0,2.5542199669096556e-06,0.0,0.0,,5.327614918703297e-06,1.8792204770168043e-06,1.7439789932618442e-05,0.0,3.761922518801961e-06,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Metal_1_Proportion,0.22805078920372784,2.8162295635176024e-06,0.0,0.18619100128447472,0.21966844001984526,0.20158692722579336,0.13525340588646262,0.18961349455972412,0.2097980047203241,0.07923377026620382,0.0,0.12113007151461472,0.2383036407961687,0.0889476544182395,0.1562610905978598,0.15959595723652834,0.23246435680968094,0.0,0.0,0.0,0.09030182655760546,0.25210500030185795,0.16162221039606553,0.19217795574115193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2984686635270972,0.15597080152837392,0.0,0.29365653497925415,0.2421688420761819,0.20964280496184837,0.0,0.07452629085673605,0.0,0.1574041160177638,0.2707485592611988,0.0,0.0,0.2703864801240414,0.0,0.3096184033074755,0.2136338919730329,0.0,0.05606491983267273,0.25915911734021635,0.32206939927550843,0.03956017243037389
