,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.009595591414670621,0.0059963106434557925,8.772378819437553e-14,0.01518502147336935,0.04462832215277041,0.011522723243009065,0.02387372262163409,0.012742167133092832,0.0186002687148623,0.004492414257138925,,0.005208146778344916,0.012385244071404395,0.012101299076739253,0.028329418242693364,0.009926408289067674,0.0993521610389358,8.772378819437553e-14,8.772378819437553e-14,0.02050233289362938,0.02300195148751896,8.772378819437553e-14,0.03386418014600991,0.05947245523407483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028941337558118927,0.0076087902810981385,0.045126910129746185,0.0,0.01881683332515835,0.01083390133861312,0.01499907609103486,0.0,0.011344574471872666,0.0,0.008600987427649911,0.014530305459179086,0.0,0.014016680999299652,0.0,0.0,0.030904617583169303,0.007796481529549275,0.0,0.0,0.008446395234888222,0.009567126008131173,0.007697488428967925
Metal_Dopant_2 Group,0.025145023930775452,0.005280316599253218,1.4923479498261792e-14,0.12646715398015032,0.042008554066507185,0.08458621174238477,0.018737546747880647,0.026377952027736316,0.02683144827306998,0.006488412805595738,0.005208146778344916,,0.02549416780557407,0.03943982148551246,0.012899148064415755,0.024594240377617007,0.019897389978274782,2.984695899652358e-14,2.984695899652358e-14,0.03557626570903628,0.023268157314486528,2.984695899652358e-14,0.029471388348603054,0.01678373280131749,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,1.4923479498261792e-14,0.02015437993391717,0.04916639452188699,0.02425238564176849,1.4923479498261792e-14,0.05690458919668558,0.04709091786581584,0.015083110570126153,1.4923479498261792e-14,0.03430371878293775,1.4923479498261792e-14,0.03451552089868334,0.03351292805714046,1.4923479498261792e-14,0.019039293295256398,1.4923479498261792e-14,1.4923479498261792e-14,0.03524929969358763,0.02252980581101397,1.4923479498261792e-14,1.4923479498261792e-14,0.041984779107673245,0.034735143656058245,0.011050380624796552
Metal_Dopant_2 Ionization Potential,0.07615867912957888,0.002644352207819615,4.6442901178758425e-15,0.029212549667160626,0.041102289554651304,0.021346234739936954,0.010990442853573054,0.039097084025823924,0.04066273726937659,0.0028564491768001236,0.012385244071404395,0.02549416780557407,,0.09688203946009395,0.19394219565533546,0.06580618220959476,0.08226494106626445,9.288580235751683e-15,9.288580235751683e-15,0.03504781630795202,0.03302609519032758,9.288580235751683e-15,0.05291288274174731,0.05434736767542233,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,4.6442901178758425e-15,0.21600211112038367,0.0635280006527128,0.05791042034005758,4.6442901178758425e-15,0.07766346901689704,0.06333437540494037,0.015448962067146995,4.6442901178758425e-15,0.019549804216399357,4.6442901178758425e-15,0.10532730120373254,0.0954298343681578,4.6442901178758425e-15,0.08801457837588933,4.6442901178758425e-15,4.6442901178758425e-15,0.11106990961016804,0.07300901359227006,4.6442901178758425e-15,4.6442901178758425e-15,0.04908223766389511,0.05652605009175949,0.023123523379145066
Metal_Dopant_2 Electronegativity,0.07386449897589772,0.008756283272539588,1.4739315198921386e-15,0.03457059634050075,0.08182646475315446,0.05675743268467688,0.026591914686573733,0.04966150291998945,0.0915831688924582,0.002529604304115392,0.012101299076739253,0.03943982148551246,0.09688203946009395,,0.11486520209807458,0.0982382696333494,0.12156312578994934,0.0,0.0,0.0309013271523205,0.04018108886314491,0.0,0.16150760209166817,0.08618560007513017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783391030546261,0.16898669742293462,0.021921417718161553,0.0,0.12454916354357096,0.12100689814485625,0.0480201661911921,0.0,0.01661837841155237,0.0,0.15668688513881934,0.10970089062396568,0.0,0.2814788066519768,0.0,0.0,0.1380377557693627,0.24244727647537606,0.0,0.0,0.06279328087543656,0.0996697692285981,0.07451098531890396
Metal_Dopant_2 Number of d electrons,0.043389520367250536,0.002035342856324309,8.354137063490186e-15,0.030199173608119682,0.027861887619589867,0.05188632902500361,0.032094614542681234,0.046649566392397854,0.0401839940734423,0.004711343960701029,0.028329418242693364,0.012899148064415755,0.19394219565533546,0.11486520209807458,,0.06557353219257596,0.07707566171934122,8.354137063490186e-15,8.354137063490186e-15,0.03021159394875618,0.03956919468715563,8.354137063490186e-15,0.0646170730735451,0.1137644136758289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15507869560321635,0.048207693285061116,0.04787734275166871,0.0,0.07673853454155939,0.09859032199157929,0.013853203120946728,0.0,0.010667265148012035,0.0,0.17231723457784767,0.04883846700395388,0.0,0.15528465458349558,0.0,0.0,0.0967208252591834,0.060762692681037254,0.0,0.0,0.019341303781708428,0.06232731209302892,0.024715398575484597
Metal_Dopant_2 Atomic Radius,0.06315598748151714,0.003358438450062684,2.6303715858476838e-15,0.0251055563919868,0.044070663695899175,0.06436392076195513,0.012549051147764965,0.15197177861340755,0.11476766406786601,0.011068365447638433,0.009926408289067674,0.024594240377617007,0.06580618220959476,0.0982382696333494,0.06557353219257596,,0.07921437346812597,5.260743171695367e-15,5.260743171695367e-15,0.024894866848615662,0.03650705073662792,5.260743171695367e-15,0.08075081060292542,0.09303931067869327,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,2.6303715858476834e-15,0.09121018841149606,0.07850374958989503,0.04622627365114699,2.6303715858476834e-15,0.12397401661059852,0.07761688774806308,0.05280422239908664,2.6303715858476834e-15,0.020850465804246078,2.6303715858476834e-15,0.08639728066521773,0.052816511498927785,2.6303715858476834e-15,0.056473076943634404,2.6303715858476834e-15,2.6303715858476834e-15,0.09509409313052068,0.06083577562337558,2.6303715858476834e-15,2.6303715858476834e-15,0.0344550975773309,0.05528931578482819,0.07122365182548003
Metal_Dopant_3 Relative Atomic Mass,0.05697056838228159,0.00453186344146286,0.0,0.07370756452595591,0.05595941284113071,0.04715089146035995,0.02674951575227634,0.12863777925208222,0.0317244305702986,0.00396898951991498,0.0993521610389358,0.019897389978274782,0.08226494106626445,0.12156312578994934,0.07707566171934122,0.07921437346812597,,0.0,0.0,0.042949179818049216,0.029558362339310133,0.0,0.1577835484420913,0.2492865760983196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08399639432693874,0.07863490501076477,0.048839473076923,0.0,0.08785086151900572,0.07380027512534755,0.048343403273069914,0.0,0.022347212567499376,0.0,0.08555487916318118,0.04914239925930973,0.0,0.10329723014184064,0.0,0.0,0.13837816058696706,0.18166823157928894,0.0,0.0,0.05399476310669277,0.07599272125976339,0.03561972348466938
Metal_Dopant_3 Atomic Number,0.0,0.0,,2.888012243870058e-14,0.0,9.765987105813173e-15,4.520419438044667e-14,4.124664902399182e-15,3.21152455034254e-14,8.607204264672254e-14,8.772378819437553e-14,2.984695899652358e-14,9.288580235751683e-15,0.0,8.354137063490186e-15,5.260743171695367e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903115e-14,,0.0,,,0.0,3.796437538774989e-15,,,0.0,0.0,0.0
Metal_Dopant_3 Period,0.0,0.0,,2.888012243870058e-14,0.0,9.765987105813173e-15,4.520419438044667e-14,4.124664902399182e-15,3.21152455034254e-14,8.607204264672254e-14,8.772378819437553e-14,2.984695899652358e-14,9.288580235751683e-15,0.0,8.354137063490186e-15,5.260743171695367e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903115e-14,,0.0,,,0.0,3.796437538774989e-15,,,0.0,0.0,0.0
Metal_Dopant_3 Group,0.030719278042656922,0.005281841166540141,0.0,0.09502265942798786,0.05180440148693116,0.01998958027265184,0.02051432722384657,0.019289631894656836,0.05393077687511652,0.005162846635296138,0.02050233289362938,0.03557626570903628,0.03504781630795202,0.0309013271523205,0.03021159394875618,0.024894866848615662,0.042949179818049216,0.0,0.0,,0.020163637463134074,0.0,0.05286115697506604,0.051018189988705054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052583332571584,0.06234017283340354,0.03583287779864519,0.0,0.023138843783078806,0.04896135069845617,0.017480853480230863,0.0,0.03904521114037956,0.0,0.024121416106995978,0.03016864588642755,0.0,0.019553346173035127,0.0,0.0,0.020720483463921826,0.26732342456393715,0.0,0.0,0.19269857238808105,0.03795796090852314,0.008410323577861454
Metal_Dopant_3 Ionization Potential,0.02282361755887838,0.007820061337691597,0.0,0.19882123399629723,0.019535782331339457,0.10575872610262707,0.12257308789677591,0.07454921193686641,0.11571315216885744,0.008044782010086666,0.02300195148751896,0.023268157314486528,0.03302609519032758,0.04018108886314491,0.03956919468715563,0.03650705073662792,0.029558362339310133,0.0,0.0,0.020163637463134074,,0.0,0.015028437752669597,0.033198591700185756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430538341297445,0.07776469476318382,0.0659769247612677,0.0,0.05146311107928122,0.023248664051032535,0.02379308807542353,0.0,0.009838349236344107,0.0,0.05076159623384242,0.09819581375278848,0.0,0.04261180776657354,0.0,0.0,0.07465627791299129,0.06241480374430839,0.0,0.0,0.009448253275203796,0.017632580058490763,0.010278408627052999
Metal_Dopant_3 Electronegativity,0.0,0.0,,2.888012243870058e-14,0.0,9.765987105813173e-15,4.520419438044667e-14,4.124664902399182e-15,3.21152455034254e-14,8.607204264672254e-14,8.772378819437553e-14,2.984695899652358e-14,9.288580235751683e-15,0.0,8.354137063490186e-15,5.260743171695367e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903115e-14,,0.0,,,0.0,3.796437538774989e-15,,,0.0,0.0,0.0
Metal_Dopant_3 Number of d electrons,0.05905276093123671,0.0065359333705492075,0.0,0.04093015550613107,0.07685301313360508,0.0745150268235408,0.025324239240344104,0.03894153978921687,0.08881483111668259,0.0026111123287406203,0.03386418014600991,0.029471388348603054,0.05291288274174731,0.16150760209166817,0.0646170730735451,0.08075081060292542,0.1577835484420913,0.0,0.0,0.05286115697506604,0.015028437752669597,0.0,,0.2004184664061586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544222140403856,0.12339727987356894,0.06964898713306908,0.0,0.102277335981342,0.0841761157429965,0.026081053968395548,0.0,0.03548302429812747,0.0,0.1357233041557875,0.099381008381432,0.0,0.2932909061738145,0.0,0.0,0.13230422483002202,0.12304819826325762,0.0,0.0,0.05299613505825115,0.19532960685846404,0.0499285239699729
Metal_Dopant_3 Atomic Radius,0.08396552501912892,0.0010608411671373507,0.0,0.07370117326371946,0.1119882620446335,0.032613574331550745,0.048217759724897835,0.09211041764669316,0.03594482845991971,0.000757857102011883,0.05947245523407483,0.01678373280131749,0.05434736767542233,0.08618560007513017,0.1137644136758289,0.09303931067869327,0.2492865760983196,0.0,0.0,0.051018189988705054,0.033198591700185756,0.0,0.2004184664061586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446916794887236,0.1349061174215938,0.16311271623266493,0.0,0.07305341888078418,0.12399293687116862,0.005636520314403324,0.0,0.01252372011250381,0.0,0.07592503749323636,0.04636300951814825,0.0,0.04197475359407786,0.0,0.0,0.1001547529771446,0.06811697293699347,0.0,0.0,0.07406523281982912,0.20707474314493857,0.046606279598168814
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
Metal_Dopant_4 Atomic Number,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
Metal_Dopant_4 Period,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
Metal_Dopant_4 Group,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
Metal_Dopant_4 Ionization Potential,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
Metal_Dopant_4 Electronegativity,0.0,0.0,,1.444006121935029e-14,0.0,4.882993552906586e-15,0.0,2.0623324511995917e-15,1.6057622751712693e-14,4.3036021323361275e-14,0.0,1.4923479498261792e-14,4.6442901178758425e-15,0.0,0.0,2.6303715858476834e-15,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0484668781903113e-14,,0.0,,,2.3762161831451743e-15,0.0,,,0.0,0.0,1.741318079948218e-16
