,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.012755594237769174,0.0038910387073448046,1.6224742945545587e-12,0.005443962085592437,0.005911418276347535,0.00286135529684381,0.002254822617214388,0.01811542460537197,0.017831653293465845,0.004577425804577235,,0.00488588405803047,0.01122039932665435,0.012963607406004288,0.010899050673505455,0.007841239409577136,0.006996086412767627,0.014091605886436554,0.0032827132472850436,0.002068035277286997,0.001833887798874169,0.0009131756729041297,0.002789897349887339,0.002188202136663511,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,1.622474294554559e-12,0.01360784298066465,0.00729743951613797,0.00860737283945796,0.0005725227426561078,0.006005534947385398,0.006460301442964304,0.005088436916960238,0.005583148431473809,0.005465510563078562,0.01583390006948283,0.0038374543846890555,0.013089782169912023,1.622474294554559e-12,0.010809629834177109,0.004699918600652691,0.07259749449971496,0.01276768947329598,0.010429851509782664,0.003408009829817109,0.003841407027930868,0.007209930941960842,0.011677033699364629
Metal_Dopant_2 Group,0.1366258380580558,0.033141671097189455,2.466255620739241e-14,0.11845172845222075,0.23160984023282674,0.09969884257399268,0.09986577338838783,0.2741044687010004,0.20546671812227904,0.0961454047018608,0.00488588405803047,,0.3575734898507346,0.32543761788044595,0.21162960619920124,0.16323811732652946,0.08447867119752799,0.008927559236642547,0.0065793626478213435,0.07796203393227447,0.06279298164729,0.0008250149950108121,0.08699562327452874,0.0742450556328862,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,2.466255620739241e-14,0.4343309737088845,0.16812223230852857,0.14067796200001095,0.0019576191470208346,0.12889554540527395,0.18859008160895827,0.05479873153045705,0.105651097052947,0.20137116168108746,0.06838603017045691,0.05512933789141366,0.3692341249682424,2.466255620739241e-14,0.09669826406263339,0.04092931266888185,0.10862001351496497,0.11578876823479366,0.17823519255805095,0.0537635868344375,0.14009065545830965,0.14730721940100835,0.24816066119934554
Metal_Dopant_2 Ionization Potential,0.2049604491854928,0.03486451976243134,0.0,0.26949924104345824,0.3975257816460396,0.5404745345305504,0.1430017269573968,0.5656718581699454,0.5224253082102721,0.03154218275452741,0.01122039932665435,0.3575734898507346,,0.526558117227349,0.2964891226198458,0.25736908007794873,0.1760549023890615,0.0631046513823335,0.007321629791621327,0.4046340570974178,0.06206085130392828,0.025412331309598343,0.09004922856827174,0.21686550726838683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404643740132132,0.3622099193815334,0.369753345872934,0.023930129472776944,0.3813058136954402,0.47782209199325243,0.2504210927229502,0.02508725079987464,0.0986816410184977,0.24050232854169248,0.23683603652647828,0.5513134799034973,0.0,0.15847099178261884,0.02001046897579958,0.6036548939510588,0.34138849358463336,0.33826008500552224,0.04942175006354621,0.32892597413344576,0.3712803321233009,0.6103763910804512
Metal_Dopant_2 Electronegativity,0.11025208455014887,0.02326093301067951,6.63431010098431e-15,0.24966499334483183,0.3363493823597081,0.5447969345763979,0.06131987833776582,0.5183185681234688,0.2921582716853554,0.028764916248582337,0.012963607406004288,0.32543761788044595,0.526558117227349,,0.2182481768580124,0.0638054778476317,0.19049328751862207,0.08604050995935468,0.0005075218682632201,0.29684585155358434,0.12720640977314066,0.0004894701295395058,0.1201169370682865,0.08253504533581582,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,6.63431010098431e-15,0.49306826624423694,0.17654004431535483,0.17297730240232245,0.0002520168040805795,0.2866327145675695,0.3734151626588127,0.26385345455590353,0.03412697328293755,0.12082893372239568,0.22925924024044048,0.18690453927435924,0.4605898544447156,6.63431010098431e-15,0.24669372983571483,0.024196613258651304,0.2335447392428919,0.21049600287666,0.3628854381115915,0.02303987816560043,0.36488603427334876,0.32145397796701514,0.41745442808048394
Metal_Dopant_2 Number of d electrons,0.10831289677767521,0.03044303403134838,0.0,0.22840279555372242,0.25215259261931505,0.3011335568943722,0.35794533243001475,0.48345620060452704,0.43407896736888707,0.05574575192175147,0.010899050673505455,0.21162960619920124,0.2964891226198458,0.2182481768580124,,0.3817424770005099,0.14304466828420162,0.028717555025463918,0.007336975820813917,0.24008738451790598,0.07000727904747923,0.0014307330586785828,0.06323714575447456,0.17722519225638558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649688922577845,0.27879666957317045,0.16736520461603577,0.002249521625158301,0.1756103341864324,0.20225654311574068,0.12891284914277443,0.06728157671540345,0.0610068110539143,0.1653394882039168,0.12712486735753079,0.47137147192537593,0.0,0.04389111996505772,0.033842745587710846,0.38174274821049675,0.15710023040353385,0.21778109467908727,0.0476259313270196,0.1473643237835034,0.06822926964113385,0.3792020392431092
Metal_Dopant_2 Atomic Radius,0.10338103714379679,0.02065983353961351,3.018207088755221e-14,0.2044182457184677,0.22826214574201065,0.1347392324294809,0.060652505681574244,0.31112264744569085,0.25330450139265254,0.05824315222916726,0.007841239409577136,0.16323811732652946,0.25736908007794873,0.0638054778476317,0.3817424770005099,,0.1477458764433473,0.01588928998702307,0.016220101984504465,0.1115925396401354,0.03469440704438698,0.0004377101791528269,0.061009170379927244,0.13223901337973537,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,3.018207088755221e-14,0.39535187501110985,0.08721612521016145,0.1531567621117248,0.015968629073860003,0.10667771524320936,0.11977900419169306,0.1289418211311332,0.05294651917121321,0.07119658846557425,0.1236737663951164,0.06579051174075204,0.26192347699668267,3.018207088755221e-14,0.14993077175992592,0.013709427405500458,0.5058886107572877,0.15702552830808408,0.2820763648245432,0.0189686060689496,0.06103351044334799,0.11224381504357868,0.20943430785482428
Metal_Dopant_3 Relative Atomic Mass,0.12865762411030582,0.023867508487052422,9.856031619473743e-14,0.12496970603896941,0.10958967495246608,0.12597317112920783,0.40082521597244714,0.24378670992021523,0.32830316732640996,0.09234924082864965,0.006996086412767627,0.08447867119752799,0.1760549023890615,0.19049328751862207,0.14304466828420162,0.1477458764433473,,0.12207061224569453,0.007784336208546535,0.18292332729324343,0.12953586736227793,0.006859476132109896,0.0948782436256944,0.2788893296724861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29226998939389615,0.051541297871323624,0.2358722287616151,0.0008402706475255083,0.10327232732509803,0.17039831216940754,0.583922743978786,0.146685643149198,0.18628560211137635,0.28530236658781394,0.0329292695231507,0.3841977288921829,0.0,0.043435935180290895,0.24610009485105616,0.5483392464246987,0.08496592738049652,0.1346442371816502,0.02680945782020663,0.2526251106647418,0.10350065516301103,0.18858875219440077
Metal_Dopant_3 Atomic Number,0.03676910938501496,0.009930835608208158,1.1138698734629174e-12,0.016718338748996125,0.0605678681697073,0.01523388067484452,0.0033301507048886106,0.06435605851957299,0.03924833294825933,0.09593052378338804,0.014091605886436554,0.008927559236642547,0.0631046513823335,0.08604050995935468,0.028717555025463918,0.01588928998702307,0.12207061224569453,,0.0038809801687713537,0.019690061757886384,0.01588803584682954,,0.005658034783343687,0.12474573772674372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496710934629831,0.0365010803339734,0.007963888504548383,0.02678991985300636,0.03485695146690839,0.043114952937861654,0.017911949204984633,0.00464722801534122,0.003032352413499121,0.01630473452566691,0.013289724370336705,0.07762634728139649,0.0,0.02632743028954397,0.002902224759303425,0.09435876779530399,0.031807754306456805,0.0669001987393773,0.0034102660295315256,0.42557685475855955,0.01548856141763563,0.0627546072752688
Metal_Dopant_3 Period,0.00464165820106674,0.0007982451714948806,1.9468664088611167e-11,0.007371042625119945,0.002138807132632684,0.0002647903721886162,0.0010642489064489598,0.0036378821405978704,0.025850116994642316,0.0003665402025825043,0.0032827132472850436,0.0065793626478213435,0.007321629791621327,0.0005075218682632201,0.007336975820813917,0.016220101984504465,0.007784336208546535,0.0038809801687713537,,0.004064789711429431,0.004132414665543621,0.02079435075026715,0.001176450386655112,0.009305593955465494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011066788275035813,0.005732556904544851,0.009468689411331272,0.0008075845724789329,0.00040048277109326586,0.002985231324648967,0.0004847600276007613,0.001552027199250964,0.0005108334461579966,0.007413632726136419,0.0015126690074106493,0.02168031072399591,0.0,0.004953521022703308,0.0008757090406949998,0.0013638568125373448,0.002193058768946081,0.0025909879707045644,0.000872821102580377,0.0015857949443185563,0.0005335097518977543,0.007380986079581755
Metal_Dopant_3 Group,0.1216488855466225,0.013402337442465256,1.4385183436239372e-14,0.07694010487873709,0.2603568715670704,0.2115597316946602,0.06951367372899633,0.44134961869866074,0.3143205743526041,0.07615310783278888,0.002068035277286997,0.07796203393227447,0.4046340570974178,0.29684585155358434,0.24008738451790598,0.1115925396401354,0.18292332729324343,0.019690061757886384,0.004064789711429431,,0.13607083300831344,0.002464682715486108,0.050043488533996455,0.2113199859418246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598007098158356,0.2663726413945547,0.25080679115643534,0.002433332390144664,0.20146419507833047,0.2855917091867604,0.08610990239765591,0.07671909965721732,0.09423068207429895,0.052823906119406225,0.12074547516899048,0.43039007989516775,0.0,0.07783418994291812,0.03783482303369657,0.2509652344459147,0.2266517036128973,0.3435998127000104,0.016955941428541427,0.19412146907268726,0.20667456770582823,0.3149345670841202
Metal_Dopant_3 Ionization Potential,0.07962532304187712,0.043749725969986934,8.645723708291253e-14,0.08804817087443834,0.03732274365005331,0.0945038301167874,0.03591802555718966,0.07801467007290246,0.08492499987673344,0.07712760149842322,0.001833887798874169,0.06279298164729,0.06206085130392828,0.12720640977314066,0.07000727904747923,0.03469440704438698,0.12953586736227793,0.01588803584682954,0.004132414665543621,0.13607083300831344,,0.0010870837834739565,0.048919115536530174,0.05424252242875005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17220782789447076,0.03765900440440303,0.16644931821264353,0.0013163266730192925,0.02851217994843712,0.06872965070112912,0.0798886382562348,0.06526769741394707,0.07044085351506277,0.23767759055612525,0.01436684750783117,0.13235374424909113,0.0,0.07200178109577626,0.030900485920322514,0.07777296648874513,0.04237071211980317,0.08758121120699275,0.02375414405413526,0.040962487527697405,0.03266366204408656,0.058933770474106896
Metal_Dopant_3 Electronegativity,0.0011468969390103867,0.00020960927919959083,6.147406691998052e-11,0.0012280438920519382,0.006353939808694331,0.0009755364881043201,0.00019203086585479486,0.008537853398228533,0.03639509310190251,0.00016964019466317637,0.0009131756729041297,0.0008250149950108121,0.025412331309598343,0.0004894701295395058,0.0014307330586785828,0.0004377101791528269,0.006859476132109896,,0.02079435075026715,0.002464682715486108,0.0010870837834739565,,0.0006285511201508634,0.008674515617615172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043995796764930414,0.017043284822812633,0.14063541636809518,0.05045473082289573,0.003359139426735616,0.007429719304733605,0.0005899146966889972,0.00015965401798911545,6.516885915145642e-05,0.0009500181511268701,0.0030032614041639928,0.011365437417909902,0.0,0.0002561222962371118,0.0008408409527980402,0.005077502599163677,0.006840940354804847,0.00741820825040005,0.00024698384774392496,0.0003912477165255805,0.0006796829351296779,0.012579454178357315
Metal_Dopant_3 Number of d electrons,0.05683257626675568,0.03293920761744759,5.2041224085404895e-14,0.060951406524814476,0.11625423677846128,0.024543862146439093,0.041277420463846456,0.10083681637764501,0.11473757225372487,0.1284717383939776,0.002789897349887339,0.08699562327452874,0.09004922856827174,0.1201169370682865,0.06323714575447456,0.061009170379927244,0.0948782436256944,0.005658034783343687,0.001176450386655112,0.050043488533996455,0.048919115536530174,0.0006285511201508634,,0.25241420134791154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26667754235854835,0.06361422815683766,0.029892563418325798,0.0012542876764551493,0.026773680379293455,0.07934162768305389,0.027359761925416743,0.07042176333898639,0.08494701135328162,0.12351320142593587,0.029225884245284196,0.1818546529584603,0.0,0.02395598481899714,0.02876786489238009,0.1437876440360784,0.06918864602992532,0.13946346401263496,0.03353758463751118,0.02165944211812178,0.054719425480699795,0.11686311790477001
Metal_Dopant_3 Atomic Radius,0.15337196894631483,0.03217735426477524,2.4771250806939512e-14,0.17495244556782463,0.19731810654016793,0.2695028484219524,0.009439439945557895,0.23319509277965786,0.4478713180844493,0.03733268344677255,0.002188202136663511,0.0742450556328862,0.21686550726838683,0.08253504533581582,0.17722519225638558,0.13223901337973537,0.2788893296724861,0.12474573772674372,0.009305593955465494,0.2113199859418246,0.05424252242875005,0.008674515617615172,0.25241420134791154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075267210776659,0.1570619042240083,0.35494988997222815,0.0006289961745636085,0.13083475109298015,0.2239728278001715,0.0640815914914761,0.1239440613941143,0.05530409277725258,0.2801391739567342,0.07945359787212018,0.293077922483426,0.0,0.12532356560643532,0.006485858007149173,0.3115653811842959,0.14080107182929208,0.28926843661662965,0.011260089012685421,0.167024789915391,0.09613772553760236,0.2128214686291509
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,,1.5820093969579338e-14,2.502057686680549e-15,9.8963261137626e-15,0.0,1.0918612449330314e-14,0.0,0.0,1.622474294554559e-12,2.466255620739241e-14,0.0,6.63431010098431e-15,0.0,3.018207088755221e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.676960943377782e-15,1.2704308880949613e-15,0.0,0.0,0.0,2.9770114693133214e-15,0.0,0.0,0.0,0.0,0.0,1.635261241223146e-14,,0.0,0.0,0.0,8.102665172533519e-16,5.124271920190922e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Atomic Number,0.0,0.0,,1.5820093969579338e-14,2.502057686680549e-15,9.8963261137626e-15,0.0,1.0918612449330314e-14,0.0,0.0,1.622474294554559e-12,2.466255620739241e-14,0.0,6.63431010098431e-15,0.0,3.018207088755221e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.676960943377782e-15,1.2704308880949613e-15,0.0,0.0,0.0,2.9770114693133214e-15,0.0,0.0,0.0,0.0,0.0,1.635261241223146e-14,,0.0,0.0,0.0,8.102665172533519e-16,5.124271920190922e-15,0.0,0.0,0.0,0.0
