,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.07182743225307159,0.09966302339157075,0.48093419921205566,0.16894967402232877,0.16656450163435446,0.22405657802806425,0.08437897263457984,0.24402441738673566,0.4106088813061403,0.14870066548099012,,0.07279210281416622,0.33558011946748423,0.09732501154221915,0.3296882425171845,0.11649826689544909,0.3535532701008364,0.13360797412210285,0.2565067929471062,0.06987372043052677,0.060630045577462446,0.026427331998009524,0.5076984920195864,0.01017939702684206,0.128526372005905,0.008962831258326937,0.0036340056519381116,1.1148881869513027e-15,0.0023777179027964206,5.8547880080326655e-15,0.08671683845327983,1.3348666709201415e-14,0.4651243076391109,0.1879163949082351,0.012119913190872812,0.11953867454085257,0.04284998602248236,0.059778802088565536,0.6145658813635684,0.43919518602199603,0.12180757741436232,0.17211014196991195,0.23498843442493264,0.2585143506145444,0.0754509673213983,,0.14458296853979283,0.10770544973963667,0.10832464735272972,0.1550957920105783,1.2662069623056634e-14,0.7167285555193827,0.19833368453479794,0.018229542411972836
Metal_Dopant_2 Group,0.038494429269305575,0.05906118702409527,0.05936244025917612,0.13246454143595582,0.09382316676927904,0.08650791691553134,0.07781336494876576,0.09145990012873359,0.15037804245887598,0.06725174403156486,0.07279210281416622,,0.16169765061973776,0.25315757067815753,0.10268893121627763,0.07338430064962824,0.10796896500784464,0.0384026249614994,0.0470278809332185,0.06286316221847287,0.08380147975105132,0.01621478226010715,0.020778391474006376,0.02351265233548997,1.3265729687383204e-15,0.17909024652638744,3.079903101992739e-15,0.24238805324524895,0.029680994055002657,0.011151035871921561,2.640691755198646e-15,0.0,0.2185600948432544,0.12324913601359785,0.11203470029994353,0.013132920705058454,0.031487093248912745,0.08604251311977822,0.04759635592433679,0.11918867855705478,0.01601994002860444,0.21448896581773985,0.1341453939168187,0.18895338620596902,0.04012491320628023,0.036772051482596345,0.07407235948389868,0.1112048096480152,0.10787818601500532,0.13481434312261745,1.7225954758575206e-15,0.0555698928192916,0.13666737823071115,0.014557040604341062
Metal_Dopant_2 Ionization Potential,0.10409337414513903,0.09147043938793788,0.1957955569454721,0.1958253801789865,0.15365654726071126,0.06600947819692976,0.10319102439929492,0.08873399275986117,0.5425808192043678,0.14517832568015893,0.33558011946748423,0.16169765061973776,,0.3004101673093397,0.20578561891866634,0.15813008029643083,0.10545790475690836,0.04689454600126185,0.0663285453035784,0.28067900879795,0.061723298085964655,0.21072603435865067,0.08899392950620043,0.03221688696834857,0.015116064428994897,4.467631321917981e-15,0.2715133696122098,1.602580056351444e-15,0.000644311829312976,3.1563918400504177e-15,0.008322051089211134,0.0,0.4025638637295116,0.33631909723063313,0.04097737557516884,0.012064741308822114,0.03352142656122585,0.033566610719423594,0.06792398447526769,0.10878751352122325,0.22670490455576353,0.28216850245693725,0.13937005711704584,0.16167027739768686,0.041805172016244674,0.13465682509098706,0.13080008574818627,0.1286183842100299,0.1325471895134489,0.18124404744128894,0.0018997941315730357,0.19222439331948216,0.28031924623258986,0.06285446207368266
Metal_Dopant_2 Electronegativity,0.021581151909991207,0.03264882404807339,0.14609323987197306,0.17867828946269543,0.140411559730796,0.06599450613437323,0.047031875625551264,0.041478265830201054,0.0936509336967784,0.0697349645599625,0.09732501154221915,0.25315757067815753,0.3004101673093397,,0.062088960758470965,0.06717428459925576,0.024690132799419253,0.1134365569309515,0.05371445439313399,0.0122148645018937,0.07295651134810945,0.14265411831459468,0.014193138450316866,0.05097872026603165,1.0747374973669419e-15,0.011001177725251228,0.012084478823206039,0.2704809457448159,9.851929215130792e-16,0.006576152813629319,0.027539072964286947,0.0,0.32429011500538907,0.126671174468819,0.10682294778108352,0.01652229709572623,0.03992779997098884,0.06108166850606477,0.06690071163167854,0.08044325225732332,0.013953941917831593,0.032755819171135916,0.11678785515169213,0.4115225247262982,0.00346490172203017,0.0251514454139536,0.018241693244019835,0.15505106922142914,0.09531565935023205,0.11964161755755956,0.0,0.0664597028240842,0.0943825407528882,0.05512038182034834
Metal_Dopant_2 Number of d electrons,0.07907597550296931,0.16166141894557853,0.12508366028261753,0.20219078941904195,0.07703716950887853,0.03131116376904672,0.05692527310320458,0.06132864185544621,0.1615861444681991,0.11065243491389262,0.3296882425171845,0.10268893121627763,0.20578561891866634,0.062088960758470965,,0.0745295882841726,0.21525078402584708,0.11408633546409594,0.05163506190545149,0.03667325295813408,0.13913904042732317,0.17379638554645493,0.053735947732809076,0.13374997319665427,3.1603649216904554e-15,0.010351288533583587,0.005019498779671666,0.021359934013749006,0.00361449553018741,1.316953908505771e-15,0.0031730066561634395,1.5758386966237594e-15,0.1781045235121904,0.21935029472036163,0.035151133983377714,0.008301269072758119,0.11649386692464608,0.10348449439756056,0.06799919995941049,0.08252024046636176,0.06967521114200541,0.049551465821217916,0.14197272004176936,0.09045165105392394,0.009708624940894485,0.08439778762936015,0.012672134532737116,0.15145479246508042,0.05346454848340186,0.13837095741018637,1.4949692395938438e-15,0.056364232852602864,0.129903806915798,0.11707599291194425
Metal_Dopant_2 Atomic Radius,0.27791331445553963,0.11972281732954494,0.039310293070802714,0.16294909908109365,0.08704101335300375,0.08554646450535626,0.06298983333867791,0.19530534744694233,0.07762178991749981,0.10164261749771342,0.11649826689544909,0.07338430064962824,0.15813008029643083,0.06717428459925576,0.0745295882841726,,0.2721178200603795,0.059353500608272776,0.033569628474581656,0.03002345456873159,0.026403009627224763,0.32984531145107154,0.06593502220109276,0.0260417492232567,0.3243229758863166,0.2067174549431258,1.5546214765343101e-15,0.011606806631704752,0.010762190123544034,0.22659739181846156,1.0673587672593184e-15,0.0,0.20471020071314847,0.14999302280337964,0.1499612190448489,0.008929184910522333,0.08983747421869803,0.1084142362984536,0.029019556154335206,0.06949507303617067,0.031728251223589965,0.04776112729664139,0.15795082786518083,0.12148605297009765,0.01117847053336817,0.042382698662852165,0.08678535654918876,0.1029848564166335,0.07805092395891418,0.14350482965762393,0.036937285074176394,0.09613530416248893,0.19572645843497602,0.015266038227638643
Metal_Dopant_3 Relative Atomic Mass,0.010187981060594016,0.07094307280135678,0.5297812073843349,0.09535467183403613,0.03108688163476261,0.1939178804605914,0.027156064552039103,0.017509187783698407,0.19168016270469132,0.03796186252537573,0.3535532701008364,0.10796896500784464,0.10545790475690836,0.024690132799419253,0.21525078402584708,0.2721178200603795,,2.025573044249901e-15,0.385700021573284,0.2615616100966013,0.021384417628013658,0.02901602740177547,1.9455448436054293e-14,0.044600320619414366,0.3393950301136209,0.8479536511539719,1.0900236105118476e-14,0.004828270535252038,1.710263068682932e-15,1.9893583412802482e-15,9.026197129834403e-15,0.0,0.3651377223781038,0.15413758369543593,0.38195866330623796,0.0014379406777104771,0.012505875852131443,0.07268670873424815,0.8217310194267646,0.021484178965707246,0.03872334531857611,0.041534953300677774,0.2074054784123034,0.3200384256326554,0.0017772349847453553,0.1991837728163635,0.00489725847862118,0.08098707971779838,0.03745654305840106,0.12298351830233223,5.210679923383517e-15,0.49835415742044137,0.028356540808797303,0.0023803850232156404
Metal_Dopant_3 Atomic Number,0.09484854143196812,0.04500222716198832,0.02329352938007967,0.1328233260966787,0.05585116479027918,0.0947412054587454,0.03576392440180186,0.12723318169836006,0.1326459891768681,0.15873680127995293,0.13360797412210285,0.0384026249614994,0.04689454600126185,0.1134365569309515,0.11408633546409594,0.059353500608272776,2.025573044249901e-15,,0.002965241603480647,0.11573942136854844,2.2000448005697347e-15,0.015057703187865569,0.15070715733127835,0.02911785863259161,7.19231222867231e-16,2.1551843903851022e-15,1.2435813205324515e-15,1.5412169767427237e-15,8.292077637624432e-16,0.0884559167013957,0.0016377168956938622,0.0,0.04936640759139289,0.26675982591778824,0.08023104008114276,0.02556447307401366,0.07560853172332797,0.04859518775256294,0.012519544586770544,0.019042951264250662,0.014607707805183815,0.03548628912823871,0.1443882936536256,0.08962237877237726,0.0007782481221265986,0.0172042293387876,0.049606374523414355,0.00946496699922846,0.029567470674303438,0.15469147064103742,2.088312694286168e-15,0.022590324210303166,0.059314037930918245,0.019170815765213862
Metal_Dopant_3 Period,0.02363671961729086,0.005503023376990808,0.04794664371969143,0.16935114543764537,0.15578607305958544,0.25898404122232255,0.09164843117317217,0.13358082398192764,0.12001548458072923,0.08103956545272256,0.2565067929471062,0.0470278809332185,0.0663285453035784,0.05371445439313399,0.05163506190545149,0.033569628474581656,0.385700021573284,0.002965241603480647,,0.19772500305399718,0.013957406294058387,0.0068154489380867515,4.5693533880631e-15,0.0008747004634785062,1.5672322224013597e-15,0.015031549179517427,3.786472826705032e-15,0.00765521759058167,0.0022605373421890327,2.5766603541840625e-15,4.591828575898463e-15,0.0,0.11044260841181114,0.19901459948499858,0.069372584231472,0.4969050473626643,0.0266608609741095,0.05920032499719651,0.03912776981320679,0.00919438050647206,0.38478310244514774,0.004553163212963689,0.2552284756140731,0.1308595439550263,0.0026271381324943998,0.014538195485229692,0.05174374899244388,0.02601994815952746,0.03627446734051813,0.07727861328018973,3.2468649512019384e-15,0.14764512960967593,0.028038915030595874,0.01880619509765942
Metal_Dopant_3 Group,0.10190844471021315,0.02229393362465353,0.10509802983719586,0.5185447461080045,0.12366290303617289,0.014027323742382167,0.10830469305131736,0.05651670592134931,0.2580123558762989,0.044297857190383,0.06987372043052677,0.06286316221847287,0.28067900879795,0.0122148645018937,0.03667325295813408,0.03002345456873159,0.2615616100966013,0.11573942136854844,0.19772500305399718,,0.09497099429348184,0.043279749821837916,3.342255502628673e-15,0.0033864032129750574,0.08245105376183173,1.044906903638998e-15,0.08913442808298747,0.0027272438112426445,1.6209485360759056e-15,1.0516017605701964e-15,1.2216963979131018e-15,0.0,0.09394327174852597,0.10623266465148454,0.02194310979874033,0.11563914793201449,0.06258332562073926,0.02040948260607536,0.012842081882260634,0.007138594365823604,0.0011839027580446552,0.04934840055117245,0.3530819491276254,0.2870415472342872,0.0017675198430008158,0.009663885702744507,0.0816372492973794,0.06039001608111659,0.0523394391212912,0.10827473612900688,0.002247537525662045,0.028848537644571865,0.14399613123976218,0.0073188660501452354
Metal_Dopant_3 Ionization Potential,0.030185809671418415,0.045393463008946866,0.05005587513585318,0.08517791286740578,0.08069601241571805,0.12539664236995893,0.08257616644444593,0.022253726647215546,0.032949598177281145,0.12668437317379702,0.060630045577462446,0.08380147975105132,0.061723298085964655,0.07295651134810945,0.13913904042732317,0.026403009627224763,0.021384417628013658,2.2000448005697347e-15,0.013957406294058387,0.09497099429348184,,0.02915764360793643,0.062032570367948424,0.011207055691419276,0.0050563293307763855,0.05604344303983022,0.13627693220066925,0.05897333135017117,1.437097211527245e-15,0.05703572568340496,6.315045883977447e-15,0.0,0.3574966119205015,0.22542629677582623,0.06211863984037602,0.0008135728560518745,0.027494796229830858,0.11491553575517269,0.03705199802951787,0.08032562680696045,0.22252808617002054,0.01626209901946015,0.07542007593548143,0.16457807480566425,0.0007551141719883665,0.1468929649071177,0.027731999920102675,0.08993522348654553,0.06796382430891476,0.0713282398772903,2.280709861956667e-15,0.0357385087134406,0.06169425528992281,0.0027908431920722837
Metal_Dopant_3 Electronegativity,0.10165820491781738,0.025538583675991957,0.16517218295581018,0.05782439590085216,0.052273641081860035,0.010529535312366448,0.2535203121598357,0.04454498366929083,0.14865146406976484,0.06174180522796455,0.026427331998009524,0.01621478226010715,0.21072603435865067,0.14265411831459468,0.17379638554645493,0.32984531145107154,0.02901602740177547,0.015057703187865569,0.0068154489380867515,0.043279749821837916,0.02915764360793643,,0.02412743590299137,0.008590602075202593,2.5577459218122566e-15,0.003373646328285826,2.685830552061363e-15,1.1508908103159444e-15,0.46930760573981084,4.8976136204042696e-15,6.698361325322197e-15,0.0,0.14347426461871252,0.07942444655398391,0.3752868788022402,0.0007570885830325286,0.02643237610995916,0.03714103869173778,0.01791872313348925,0.02926003099439655,0.08940879998939384,0.06479593835936899,0.11944876450433996,0.1406835358705062,3.77629191916445e-16,0.0336359128251024,0.06469473982056707,0.0054904917115676565,0.03187902443036998,0.1731331484816784,0.0035499639291904834,0.07625035995968642,0.020242042394201323,0.0050728087870323905
Metal_Dopant_3 Number of d electrons,0.03221569901019849,0.02433016298936199,0.2847641616244641,0.011253385330633631,0.08061260880565743,0.033153849783356615,0.14589746351037272,0.024152345739979243,0.32940481541355204,0.05797797440705944,0.5076984920195864,0.020778391474006376,0.08899392950620043,0.014193138450316866,0.053735947732809076,0.06593502220109276,1.9455448436054293e-14,0.15070715733127835,4.5693533880631e-15,3.342255502628673e-15,0.062032570367948424,0.02412743590299137,,0.04469751821508135,3.853616606111446e-15,2.8438184971924965e-15,0.4218562156560646,1.0884192952177895e-15,1.5214011748066147e-15,0.009412204601745789,5.333928591222294e-14,0.0,0.2649455062813271,0.03682428543694683,0.053479241498361044,0.002033418876797435,0.015100220830282274,0.01598246692211565,0.03844920023101337,0.014551437226641381,0.1668209985023454,0.057494360403215386,0.022789241755586755,0.1656777101475016,0.002947431784236424,0.4252346989106433,0.013052376263773579,0.01684052754277261,0.006300970927642082,0.07810204925225614,5.325937682478751e-14,0.5237282900272906,0.05150755957792678,0.001727863420222793
