,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.05829528601827956,0.07686807039546288,0.0,0.13214246552616357,0.12948571189817537,0.17246062308513854,0.0663075087812435,0.18872717030819977,0.316655319795898,0.1328628549194849,0.0,0.056099336807062625,0.26133535023614274,0.07592238710833729,0.25406221897294956,0.09259430177603775,0.2717978654533431,0.10266753904774335,0.0,0.0550624483697542,0.11477269670835659,0.0,0.38919870409683055,0.009562488744491707,0.09819441223524239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612537921743213,0.14542323247838482,0.019541363344200157,0.09186133712375907,0.03379337299798603,0.04771035629126819,0.4752000702109452,0.3478000059567269,0.0954033732401304,0.13199468832536485,0.1816165253837399,0.20311876240355167,0.0,0.0,0.11149317128344388,0.09464310669744473,0.08629350411719337,0.1263631668421125,1.0836975151381907e-13,0.5481093096218027,0.15269994882129587,0.01550889271451451
Metal_Dopant_2 Group,0.11635466927577823,0.13656329077803228,0.04677945535412007,0.21758625468854836,0.16866665118269358,0.3281614359706209,0.19649119335361256,0.1674294567805197,0.21794153988113338,0.0834647601729304,0.056099336807062625,0.0,0.22309723136853965,0.34976284836655025,0.2198320063528113,0.16732096671928073,0.20228019215817966,0.043451489652023896,0.04186973690669192,0.12186289647491316,0.16821492345254516,0.012616723116828753,0.11535335575467552,0.16964604929321778,0.012260574196934791,0.13666576019440954,4.947368725342389e-15,0.1849690209339454,0.022649896878976023,0.008509479572172992,4.6122016586826204e-15,2.59706039240405e-15,0.39929584391773476,0.1828675697490728,0.33996281496788966,0.018922286790738718,0.23547858969280655,0.2616244880274398,0.181556868526857,0.1956443209470562,0.05494771003060398,0.2536927779850138,0.2838724522831106,0.3121174049522737,0.030619767812220703,0.1342077316968421,0.06186306787808646,0.4296411368913154,0.22244924811640787,0.4912541220010921,0.0320029197106291,0.113755981738386,0.23132488743085824,0.17651592270306699
Metal_Dopant_2 Ionization Potential,0.19402894148449437,0.07909981246675193,0.15205961706616,0.3166952429561104,0.47495121518541766,0.2746724487123448,0.14487261375926686,0.31850998201297087,0.5887205695289104,0.12512500819463582,0.26133535023614274,0.22309723136853965,0.0,0.32226281569751536,0.22667864798096493,0.3030779792220053,0.14013634438475314,0.04684713087165957,0.05493584345087141,0.32732938571548004,0.18525440549271902,0.16103113093933977,0.11887612886502337,0.19968202241097646,0.01865444061616912,3.4092991813951275e-15,0.20719487398511294,1.222946675889439e-15,0.0004916815274042423,2.4086777401825427e-15,0.006350649801111031,0.0,0.5779622086672896,0.46575005160168836,0.1943297110779122,0.012001633785629994,0.3717770952474779,0.3420825312309119,0.1327126180170877,0.12010160994405793,0.20358490380787977,0.24878576279879822,0.45724411912439533,0.35162227884371045,0.031901992009465495,0.2058338490823532,0.10141639213397487,0.2166880688595697,0.6018572523650586,0.25631572718187556,0.02147176653239272,0.24748657088840312,0.38049775453879814,0.322301979984798
Metal_Dopant_2 Electronegativity,0.1159521053403265,0.031867712435210874,0.11207407317861236,0.23038621900523581,0.2403608131042739,0.17586636955352142,0.10526983519961304,0.19814823286075514,0.20912030491103845,0.06158103495279361,0.07592238710833729,0.34976284836655025,0.32226281569751536,0.0,0.12182096899119177,0.13457661380879404,0.06721512233558379,0.09246139925940802,0.04292004248189683,0.17061221748775143,0.2342282635368149,0.10931220234035433,0.04452441518652814,0.14244971294012332,0.0039790410182096005,0.008395121152697875,0.00922180027645247,0.20640701984220666,2.5374209252920954e-15,0.005018335397160423,0.02101537305751203,1.7856092428122497e-15,0.451860727719197,0.2927042822697705,0.18081346929204958,0.015448149333976664,0.2579370224457767,0.2531766287541973,0.17728437041679343,0.09222327647606275,0.025860926752908887,0.05585374324694259,0.23754998938645003,0.48401423318779313,0.0026441050644860336,0.08821712452557265,0.015450483587405042,0.21788798797824988,0.261782639582598,0.2641174392510874,0.014804494952251564,0.14505404381879033,0.17198838961252438,0.3246420073486006
Metal_Dopant_2 Number of d electrons,0.17259706785474288,0.13972493778292877,0.09592834250159427,0.26527109930902776,0.1332560629129134,0.26321519501849117,0.17406732322153756,0.14920767845409444,0.25137711466658713,0.12246427693799641,0.25406221897294956,0.2198320063528113,0.22667864798096493,0.12182096899119177,0.0,0.15896651212469273,0.296700718045019,0.47215967056118335,0.04161642585114779,0.14014918291789083,0.21491708402809692,0.13289218663438218,0.08681481496154632,0.16861594819517411,0.014079756524491532,0.00789918347801248,0.0038304353800653564,0.016300003357591263,0.0027582617643007582,4.26565950401526e-15,0.002421356691265568,4.463217366920429e-15,0.31483929205887945,0.31189616340374615,0.21406851629060777,0.013932974153590884,0.20364262158390864,0.18616020636175332,0.1578287467227827,0.18683980416003218,0.12652498701047832,0.10346897983589788,0.2012834083176148,0.25822732352862443,0.0074087597383188505,0.285404813519971,0.011912774625663711,0.26678154652059133,0.17394476781345364,0.368381829561437,0.03394336652283439,0.24097968333130818,0.2022808060251086,0.1915996659881323
Metal_Dopant_2 Atomic Radius,0.31757590666551694,0.10008101627083582,0.031106168681177594,0.42405231026900364,0.15761676508199168,0.1405501034574226,0.12005126864963891,0.20134635096193684,0.22242637577986776,0.12591853687474194,0.09259430177603775,0.16732096671928073,0.3030779792220053,0.13457661380879404,0.15896651212469273,0.0,0.3101423032094011,0.06261809757391547,0.027392335647757875,0.08875331232916749,0.13108276314750616,0.25243700702508065,0.09212558215879986,0.09384131442215268,0.2523609913596202,0.15774839039653324,4.4512058839104955e-15,0.00885728331117279,0.00821274705417724,0.17291899146711842,4.07937028778471e-15,3.2648569340037883e-15,0.32509248173331523,0.26099634955790096,0.25247972803200436,0.014920532461072993,0.23314252992325954,0.2675648337854029,0.22502752179573876,0.09059045641729858,0.08986699091469784,0.0735665063988921,0.27111606766401203,0.24497742239470874,0.008530415267640042,0.14720382653740488,0.07070416093318169,0.3384826004271242,0.18065333479230705,0.5805012837682976,0.05117584719433931,0.1556898832696496,0.2777283688061941,0.13182305564007119
Metal_Dopant_3 Relative Atomic Mass,0.0746860743028175,0.06518185443529663,0.4055412695837185,0.16553234147832624,0.07092941164745267,0.30115519782832284,0.3783784468695906,0.06352192069387656,0.31133965497819366,0.04405500372529889,0.2717978654533431,0.20228019215817966,0.14013634438475314,0.06721512233558379,0.296700718045019,0.3101423032094011,0.0,0.0158377791523662,0.37276377823689855,0.24826241153618095,0.09913266756678335,0.022670239980147236,0.042384460707680004,0.08064071883786388,0.2634487819804604,0.6470828679523075,8.318091479007738e-15,0.0036845069785933107,1.3051207809886698e-15,1.5181014895196477e-15,6.887991481052749e-15,0.0,0.4854997148041009,0.22614080702722048,0.429089757831274,0.013952911082340992,0.09789762973333206,0.17399601762230124,0.6958550906792769,0.08032579653100526,0.07014621057698774,0.06995706040631312,0.2259375899822085,0.3991435359352431,0.0013562277954568807,0.39274252230683615,0.00879116339421344,0.16640619396851236,0.13456874730048862,0.30418995300330687,0.016755924452023886,0.44181770931989417,0.09276035670220477,0.0780837187530956
Metal_Dopant_3 Atomic Number,0.10147875597202483,0.04947005329527223,0.018484660847321532,0.11609498923711499,0.04906307647344219,0.14400633075830416,0.043972538304154866,0.11286782586262896,0.12346073545065149,0.12693004853795187,0.10266753904774335,0.043451489652023896,0.04684713087165957,0.09246139925940802,0.47215967056118335,0.06261809757391547,0.0158377791523662,0.0,0.0028139773674583555,0.10221413808484932,0.007611447842641435,0.011515223806280006,0.1338884362016371,0.02586314119922853,0.0024611115874413124,1.6446451930462983e-15,9.489907453396162e-16,1.1761198269389573e-15,6.327776726634924e-16,0.06750169444826906,0.0012497599890245255,0.0,0.06019549494252105,0.2153110285179615,0.07961728371493206,0.020385454652397578,0.07563334775696358,0.05216078649845326,0.024203171850298022,0.03874331829496987,0.03630932017451398,0.029429400072723516,0.11757811339581382,0.09199497576777987,0.0005938898030084323,0.06865763723983483,0.03848544315079288,0.07380764633821028,0.031117726659768655,0.24164982341130004,0.011660823030614529,0.03571081502009723,0.051274859780957,0.033121326676458424
Metal_Dopant_3 Period,0.020472939592688078,0.0044513856705095155,0.0,0.13636001944047849,0.12366450523754285,0.20008703309191425,0.07222787001888425,0.1040051067052698,0.10898012804817811,0.06390189375380945,0.0,0.04186973690669192,0.05493584345087141,0.04292004248189683,0.04161642585114779,0.027392335647757875,0.37276377823689855,0.0028139773674583555,0.0,0.15208679654313836,0.018717728690549478,0.0,0.0006945396392243911,0.006146053922009146,0.00010889599128289295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09105270970082771,0.15627188455017363,0.09691499552748489,0.37968947768748296,0.02391187503318847,0.05198800146601442,0.04227731272468886,0.016667936786033122,0.29645259052810385,0.008833673801725811,0.1998708873206249,0.10822761180592805,0.0,0.013475968683203792,0.043179861119631444,0.028244090589716556,0.03333846775852229,0.06855705180723012,2.4777187781647752e-15,0.11489538552287473,0.0266444496971661,0.016397871100735015
Metal_Dopant_3 Group,0.21752668006949497,0.05456167269672516,0.08059408454297014,0.5452448155130528,0.27374762007887116,0.08673718280503159,0.12467485353950619,0.1484905845581181,0.3101449638624547,0.04629349098710107,0.0550624483697542,0.12186289647491316,0.32732938571548004,0.17061221748775143,0.14014918291789083,0.08875331232916749,0.24826241153618095,0.10221413808484932,0.15208679654313836,0.0,0.13280551944809163,0.08575048783124438,0.032554018919518875,0.15138771875843834,0.06932984425171998,7.973800867886282e-16,0.06801947403461926,0.0020811901034713492,1.2369638671873987e-15,8.024890066189451e-16,9.322901173345697e-16,0.0,0.18817268762220435,0.18222263177219622,0.37755582589876124,0.08941846476961365,0.2207334448668138,0.12306766502392766,0.07342858726635713,0.03717439589642461,0.03313684599869255,0.051548048445550144,0.37399673871285,0.3282983568412845,0.0013488140626732091,0.22184149652618756,0.06328086607013418,0.15645073916235697,0.21870130903851845,0.23717116883685221,0.016750253546040043,0.06811869796398953,0.1492311114999245,0.09799142574421962
Metal_Dopant_3 Ionization Potential,0.13138315504850398,0.039062498965429786,0.04035238861939676,0.23341306349384303,0.19036847398204157,0.2286180087682294,0.1792541367766163,0.1313250098244836,0.22887821666396502,0.3270826506731067,0.11477269670835659,0.16821492345254516,0.18525440549271902,0.2342282635368149,0.21491708402809692,0.13108276314750616,0.09913266756678335,0.007611447842641435,0.018717728690549478,0.13280551944809163,0.0,0.022799407727687043,0.09430101867437767,0.18190824667146804,0.005867017500292917,0.0427673750832758,0.10399444356910843,0.04500320545921113,1.0966648753688284e-15,0.043524597011561375,4.819081793319077e-15,0.0,0.5592688580741266,0.3821488810853155,0.5802749027809087,0.009349536164645619,0.17025391723592723,0.3548157791619527,0.09709977532951429,0.10743666165237112,0.23485817277686755,0.055829890353594695,0.2041039257289574,0.35600060449693294,0.0005762360282035002,0.16094234500693513,0.02617261193287623,0.23877785231187365,0.37340848203271354,0.46516604739799733,0.03449103130697547,0.10311379880220356,0.16725977894035085,0.1441337307035591
Metal_Dopant_3 Electronegativity,0.07773467930359862,0.03385419863142311,0.0,0.04471263212804674,0.04013026815548189,0.008185071686057454,0.1935394137854073,0.034563028485926954,0.11363775400607691,0.05232792246270853,0.0,0.012616723116828753,0.16103113093933977,0.10931220234035433,0.13289218663438218,0.25243700702508065,0.022670239980147236,0.011515223806280006,0.0,0.08575048783124438,0.022799407727687043,0.0,0.01910124172408535,0.007020325601189664,0.0003384748578371273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11074726887922844,0.06086247569591355,0.2866411548451505,0.001303102547863771,0.020371506027089675,0.028839089587040647,0.01582599303937039,0.02835183654074791,0.06893960297377288,0.050081023633803366,0.09160137102562738,0.10861577557939496,0.0,0.02588424679017689,0.050494122169808114,0.005059633297846614,0.024653966198390963,0.13470493517016024,0.0027090169814135913,0.058285241270685656,0.01581609888556794,0.004411193917460167
Metal_Dopant_3 Number of d electrons,0.06241274439119012,0.036492063002448075,0.21777188474658307,0.054330850006837794,0.09345894888266087,0.06201705572978573,0.1512596250046524,0.044613749829655484,0.3238832609470833,0.07314970865145665,0.38919870409683055,0.11535335575467552,0.11887612886502337,0.04452441518652814,0.08681481496154632,0.09212558215879986,0.042384460707680004,0.1338884362016371,0.0006945396392243911,0.032554018919518875,0.09430101867437767,0.01910124172408535,0.0,0.05066492938781708,0.004840100748106679,2.1701495436629704e-15,0.3219231729455297,8.305848770456793e-16,1.160998167954245e-15,0.007182558078691028,4.0703802685015025e-14,0.0,0.27942773942903837,0.12029804210583432,0.20199740880879463,0.011537529191417088,0.24546383475683198,0.09549331108286414,0.15351831376869138,0.03805945779884,0.16936531005051908,0.08116978702823324,0.0430548781367231,0.1836513382309381,0.002249217996103846,0.4312243161112921,0.013745623854448701,0.09937020701553367,0.05183235153802073,0.15505824773546745,0.016001463261342067,0.43144530042178025,0.06881749643165082,0.04318604535597529
Metal_Dopant_3 Atomic Radius,0.14889667023928968,0.028573779737329153,0.007545333223041315,0.18721685973936875,0.37239553226154265,0.18202113682713542,0.054921761937031445,0.2864684979652151,0.24385711535669458,0.03769461447145832,0.009562488744491707,0.16964604929321778,0.19968202241097646,0.14244971294012332,0.16861594819517411,0.09384131442215268,0.08064071883786388,0.02586314119922853,0.006146053922009146,0.15138771875843834,0.18190824667146804,0.007020325601189664,0.05066492938781708,0.0,0.003977390934164759,1.1573719540987696e-16,1.8930864734381605e-16,0.04025510250144189,3.0133273481413876e-16,0.01869395824986313,0.0018129152301851919,0.0,0.21931833486501803,0.2517686740644405,0.20846342368299528,0.04986711339968051,0.3348173827236152,0.28934962090254107,0.09802387409403493,0.07345319599212197,0.09535408086593695,0.03837988641429689,0.21388043984891753,0.24130785702711316,0.012293028672374424,0.08364221367585904,0.015989596403024806,0.18396384686321582,0.4123952984652399,0.2140155980912132,0.014790104391777097,0.13638281226059415,0.10014489871462616,0.2734198527560618
