,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.004564175487513271,0.0010668277251140003,0.0030038265126800944,0.004212339142799723,0.0031168291722922558,0.001936934651582168,0.0025120531592348486,0.003288409239653285,0.004344207203151655,0.025406158407324127,,0.0007201840278562072,0.006880290757241593,0.002164148558136644,0.003241273728748242,0.004838396298992884,0.0026147279944536686,0.000922905622407938,0.0012864418503414229,0.002278369402885204,0.0897703351263685,0.0021355043639517575,0.0023080178906805717,0.002350478465297494,0.00015005338190014818,1.2934837605847606e-13,1.2934837605847606e-13,1.2934837605847606e-13,1.2934837605847606e-13,1.2934837605847606e-13,1.2934837605847606e-13,1.2934837605847606e-13,0.008271260009341504,0.0026495980443900498,0.013485742369898891,0.0008387300726761321,0.001433699170929981,0.0027415063610608126,0.008148232269391435,0.016570681888629066,0.003211400336314655,0.0008590145967135649,0.003006012804205364,0.0076570161027823816,1.2934837605847606e-13,0.004449560035148678,0.001520484898414293,0.01631725562824552,0.004756528971100225,0.010489254977537584,1.2934837605847606e-13,0.0015276576238555334,0.0017681657023897832,0.0020915066279302012
Metal_Dopant_2 Group,0.022155397210670353,0.000301358876530159,0.0019368397212162565,0.07447095550387624,0.03721228441672639,0.04121242215619246,0.11157493452405064,0.054100569617993616,0.02051341618396797,0.009154158458455009,0.0007201840278562072,,0.035869262327762566,0.1289334580557112,0.08078804552691142,0.04811206047537342,0.10740021693276368,0.00020985480420567413,0.007837580613929775,0.04198167585608944,0.05467734416590155,0.00031679489775427355,0.10698387870940831,0.09208663638442559,0.0002186649325723511,3.4032532015183727e-15,3.4032532015183727e-15,3.4032532015183727e-15,3.4032532015183727e-15,3.4032532015183727e-15,3.4032532015183727e-15,3.4032532015183727e-15,0.14064351748711368,0.044111173992105734,0.15441881780329184,0.004402281128118428,0.06596206309533684,0.11306948177174135,0.09646773234736121,0.03870629587595646,0.001485503814876555,0.028658175753656655,0.04459518188193947,0.10745909483404699,3.4032532015183727e-15,0.046192651552866455,0.005316196118153948,0.03407769659823752,0.07602380543717904,0.2042690731942181,3.4032532015183727e-15,0.017195642400056894,0.06957739760998873,0.0437514988231692
Metal_Dopant_2 Ionization Potential,0.08738222143168296,0.00024050323863119218,0.0034671864684495818,0.12802583809873544,0.29747986358826894,0.13420573902659583,0.02684694970787572,0.1722034133356944,0.12492442575551656,0.008333274844450024,0.006880290757241593,0.035869262327762566,,0.04109000431355056,0.032522142742655205,0.1290696578764214,0.04063888902319714,0.0014808507048723642,0.005660764474937912,0.08676159787756546,0.05989266861252744,0.00029320628601215847,0.010977653407329842,0.1425619122625778,4.714725918614628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895613189661734,0.16595733635610943,0.040165451388659415,0.0012722473874697258,0.29741906671970164,0.12342725175133298,0.022567962036915287,0.018560825567411853,0.0008256008763075644,0.013181879257942359,0.26271025549252713,0.11755721515891357,0.0,0.039502719749983484,0.0016300291051129197,0.09675736498939908,0.3989872344586523,0.04903988614227983,0.0,0.06860882313294148,0.06968643601804783,0.18306226275998988
Metal_Dopant_2 Electronegativity,0.056145679123320566,0.00029602686472898076,0.0007699981353894472,0.05905756571555402,0.05514551031535912,0.03875325846541893,0.02274027293657757,0.12353844403556584,0.04304779600578929,0.004896440146826728,0.002164148558136644,0.1289334580557112,0.04109000431355056,,0.03485701992034535,0.03281570243240894,0.03693010090084168,0.0008215348451395996,0.0025290478423331915,0.19103032883992024,0.13340890291397714,0.000591338613523288,0.03726910670285986,0.08279289636140827,5.828582101643426e-05,2.339907223580709e-15,2.339907223580709e-15,2.339907223580709e-15,2.339907223580709e-15,2.339907223580709e-15,2.339907223580709e-15,2.339907223580709e-15,0.08557930346833685,0.13905059781892407,0.03776860549462195,0.0011740873230583957,0.08032338850011422,0.058242198244926255,0.02126393744708118,0.013242313539979556,0.0007652170378948033,0.007237239997107882,0.08278998155761783,0.10095103121873417,2.339907223580709e-15,0.02983132078029445,0.0015450683721843516,0.04646146755108163,0.08978241402203993,0.07948990278235361,2.339907223580709e-15,0.02310301631788574,0.05366200490192914,0.05184358888618619
Metal_Dopant_2 Number of d electrons,0.06216763226318918,0.00027022293490575543,0.0006232503805943438,0.05460246982298966,0.060973349218399045,0.11051021462916111,0.051043453454271144,0.05950701300750038,0.05188772550073006,0.009189733815654704,0.003241273728748242,0.08078804552691142,0.032522142742655205,0.03485701992034535,,0.020726162963483126,0.12120552577377242,0.0004107225651395342,0.0028970678644640946,0.09467567874054218,0.06793786349807518,0.0003457948850160749,0.025335349044003298,0.03629598386354371,9.616151375263541e-05,4.2728735002396154e-15,4.2728735002396154e-15,4.2728735002396154e-15,4.2728735002396154e-15,4.2728735002396154e-15,4.2728735002396154e-15,4.2728735002396154e-15,0.0863243019240027,0.12156878872278161,0.11254194385288768,0.0010854459714894579,0.02575053192084994,0.04094218656973996,0.02595836546057882,0.015402040584339229,0.050477972406539465,0.011123504912064439,0.04667122079836554,0.12689846029738044,4.2728735002396154e-15,0.04708806895057685,0.0008192532816904141,0.06820524144830667,0.0911604110617642,0.08169458117502533,4.2728735002396154e-15,0.06157382658805631,0.03137914052539329,0.028736631586891756
Metal_Dopant_2 Atomic Radius,0.04128853021816053,0.00048576844367239686,0.0014507753386588985,0.3132588130239839,0.06164822263119432,0.01508202348335373,0.022879599235489864,0.01788014219521323,0.04769617584821642,0.02971713338878155,0.004838396298992884,0.04811206047537342,0.1290696578764214,0.03281570243240894,0.020726162963483126,,0.044987224559888996,0.0006393229862264371,0.002324739800499391,0.03752968376280897,0.0805375995300467,0.0009532494987741759,0.016591783161483,0.027460888316096884,0.00012538839919203214,4.278350571148053e-15,4.278350571148053e-15,4.278350571148053e-15,4.278350571148053e-15,4.278350571148053e-15,4.278350571148053e-15,4.278350571148053e-15,0.09775534143761136,0.07305170196889257,0.04113318274518535,0.002973480751126682,0.05542554641369234,0.0522390734461607,0.03193151504093964,0.01799701820756471,0.00225255544672699,0.00987881967210276,0.06039452737114713,0.0800717563409151,4.278350571148053e-15,0.09269789945832145,0.0042937788208764205,0.06477452803436923,0.047443755591792314,0.4428288418435311,4.278350571148053e-15,0.017496613834016864,0.10545046766081279,0.07046464963601266
Metal_Dopant_3 Relative Atomic Mass,0.02070100459889232,0.0006139615458700462,0.0016475084131453374,0.06769357978638024,0.032133939365756765,0.019370456022411157,0.24511201370182395,0.020330059555410056,0.03457023468328086,0.007988131959023983,0.0026147279944536686,0.10740021693276368,0.04063888902319714,0.03693010090084168,0.12120552577377242,0.044987224559888996,,0.0009569319430037019,0.10277900086503598,0.04296350745651266,0.06978164329437991,0.0006916247642211804,0.02282616464989041,0.040543812114589864,0.0002955483166343838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21393915234130523,0.03814862011508377,0.07025520860363689,0.002996256667238897,0.03612689617461328,0.0893377279242214,0.050998893555770086,0.03828453949862653,0.0037198591325218406,0.0243284487710798,0.05575126643738908,0.14692547667422431,0.0,0.018554937954319038,0.005689398360959627,0.043265115414827804,0.07731057026374016,0.12632049570528966,0.0,0.01383356839270432,0.056749649877221135,0.024958918694051018
Metal_Dopant_3 Atomic Number,0.0021834649384192663,9.503151062804478e-05,0.0009219912813051262,0.00020606243559766337,5.378144343343271e-05,0.00024942217881018347,5.447223309622189e-05,0.0004961270407014832,0.008106594298766152,0.004446963698050814,0.000922905622407938,0.00020985480420567413,0.0014808507048723642,0.0008215348451395996,0.0004107225651395342,0.0006393229862264371,0.0009569319430037019,,0.0007222650532044293,0.00012894329955160188,0.0009412078594388088,3.2135461841943476e-05,0.000540654961372746,0.0009008843997917259,7.798064477947462e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008098244523358781,0.00022891955345736702,0.001010609270611062,3.894598741055521e-06,9.331711348285347e-05,0.0005531911967389562,0.0010732160237425666,0.0010898224893723409,1.1086403730483337e-05,0.000293305781767654,0.0003789334491470353,0.00035836847937580286,0.0,0.00011365138282092986,4.2697185192684845e-05,0.0005913359128763125,0.000513369151206219,0.0005250902006630794,0.0,0.00017740122346331544,0.0004556153842080125,0.00013689225339678452
Metal_Dopant_3 Period,0.0031915349035105183,0.0003301842675689862,0.001013687304977051,0.009337656362606863,0.0062670022538730075,0.0032150350656302237,0.0029989822047846383,0.002710081460328776,0.022794813849998288,0.0026990819567923032,0.0012864418503414229,0.007837580613929775,0.005660764474937912,0.0025290478423331915,0.0028970678644640946,0.002324739800499391,0.10277900086503598,0.0007222650532044293,,0.0015733570295687381,0.010570775752681855,2.087124800966814e-05,0.000910142196798194,0.007179243044327345,0.0001427000434976317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008874670695001316,0.005767739765728771,0.05762726135114767,0.0006495856763537476,0.004673860967291295,0.008925517185297228,0.016273483196818064,0.012647702717963043,0.003695821943384566,0.0070227049242665394,0.006686946223555211,0.010964074434377963,0.0,0.003121052524101838,0.004840226115071436,0.010991817914364273,0.0074130985954750945,0.01256027022518761,0.0,0.002916670864456799,0.006875703994105129,0.002681987266095125
Metal_Dopant_3 Group,0.047411290517587155,0.04261077796295684,0.0005113576395976477,0.1417958704018659,0.1812829930092986,0.04215785385417461,0.012389473839892518,0.10502699790543477,0.03295621277710563,0.008791679154075426,0.002278369402885204,0.04198167585608944,0.08676159787756546,0.19103032883992024,0.09467567874054218,0.03752968376280897,0.04296350745651266,0.00012894329955160188,0.0015733570295687381,,0.0523435189234619,0.06908984431505572,0.020914098470775043,0.14443706919194382,5.116282236963616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434571050642686,0.08970977830494559,0.0535131703814993,0.00117254491946427,0.15944581226839236,0.0759457544066532,0.016950763155406813,0.0096962486522861,0.001390324723002744,0.004772988925201076,0.1055211786548681,0.09220664995902092,0.0,0.043046058947081696,0.0012066662353952071,0.054058888356996536,0.15608040641838114,0.03499168142875741,0.0,0.016138640563071596,0.03833251986090633,0.05643039668358006
Metal_Dopant_3 Ionization Potential,0.055007865194985364,0.000524098340458377,0.0028222636892328216,0.09847686544007524,0.05183868564958524,0.08237295493707288,0.06607373640764881,0.062204469591869524,0.1290961191423065,0.27754583306596087,0.0897703351263685,0.05467734416590155,0.05989266861252744,0.13340890291397714,0.06793786349807518,0.0805375995300467,0.06978164329437991,0.0009412078594388088,0.010570775752681855,0.0523435189234619,,0.000719273220381275,0.05418553920037134,0.09121497450599599,0.00026020175962552334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17571277509371383,0.0699080462929356,0.5633797250405347,0.0024155858193486107,0.061887991345841394,0.10829359276148882,0.029187911820313064,0.01365071720750685,0.0031267974468825403,0.011721013560831241,0.04159937006033047,0.125125262534957,0.0,0.031583554242506265,0.004811313336092544,0.10025985989653596,0.19016686548370296,0.34016356889162935,0.0,0.01862197024638441,0.03322227196204688,0.04590467023017423
Metal_Dopant_3 Electronegativity,0.0002072722896982281,0.01882480895600536,0.004599117228406816,0.000767366495126387,0.0003140707701201349,0.00019638831332449995,9.679669077218621e-05,0.0007472774167199537,0.0002623044608709134,0.006830019351427761,0.0021355043639517575,0.00031679489775427355,0.00029320628601215847,0.000591338613523288,0.0003457948850160749,0.0009532494987741759,0.0006916247642211804,3.2135461841943476e-05,2.087124800966814e-05,0.06908984431505572,0.000719273220381275,,0.0009033112604563836,0.0006090090111742336,0.0004435459594741748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001651259753563717,0.00033100572563784196,0.00033489370905239656,0.000950529742246071,0.0002629573174884831,0.0006498876396627309,0.0028200558475370706,0.007892928081348536,0.0009313881780118695,0.0008314935307640947,0.0005875624013790366,0.0016487420820828602,0.0,0.000283454631738817,0.001474026772183012,0.0011397789089265824,0.00042815242243019255,0.0033875836580190798,0.0,0.00012808489122991549,0.00048283361392596893,0.0007077305743254228
Metal_Dopant_3 Number of d electrons,0.03233368485728596,0.0005929182398947504,0.0006003363071014001,0.04357659621394911,0.025718376217996462,0.018723319082552863,0.024345756854075428,0.016884909035198726,0.07392901778609647,0.021886316951375946,0.0023080178906805717,0.10698387870940831,0.010977653407329842,0.03726910670285986,0.025335349044003298,0.016591783161483,0.02282616464989041,0.000540654961372746,0.000910142196798194,0.020914098470775043,0.05418553920037134,0.0009033112604563836,,0.012218794264354904,0.00013685583544819027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745765069454267,0.04491340070586881,0.19696623460610604,0.0023597113397348366,0.018127099494013543,0.08925021550433292,0.15219775410673073,0.01851138686093505,0.0017457210664311405,0.02681100609194054,0.02672013415150203,0.0617895648095206,0.0,0.027193050947558743,0.0016384598146791537,0.05445056676171779,0.033590181561439246,0.09510953820939383,0.0,0.013501783376223422,0.028866209819268806,0.015991609185410906
Metal_Dopant_3 Atomic Radius,0.05535816849470409,0.0006231600852957327,0.001178750714517525,0.11168488891765782,0.24222055592958192,0.08170278916259648,0.03273366049945561,0.14213739905871448,0.11335642192823663,0.023089179742183254,0.002350478465297494,0.09208663638442559,0.1425619122625778,0.08279289636140827,0.03629598386354371,0.027460888316096884,0.040543812114589864,0.0009008843997917259,0.007179243044327345,0.14443706919194382,0.09121497450599599,0.0006090090111742336,0.012218794264354904,,9.564392660945624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13363898271585473,0.15386932251119503,0.08472824859404839,0.0006121579637547808,0.1181914927247098,0.11039172968033084,0.054296814253503724,0.010022531892938271,0.002262356812796782,0.007083682089256966,0.1651711335835645,0.16339956260965394,0.0,0.03762352801428301,0.0019797873417043785,0.0794692022457316,0.27442010655145616,0.06715361799086424,0.0,0.08785785550649972,0.040387706903008753,0.14198194682767423
