,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.43543293100575375,0.15393453061486406,0.15651450174979428,0.24584805542759464,0.16441656390161327,0.07881080791002922,0.20456178364223054,0.18917822848444796,0.24665032524989713,0.8037075116831616,,0.17616566159293628,0.17284357148859755,0.1310102719792055,0.32196059228201135,0.2904784686391629,0.24821623737728968,0.11249639190174122,0.08152501629358741,0.5110460500343404,0.13703914594788924,0.30679484632285753,0.1991067853255814,0.2299197218929205,0.04888889842139595,0.2879280942596119,0.13884939092180001,0.040538002912777295,0.13243782092000594,0.0764011407027461,0.10208589001468106,0.05473275820419226,0.1727558822255186,0.264577796429936,0.5419787430451448,0.21988563159675373,0.08514829353997637,0.1286265411816833,0.2720388897004009,0.11919112739417319,0.08098041941572696,0.5154659612386366,0.06232423862544818,0.25424809120860414,0.10008933680817812,0.4179932928841531,0.1207586187278853,0.5164160883235706,0.041368359238067844,0.20792620962634928,0.10456224694729338,0.3540605107840752,0.17434569796915225,0.12614646352056003
Metal_Dopant_2 Group,0.17845262840926954,0.25968290955785334,0.409229840503381,0.37544252956261787,0.36601752969979445,0.3854765526275663,0.19203856792684024,0.34824767245780713,0.3391720076853573,0.3466805331437518,0.17616566159293628,,0.3814892257630306,0.32806826989536364,0.42097864216235376,0.33011414092976,0.5696438052290175,0.11048296533209112,0.1950389347734095,0.4080087084259102,0.1057971124314032,0.3685090412368077,0.334702783077283,0.21760508465321282,0.0916867775298391,0.19865477062548048,0.1485137835413027,0.0656018295398023,0.09441335457926607,0.11293435185825645,0.35673613566787754,0.028427570733119092,0.26700788491451966,0.4641591027003704,0.19532829926921016,0.0706740062941748,0.25094731055502395,0.40790573129196933,0.26442463993375,0.14892621039011272,0.09267126438802395,0.22355234926710582,0.34782825396396455,0.36192530629519953,0.07969528234593436,0.1908763263197314,0.2327854197457777,0.42555077548248055,0.20140811819566493,0.4592668575928907,0.23506827956159665,0.4552283769026471,0.3248204561840367,0.3900233232050247
Metal_Dopant_2 Ionization Potential,0.212931936968335,0.23940334879295008,0.36290472552416403,0.24644362450027973,0.35814977669772635,0.41090073472666305,0.23500932049699028,0.4089411271333601,0.4816104467376125,0.5358233431672009,0.17284357148859755,0.3814892257630306,,0.43542090451816035,0.4002617420351609,0.448960801855388,0.3109774390050785,0.19006101572411882,0.2639406671181501,0.25335432574598804,0.5528143728178171,0.4620674663398259,0.15674013617490057,0.29499630434145285,0.15440403970453898,0.44450174315901836,0.1624213045105154,0.23390225680062723,0.1264932689477111,0.10336572150900711,0.14240208932619625,0.07666988771841217,0.3856786623661407,0.5166654467317001,0.23553704505009118,0.10502211652305304,0.28554590193836904,0.4238678569038346,0.19033287871857327,0.14715974714378016,0.15797538827404756,0.14520104528424874,0.32078854650995897,0.4688824102369864,0.14632515198441498,0.24371266596377203,0.12734927631066062,0.5603824801459526,0.22172635809848107,0.48210628402704825,0.2698761117300403,0.46549800073386516,0.3992419925637619,0.4849143368953759
Metal_Dopant_2 Electronegativity,0.22393917888964476,0.24376174840672044,0.35608145848426304,0.45722998882876886,0.32299339026619617,0.2875458803749866,0.16810527933197839,0.40921292342300325,0.4986600828068327,0.4304693469067173,0.1310102719792055,0.32806826989536364,0.43542090451816035,,0.4625084254192567,0.5184966028281988,0.7044475899717961,0.11174800162149914,0.3286591895042302,0.3876753285384247,0.1809437864225155,0.3890455543639422,0.35896569769739095,0.26656616902604896,0.06336901081514873,0.08770621521559498,0.06184372620365368,0.6574368658473013,0.23626708472854258,0.0368830061342967,0.19796533077745723,0.013949752062828938,0.3515296986257362,0.6520785339257146,0.3211305058922795,0.08468416046760659,0.3340390269452004,0.42843809278800316,0.26856102658853315,0.13633095925537572,0.07102748734108269,0.23285834243224923,0.26720046448711127,0.5033326157575788,0.15915193797754465,0.31006669234975304,0.46249221383524675,0.6270646675210321,0.1775246299120591,0.44798339403451726,0.9226477184943376,0.5685868240549806,0.5013329621312809,0.33726999910168676
Metal_Dopant_2 Number of d electrons,0.3021378899352746,0.40142864294062813,0.517836400034575,0.48535576166354555,0.3135465608229376,0.3999607702591416,0.29220292551426247,0.4644622613097207,0.5297983538793483,0.6929819083939446,0.32196059228201135,0.42097864216235376,0.4002617420351609,0.4625084254192567,,0.7387505459654378,0.5974944605326606,0.251147614708511,0.44814734479531576,0.49602637738009137,0.6461914112132585,0.5190174834202423,0.4330740360161429,0.2389764983205141,0.11595106075888074,0.19854284933355743,0.6217324796940403,0.19835725772200333,0.2436920112797135,0.24101011647038126,0.07844868075685334,0.15363203428875938,0.3555929665024202,0.5684933198741424,0.5054910759090401,0.11360904850688995,0.29468608154670173,0.42799484089034195,0.37003147582294815,0.18065364969460343,0.1538620017706453,0.4098594192256261,0.2018792596509721,0.43167733992435897,0.36671554886345004,0.5223832387300783,0.212021137122409,0.6853808727770508,0.24580390974162128,0.6209314646452501,0.2858068572666643,0.4852986723105208,0.5597943564657695,0.305855272031805
Metal_Dopant_2 Atomic Radius,0.4039259107761014,0.40403667294197054,0.5251254155991099,0.519688214934875,0.2347806636504568,0.4749065841328095,0.43641503024722883,0.5491863111231484,0.5729120851028728,0.682349980150744,0.2904784686391629,0.33011414092976,0.448960801855388,0.5184966028281988,0.7387505459654378,,0.5018867893897447,0.33128756409696614,0.5586181646711421,0.4769259989337343,0.48423861258208384,0.5933870038996097,0.5370782967964369,0.3900424102393843,0.6726772955283983,0.5529941050806181,0.34206882530690524,0.12551896323452005,0.4315178373337151,0.19698017562747813,0.3768721685904031,0.29817566237852305,0.26948347844179354,0.6594198298328634,0.44361080017125887,0.21484215971634749,0.17439726529100064,0.36254606272823053,0.40239221745293424,0.33382671832384186,0.25072255167771523,0.34734104465677906,0.15968435834774947,0.40621093649892526,0.5025794274268414,0.4500324518404932,0.3938399409231869,0.743356791962207,0.14299439511337414,0.5650717947589166,0.42790477634379104,0.5515368955814953,0.536953328596824,0.31536031021305655
Metal_Dopant_3 Relative Atomic Mass,0.25103297299242294,0.26440270113049297,0.4187002068635598,0.31329635922559085,0.5161484201322772,0.4015916255875943,0.3286071292447115,0.39980404759129057,0.47408747729831635,0.6801611527194892,0.24821623737728968,0.5696438052290175,0.3109774390050785,0.7044475899717961,0.5974944605326606,0.5018867893897447,,0.1774644279861382,0.41048022306037174,0.6259053933355601,0.4575897505530435,0.4198767963686848,0.3553433067165303,0.24910633001243793,0.09214364231885047,0.42166222953709726,0.06852419965206613,0.4283638996778545,0.2051668399388215,0.06401713314134583,0.30436535422772915,0.3047007622567117,0.3567078437344219,0.5780694398134015,0.4337140926517871,0.027789648960464094,0.32788709191188214,0.5184011068462546,0.36285664318044464,0.22982539212792244,0.12112071403711853,0.232460972345804,0.303897351739209,0.5912796987773653,0.19477105693462105,0.37720643753622585,0.27596830739283035,0.7127547765931392,0.2759179010385444,0.633512847143059,0.16752864427308695,0.5870675049908829,0.336884050639788,0.25430082668722914
Metal_Dopant_3 Atomic Number,0.22812867402078532,0.20871401034851605,0.1795130391460596,0.16747423586474908,0.17272423160813324,0.1539849475448541,0.2278788194409551,0.1453688606958109,0.1324786513025099,0.6026802674216517,0.11249639190174122,0.11048296533209112,0.19006101572411882,0.11174800162149914,0.251147614708511,0.33128756409696614,0.1774644279861382,,0.1210761845816879,0.5190538330088488,0.3000289374405009,0.5524112070393021,0.2262052972792922,0.10398339863359342,0.08758400042547267,0.21306019735227635,0.20978440874417212,0.07170130162197598,0.3242692089811104,0.11092629059807194,0.19832442225777036,0.27868735919604115,0.13155187897148451,0.12557814608283946,0.7040358131438852,0.09141372081817392,0.10274256676574234,0.49569534264118204,0.16926897407273464,0.09729417088896965,0.15073855775609207,0.0826275359189533,0.08040127998747564,0.3870574319892763,0.04725761001820091,0.5911243429212839,0.21798978148953344,0.389431595548977,0.08030205419397801,0.2781635133943831,0.015199539082181347,0.3029931055714932,0.24527220208393974,0.17638395664993275
Metal_Dopant_3 Period,0.25473932200044397,0.1718831108786499,0.3595221296062147,0.2556876175255725,0.14029753231280767,0.24923392470741204,0.13886703059147945,0.2247918372840982,0.2628216456404249,0.8371973572577303,0.08152501629358741,0.1950389347734095,0.2639406671181501,0.3286591895042302,0.44814734479531576,0.5586181646711421,0.41048022306037174,0.1210761845816879,,0.548302156119751,0.7756792329261313,0.3406942046532422,0.293621585510893,0.08503331137862791,0.08439755796156394,0.1791516899850743,0.10427342929401905,0.4630507151223167,0.2080445134073486,0.11811076003549278,0.19132336846247006,0.1744722120324467,0.13268036577185124,0.29309129909931764,0.5360567658075702,0.10661506279498263,0.10229265733843965,0.313302472843612,0.1679958992626893,0.08399153792496704,0.1307016990219398,0.18183642556320856,0.11417213575144418,0.39622760614916364,0.17928000547988002,0.4134397700578626,,0.2561541523547479,0.11908057570366008,0.34767038416291485,0.05960249279770431,0.34178956133160204,0.2969078644486447,0.26513033063502967
Metal_Dopant_3 Group,0.45984618735346966,0.4298528124736324,0.42496520919841146,0.5248306742502202,0.2693892509899879,0.37660150021804284,0.3965696098227605,0.4864100763326047,0.4782353109395291,0.8960479083358897,0.5110460500343404,0.4080087084259102,0.25335432574598804,0.3876753285384247,0.49602637738009137,0.4769259989337343,0.6259053933355601,0.5190538330088488,0.548302156119751,,0.7120519612075572,,0.4076994012581177,0.5964185963739991,0.28883327117417057,0.44553516042266345,0.07148423089253145,0.47540134358945574,0.41789688548543114,0.1682199235246414,0.31994883906390237,0.5341740454879379,0.43963170532523255,0.39891207623775177,0.5804301305900762,0.25260673568272646,0.16813062314065103,0.28895525043469705,0.42244449160753905,0.2020687559596761,0.20917918969959523,0.3962702662324028,0.13116217483310327,0.4734378910218362,0.2851083566786714,0.8111061370743428,0.2259035354698595,0.8223908500486962,0.22371291699289855,0.32611348921218175,0.2763396227887758,0.42016981377653706,0.32221493257767514,0.3091188967197026
Metal_Dopant_3 Ionization Potential,0.3944011489886942,0.24197646464680647,0.23479680009887907,0.4383005396818892,0.2794169193655795,0.29704550296127236,0.37914361824153264,0.3524892112862728,0.28227424664709233,0.7096610442859791,0.13703914594788924,0.1057971124314032,0.5528143728178171,0.1809437864225155,0.6461914112132585,0.48423861258208384,0.4575897505530435,0.3000289374405009,0.7756792329261313,0.7120519612075572,,0.7297698872387592,0.3615471054998693,0.30365363502664083,0.2598862688970154,0.25809233380054886,0.04435797557910515,0.23343700848139953,0.2660671272366437,0.11043092898608471,0.639993237765157,0.3857747711442911,0.27691928658263726,0.20535303240990807,0.6790433273080376,0.147628786771714,0.13360085066705235,0.3615944773583308,0.2671140605718893,0.10483705913435666,0.08421348280586022,0.4660640412354402,0.05863738663327552,0.4170689471381356,0.42840292565267163,0.5143942655059502,0.17465640521775716,0.5072364368583875,0.1319055477650426,0.3716501046339008,0.1812253706131704,0.3422056308066756,0.29728482745943785,0.3198870158243659
Metal_Dopant_3 Electronegativity,0.3800684125649314,0.34009407599069175,0.5502174530944007,0.5945280619147861,0.12307352875709252,0.27585517147393507,0.3227378255686614,0.5358573663856527,0.4184314561377239,,0.30679484632285753,0.3685090412368077,0.4620674663398259,0.3890455543639422,0.5190174834202423,0.5933870038996097,0.4198767963686848,0.5524112070393021,0.3406942046532422,,0.7297698872387592,,0.5124616944517617,0.3922068700430033,0.458063707050565,0.35516410885617605,0.40901784136844355,0.3174512062149594,0.5936648490326107,0.22248313089483127,0.426918036961006,,0.4246889680505197,0.64470036721054,0.9190306827663257,0.3390593835759485,0.30587920814502717,0.6218561487179034,0.7222902546960134,0.07554996642302475,0.14267526245097475,0.4294223553104129,0.19673346491537458,0.640528745938504,0.054140908313158834,0.8262068932815932,0.11033267132382348,0.7084111755598962,0.27119813218291117,0.5997461312948221,0.1476904775375217,0.5687343567549998,0.34745306337768506,0.47163412612833683
Metal_Dopant_3 Number of d electrons,0.2510367966383771,0.3510340438785624,0.37893760615272604,0.40192902163872574,0.3490944324856139,0.18848874847965344,0.2587672711195904,0.4809287854277664,0.3724708048282661,0.6043321829529461,0.1991067853255814,0.334702783077283,0.15674013617490057,0.35896569769739095,0.4330740360161429,0.5370782967964369,0.3553433067165303,0.2262052972792922,0.293621585510893,0.4076994012581177,0.3615471054998693,0.5124616944517617,,0.35673463956923596,0.13913976217453544,0.26791791360979433,0.26157348784090456,0.2069362879228874,0.11453691977195547,0.07949976020996255,0.34807669676709363,0.09718439273621894,0.2377655706745763,0.3599566307061009,0.49141529331191647,0.4840430157596944,0.11093057243790523,0.27883022276282515,0.36803192832014586,,0.09520585360005841,0.32072532874830595,0.1258227202026078,0.45652257328356916,0.4254034033553435,0.48560758574418367,0.19669154537413042,0.6661669719087338,0.1158441339618284,0.2677976643851504,0.1644768900183926,0.27392223052638504,0.3119693960429841,0.543094984569182
Metal_Dopant_3 Atomic Radius,0.12935256516513594,0.11296830483293252,0.3775413125616269,0.286766614560133,0.2656435667683714,0.3180027594425587,0.1448113194009981,0.6780038971227489,0.19883904013989243,0.5137543330139057,0.2299197218929205,0.21760508465321282,0.29499630434145285,0.26656616902604896,0.2389764983205141,0.3900424102393843,0.24910633001243793,0.10398339863359342,0.08503331137862791,0.5964185963739991,0.30365363502664083,0.3922068700430033,0.35673463956923596,,0.686339186412561,0.16524656123970446,0.056770801559199315,0.1431548792367561,0.11331448056298025,0.03007121945196617,0.6909030359077826,0.33999743279224376,0.38627191852893245,0.7836715994387274,0.7556759228369477,0.062321673670027854,0.16349129245761573,0.2904163189546193,0.206728035374355,0.25633513606941133,0.29215534861185055,,0.10134112436394027,0.267935470929337,0.1146586638028837,0.29206948203317423,0.16500710204788127,0.2945784150705361,0.11409981392416198,0.4523486710732097,0.14199427850036403,0.29577617305094916,0.23548358408633857,0.48825562088864854
