,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Group,0.14689725549185154,0.041088540564761855,0.020929395469221037,0.09152459454072465,0.15562777691796467,0.13069276335085325,0.2210233415182648,0.16027124004890436,0.14332596176692722,0.004276297166496305,0.001835342615280964,,0.1361720264220988,0.2171518432059789,0.0951242887311559,0.11292520449872546,0.03939452002464954,0.03453146387896075,0.0,0.051789760250029564,0.07128244505038375,0.10609924369739082,0.0724659038671624,0.05449360572307542,0.059594418073210094,9.842469678539231e-15,9.842469678539231e-15,9.842469678539231e-15,9.842469678539231e-15,9.842469678539231e-15,9.842469678539231e-15,9.842469678539231e-15,0.13534806713660974,0.13450060865136626,0.10440859348793735,9.842469678539231e-15,0.19296500498043273,0.1652505055908616,0.11015027386099,0.021172503336512223,0.051975845023195244,0.015118691799900242,0.0928681150402772,0.06511573439242606,9.842469678539231e-15,0.08543509218820028,0.2113594136539324,0.08367439014266514,0.1082982410495659,0.19785829818019235,0.10095662609783455,0.084037011088555,0.09876478070743366,0.16403981176198323
Metal_Dopant_2 Ionization Potential,0.13396295715476433,0.008933024011107186,0.039628000139564835,0.08419403424553598,0.17579662031242518,0.21016494491437385,0.16006426969662085,0.14920561827201445,0.09977268810954279,0.013517791919196151,0.004241126249098349,0.1361720264220988,,0.24680488205393866,0.10462871089772453,0.11657974315499567,0.05855455422079632,0.08065622067589517,0.0,0.09371707759196007,0.10611545838194245,0.10399748696704066,0.11141641527719211,0.13626655509131397,0.09269269521132784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14237962352340697,0.22616890531095296,0.19567966457406716,0.0,0.1276177545901035,0.20995209881935564,0.106389887802058,0.04047397676282414,0.07915005715545481,0.03667905704916508,0.08727054161812005,0.07540809879573554,0.0,0.07182075163016187,0.08343014304757605,0.1310080180400332,0.06783167094326109,0.10858092037864765,0.15258276804888524,0.11492859706052462,0.11156975917959977,0.1060349693285452
Metal_Dopant_2 Electronegativity,0.15620748115254354,0.14745712667866018,0.03989012610352255,0.08084366405763206,0.12088847337883676,0.1618728166257756,0.18461936746329438,0.16230290415667373,0.11438434779673345,0.021971633542523183,0.0018712855489813776,0.2171518432059789,0.24680488205393866,,0.14073092338585158,0.13729412834095858,0.03342955611413333,0.052758527220923696,0.0,0.08149315150684823,0.10671954783684828,0.10927246228521777,0.09315381796168583,0.09244651122317236,0.1171403235344068,1.729142470322328e-14,1.729142470322328e-14,1.729142470322328e-14,1.729142470322328e-14,1.729142470322328e-14,1.729142470322328e-14,1.729142470322328e-14,0.11474697567768315,0.13852080503570782,0.26994966730786707,1.729142470322328e-14,0.1665741283934631,0.11062073779240783,0.11863752208552707,0.06192911673412022,0.03746369001081645,0.024084739563664772,0.06389312329466347,0.07391019436836771,1.729142470322328e-14,0.05984740996630822,0.11177459617679647,0.0919910942636908,0.07431754031734662,0.12659387432635147,0.09974055581349274,0.13206137450832703,0.1198972497628497,0.22861593459071683
Metal_Dopant_2 Number of d electrons,0.1575179018551087,0.019527532690718247,0.03095750339347563,0.07017991722593586,0.15666884327332606,0.13917530665119932,0.07339901982636218,0.10742889408932753,0.1938117139418959,0.006820397312934181,0.0013306126843271077,0.0951242887311559,0.10462871089772453,0.14073092338585158,,0.15524319858762947,0.04441969934864727,0.024922513184260475,3.1540525837258346e-15,0.035370177316658924,0.04695579213152484,0.06418266376877799,0.05879420679957578,0.04194197121759238,0.04821261672722691,3.1540525837258346e-15,3.1540525837258346e-15,3.1540525837258346e-15,3.1540525837258346e-15,3.1540525837258346e-15,3.1540525837258346e-15,3.1540525837258346e-15,0.15945702548447635,0.17259256694765615,0.16137534178300256,3.1540525837258346e-15,0.15024965686843816,0.17410249650711926,0.34940540228261757,0.025203113093503794,0.13852297412095463,0.011409447968594605,0.14579512451020227,0.11177376048183532,3.1540525837258346e-15,0.0407437988673555,0.050078676084585196,0.07968905029617573,0.21953877251496073,0.1599523560786558,0.053475437816801925,0.050163363056193316,0.06103526662611271,0.15353336120581088
Metal_Dopant_2 Atomic Radius,0.1749450701311397,0.02914154064846965,0.019161746501365488,0.08764884375137172,0.18313045879306253,0.17866130566146785,0.16024984094893904,0.13104199099066707,0.09984652881051208,0.009265403217696602,0.0011796397248567193,0.11292520449872546,0.11657974315499567,0.13729412834095858,0.15524319858762947,,0.014774638248755982,0.026489258492217446,0.0,0.024985164942192797,0.07273964889300301,0.09117531692122156,0.11310220519884219,0.043590301786553494,0.1087498210049365,5.622600244866428e-15,5.622600244866428e-15,5.622600244866428e-15,5.622600244866428e-15,5.622600244866428e-15,5.622600244866428e-15,5.622600244866428e-15,0.144508113600681,0.13057089263116847,0.17503795182976384,5.622600244866428e-15,0.19687484257463386,0.19411753952142854,0.061004392680471614,0.032703184859121825,0.050218622124593,0.01798750052227228,0.11309251602926702,0.09398654779299939,5.622600244866428e-15,0.04101897324875016,0.0737644174657586,0.17614773024955435,0.12900311829266947,0.2298792260605037,0.04864678088857689,0.055472363143087,0.08458245768745419,0.12478431211537269
Metal_Dopant_3 Relative Atomic Mass,0.04201725500992322,0.03545768261936151,0.015654813797397166,0.04791022042857883,0.02320026633210088,0.04880749883451839,0.023655125707607274,0.064468976506524,0.020352211408510384,0.0257224717168202,0.0026426136586711413,0.03939452002464954,0.05855455422079632,0.03342955611413333,0.04441969934864727,0.014774638248755982,,0.26240065818500374,0.0,0.026643554809610125,0.035877797675273146,0.02485298439125486,0.16288788840438248,0.08216449399975591,0.023894011755141546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05867765524547226,0.019336083856371013,0.4084182904183086,0.0,0.09948391063741369,0.027261507737695707,0.5818863137645827,0.027855834707641785,0.05205146729100363,0.023794223921797714,0.024605300501738057,0.013810118673183056,0.0,0.43114172563058184,0.015576044108233891,0.025865792928836808,0.031841863824943126,0.06414248888466113,0.034124515530702795,0.03520793197759761,0.06950780191130286,0.026935637061319784
Metal_Dopant_3 Atomic Number,0.0550162094541654,0.015523577405607319,0.002451976377605045,0.05989576456662065,0.04696349982419101,0.09420122527760892,0.08163084641603394,0.06445934873993746,0.04774868634054032,0.006723194018581299,0.000636640286757277,0.03453146387896075,0.08065622067589517,0.052758527220923696,0.024922513184260475,0.026489258492217446,0.26240065818500374,,0.0,0.03422422389888018,0.05030324539472248,0.03301605036637207,0.015669746479504684,0.023510824482765882,0.01910817810022589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051338886763865686,0.04356547175676443,0.5861459034789798,0.0,0.083328931230365,0.1047972949054095,0.03822670490179487,0.02783825621262955,0.07653093189053817,0.016381318737936825,0.032731147216266805,0.0214402624009301,0.0,0.06335235662676147,0.01952074712936356,0.028630656741307603,0.03795164255753343,0.06297919131459732,0.06145152422460531,0.05359806275222503,0.12068414920713375,0.10402570808538067
Metal_Dopant_3 Period,0.0,0.0,5.4262823675129974e-14,0.0,0.0,0.0,1.8897004716812323e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1540525837258346e-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.553025848886968e-15,2.84911480316166e-15,0.0,,0.0,2.848068759151926e-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6324185978367253e-14,0.0
Metal_Dopant_3 Group,0.0905241115126891,0.030423934268972917,0.002260568136343272,0.10008416207611116,0.05308387169186077,0.09039048154432727,0.0806038137450861,0.07026451765682049,0.0607757025078446,0.008426289745587436,0.0004717454320644077,0.051789760250029564,0.09371707759196007,0.08149315150684823,0.035370177316658924,0.024985164942192797,0.026643554809610125,0.03422422389888018,0.0,,0.032677094271139996,0.02225715492432201,0.09452043205272322,0.03227598294867621,0.015862167025506625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09152465053744835,0.050553550116509006,0.29491357421412573,0.0,0.10928765109078241,0.0717873359343735,0.0428571292083678,0.032601786950225635,0.042496885812629295,0.016487216553631306,0.03531697221902809,0.03763137250417448,0.0,0.05044059059958217,0.06455361563596901,0.01844358498281614,0.04949708326489897,0.05353258091452756,0.06886364616177525,0.053083610347377484,0.09355290420951033,0.07232359368071697
Metal_Dopant_3 Ionization Potential,0.06440003329286298,0.006648693208737969,0.2637392481664078,0.07411604475751347,0.060938477652322756,0.12062783934959702,0.11455183331901142,0.0873578515524144,0.08653152375252993,0.009870058289206942,0.0015886890704290746,0.07128244505038375,0.10611545838194245,0.10671954783684828,0.04695579213152484,0.07273964889300301,0.035877797675273146,0.05030324539472248,0.0,0.032677094271139996,,0.04799276061661764,0.06929388299690062,0.12856024281519687,0.05891803063832412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08385338895046802,0.17810193465457896,0.3763073928218956,0.0,0.09173798180601714,0.09015101493626099,0.2522533956738452,0.036959454112536705,0.08738989708804448,0.017100438536020692,0.1048535484535383,0.03691209177343492,0.0,0.09600894802678357,0.04910962799546558,0.09977250371391054,0.07237692244116688,0.11868817877265025,0.09952237017796453,0.03805508212837846,0.20190503057923864,0.07145756846883733
Metal_Dopant_3 Electronegativity,0.09223266356358195,0.013931080260959794,0.10608170130144211,0.07687505407823388,0.09778857490913083,0.16736572111011117,0.134638398327868,0.09497647871935053,0.09432888904349032,0.008889070150228927,0.0008986591850315611,0.10609924369739082,0.10399748696704066,0.10927246228521777,0.06418266376877799,0.09117531692122156,0.02485298439125486,0.03301605036637207,0.0,0.02225715492432201,0.04799276061661764,,0.06097848942728103,0.03379273947411856,0.0658649830539384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11946728910782319,0.09065518461927016,0.2388429622988334,0.0,0.1470602385226182,0.14146463911905022,0.05667036024565114,0.03595525543583884,0.05429126157470773,0.016511025210833526,0.06419548720460422,0.05459795733823425,0.0,0.0693639496865789,0.06724093350875085,0.07237314389331363,0.07698757383234046,0.1029057226174273,0.040727952691479205,0.05851883306680045,0.11119268623502869,0.10383681307009515
Metal_Dopant_3 Number of d electrons,0.12000075327037835,0.01218626708528006,0.015806567088306092,0.08660873690473062,0.11299940134622354,0.16590029197697534,0.1084714752667878,0.09882921709907129,0.05368769888947948,0.013418916099219561,0.0012617004386874364,0.0724659038671624,0.11141641527719211,0.09315381796168583,0.05879420679957578,0.11310220519884219,0.16288788840438248,0.015669746479504684,0.0,0.09452043205272322,0.06929388299690062,0.06097848942728103,,0.06773508111104119,0.06638221920556246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13956655328258688,0.11234548610246628,0.21424619428867733,0.0,0.1666341507024591,0.1571379548869907,0.05195805186744642,0.026404865508001283,0.04320967472896442,0.0122841640326412,0.09853075249984153,0.0641332138556915,0.0,0.47241748775997694,0.04563118787459541,0.11465913692078573,0.09104005039038045,0.1160616200866764,0.034010517205837525,0.059268775379052334,0.10137511229700569,0.10760912974194269
Metal_Dopant_3 Atomic Radius,0.04860376154958862,0.00867169621354241,0.021720943317692948,0.08451018054630918,0.047430940439539535,0.0542090860820102,0.08736759394050493,0.05804548317314827,0.10471041834428613,0.014825106137691571,0.0006224591363443178,0.05449360572307542,0.13626655509131397,0.09244651122317236,0.04194197121759238,0.043590301786553494,0.08216449399975591,0.023510824482765882,0.0,0.03227598294867621,0.12856024281519687,0.03379273947411856,0.06773508111104119,,0.06591318433181427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08939774268340255,0.08250874341402285,0.18329400503900603,0.0,0.16588454794610058,0.07969523693077721,0.07546587019188336,0.23977286821516103,0.06067875462764254,0.021449819552951846,0.05082874813992024,0.02266665367598047,0.0,0.05634158375633071,0.022029124780887782,0.023205457677552166,0.04907822145859748,0.08178772113703853,0.12066418823096202,0.07355613083491638,0.08259334138745623,0.17869214783354156
Metal_Dopant_4 Relative Atomic Mass,0.08929608847250406,0.011325689381695328,0.017407673149109813,0.06770164506507219,0.07529096978521198,0.09708305140164944,0.11185663484760006,0.058655910896654784,0.045863822679311654,0.009261837840200415,0.0013143460609779604,0.059594418073210094,0.09269269521132784,0.1171403235344068,0.04821261672722691,0.1087498210049365,0.023894011755141546,0.01910817810022589,0.0,0.015862167025506625,0.05891803063832412,0.0658649830539384,0.06638221920556246,0.06591318433181427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08341078345916195,0.07905669599044472,0.20111443965943396,0.0,0.0886445581123297,0.09170507246812554,0.05303580880843818,0.041012041374420806,0.03225695269410562,0.023459550991152437,0.0506776890797681,0.03579360721207386,0.0,0.049860642808572185,0.06380241153460395,0.09259851529252913,0.04852428993169246,0.09862614477454579,0.2176989930666204,0.07756184569475098,0.1224806544147921,0.08460489178772862
