,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,1.660136404489057e-06,1.547156303447614e-05,,0.0,0.0,3.1933396525270026e-06,7.731221970014195e-06,0.0,7.3603732532807424e-06,1.8318613531035004e-05,,0.0,7.465145823056924e-06,2.1949646144401462e-05,3.0900039794699248e-06,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0012928158151224087,,,,,,,,0.0,0.0,0.0,,2.433720004924226e-06,0.0,5.412186573466595e-05,8.635743921505635e-05,7.871086975855248e-05,1.294500658218106e-05,8.685058835544229e-07,0.0,,0.00011792179294881181,6.517117852360356e-06,2.865344397520064e-06,0.0,1.2300403547180378e-06,7.545830992804888e-06,1.8471836315207316e-05,3.990223013087184e-06,0.0
Metal_Dopant_2 Group,0.12869141483364172,0.043625285409817124,4.78181176177824e-06,0.07712679344376645,0.12787778738718375,0.1661107419381078,0.12220349797757979,0.12985369594518675,0.24446551059021895,0.04049216414866014,0.0,,0.13458712116480243,0.20512981008469178,0.13882026694719607,0.10915608434299649,0.12603089410750118,0.017292392886452835,4.78181176177824e-06,0.10354408503421378,0.03350852507518255,0.03345524449444954,0.057965493994663206,0.05538875708653616,0.0004587716309183697,4.781812055073871e-06,4.781812055073871e-06,4.781812055073871e-06,4.781812055073871e-06,4.781812055073871e-06,4.781812055073871e-06,4.781812055073871e-06,0.1852241487693747,0.1355740940546335,0.11890386507937686,4.781812055073871e-06,0.14666415650148595,0.14323140636495296,0.05672908582892912,0.1373772719795652,0.07496151540711231,0.0446805629311698,0.0928308958606075,0.09533871878214224,4.781812055073871e-06,0.04214898429485311,0.08001132285168348,0.18431776526833904,0.10939902190540499,0.16602669091446917,0.15200751995612397,0.10550212648714355,0.07912462150092665,0.12513730855636346
Metal_Dopant_2 Ionization Potential,0.1032910403603845,0.060338938722875525,0.0,0.16172738298104306,0.09467773069174125,0.22427915867201972,0.1598249295580036,0.13070798710177559,0.16784287393802183,0.05333531564324278,7.465145823056924e-06,0.13458712116480243,,0.13235919525299505,0.14187334022909298,0.14358662669885572,0.15202116099147472,0.04274318036695831,0.0,0.14707724574260161,0.09917576873062048,0.1911288391680529,0.15410834959189518,0.11879283700076024,0.002219860078998407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23908336304410913,0.2802202176317417,0.150976366594582,0.0,0.2275056994143338,0.16557131955217355,0.3078916174828359,0.08192569294098757,0.12088072337807132,0.0539925544378862,0.07837722505739952,0.1024315198192302,0.0,0.20323703010314464,0.259567019309759,0.13685414205496085,0.0805592926449368,0.14451922426734182,0.07863349458985927,0.2963367288157521,0.11865898391634278,0.1497342354980226
Metal_Dopant_2 Electronegativity,0.10868358685947145,0.12955370172294262,2.1949646144401462e-05,0.07219595890189989,0.12202370341778679,0.07832427138148271,0.12212020348840756,0.13037623509990412,0.19585525232298512,0.10086601380908614,2.1949646144401462e-05,0.20512981008469178,0.13235919525299505,,0.07608377956349709,0.20571415503441443,0.0924206016912642,0.02015584849160133,0.0,0.18421789063884628,0.23614823243017907,0.24253282319793779,0.04574736125965036,0.14579440198217367,0.002578957825783202,2.194964818905872e-05,2.194964818905872e-05,2.194964818905872e-05,2.194964818905872e-05,2.194964818905872e-05,2.194964818905872e-05,2.194964818905872e-05,0.18960560262372742,0.09566868082088582,0.08501729643538478,2.194964818905872e-05,0.12904407091836587,0.10143186608320642,0.17356977259276574,0.20036075565359096,0.08469179140815802,0.06144461856779758,0.057697188230552324,0.073570934798211,2.194964818905872e-05,0.3445332690802518,0.13143294966261274,0.03511221193711205,0.05640919566970107,0.11345464104119235,0.1839154112494629,0.07632420062822552,0.07782597292183163,0.1120980059618819
Metal_Dopant_2 Number of d electrons,0.11329017969696634,0.041440277428821226,0.0,0.10610396639261771,0.1370278797371535,0.15160022137338494,0.08451726424928163,0.16778699524861748,0.11653485768953614,0.05127314849606116,3.0900039794699248e-06,0.13882026694719607,0.14187334022909298,0.07608377956349709,,0.09779188882220334,0.17878448344696904,0.024258280775859464,3.0900040929394e-06,0.02854235196574287,0.036254745989821556,0.14407255325873003,0.03373723013832763,0.059192979162374634,0.0007045156293363163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17385916512729666,0.13700380450814134,0.1543953079867618,0.0,0.08980085639918123,0.15577016608595223,0.05135982400440333,0.05731671790264884,0.04937080256390292,0.04048794750522298,0.08335997668031865,0.15937400535494506,0.0,0.04373826042834815,0.10039234832140037,0.06679484179723369,0.16323264040718957,0.16555120881628854,0.04872552016297031,0.2649235142019039,0.0817683627945777,0.10181328254345387
Metal_Dopant_2 Atomic Radius,0.09414203348046919,0.06374168076941633,7.4333855479292485e-06,0.07829424335177146,0.08625938548266165,0.11858045113407782,0.11854093656659473,0.09519770042202039,0.14085561266456872,0.08456802955114771,0.0,0.10915608434299649,0.14358662669885572,0.20571415503441443,0.09779188882220334,,0.11441513884637576,0.06830915522087184,7.433385170581789e-06,0.08165626616380937,0.06682639769127394,0.04092816912758946,0.06974689997977807,0.053587738232615166,0.0039357865256612595,7.433385170581789e-06,7.433385170581789e-06,7.433385170581789e-06,7.433385170581789e-06,7.433385170581789e-06,7.433385170581789e-06,7.433385170581789e-06,0.18492425995860326,0.11978769991960907,0.18313140595212715,7.433385170581789e-06,0.10815547564972053,0.1392717161262331,0.08349031384059577,0.21693740375223386,0.04770489353212353,0.05938560742355312,0.05972049951662369,0.10568375649051506,7.433385170581789e-06,0.048363711637101105,0.09690321546058134,0.10989893526965906,0.07708184338844827,0.11622601088862863,0.09215801659274961,0.3272752915710517,0.08547147853415465,0.17059828505293362
Metal_Dopant_3 Relative Atomic Mass,0.1288211737528079,0.04563933918921334,4.677446422691234e-06,0.11139001687079506,0.09807527962303988,0.20697353457706122,0.12061829553283729,0.13752137734913217,0.14907525610434355,0.04152793478989277,0.0,0.12603089410750118,0.15202116099147472,0.0924206016912642,0.17878448344696904,0.11441513884637576,,0.039375325918586015,0.0,0.19102271881829527,0.0717324767480745,0.05998501794673477,0.05808071159788669,0.1383226231882052,0.0019157124904691694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28845534491321223,0.12647765901185784,0.12867260300114383,0.0,0.18241038381408012,0.1932929358688075,0.04644687560002548,0.022313513009520912,0.04521304087779077,0.14832083979941765,0.11305472476360183,0.14460915310320016,0.0,0.04244226363418584,0.12588569340956526,0.0785631935319562,0.09553748532725753,0.11221128329111946,0.08163045709169785,0.08782267901291124,0.09529920252915254,0.08145123319742574
Metal_Dopant_3 Atomic Number,0.021603264229660874,0.008709013636210898,5.185131812002268e-05,0.01207035309821898,0.009775615664081748,0.0243912396459804,0.024293273366886886,0.14363887784672472,0.029328615071955576,0.008370083804084421,0.0,0.017292392886452835,0.04274318036695831,0.02015584849160133,0.024258280775859464,0.06830915522087184,0.039375325918586015,,0.0,0.009388139385234395,0.012867957437846517,0.2030737531254554,0.008914912807653564,0.019928671954887185,0.0016628194802716294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057493785029308,0.019961436606266234,0.16312104725032534,0.0,0.018333620214394036,0.029304931806448272,0.09311022465335865,0.038725273718998705,0.26650735000016335,0.0170560927258514,0.0063361361333011445,0.04068248333498499,0.0,0.4580575266190252,0.00664230042291617,0.0366851500703195,0.02042729555490861,0.08375855605911645,0.021742714623420964,0.03928576919783155,0.0087255651858678,0.044122280456757236
Metal_Dopant_3 Period,0.0,0.0,,4.413602725201625e-06,1.4744153607906443e-06,0.0,7.731222695635312e-06,3.9133605390962126e-06,0.0,0.0,,4.78181176177824e-06,0.0,0.0,3.0900040929394e-06,7.433385170581789e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.905068611852404e-06,1.9753724414026897e-06,0.0,,0.0,1.546947277240769e-06,0.0,0.0,0.0,0.0,0.0,1.3631747460348175e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990222485866789e-06,0.0
Metal_Dopant_3 Group,0.031179281716950027,0.04969991791786468,1.9624708080227465e-05,0.14917218024869505,0.034580277474768176,0.07947661486250532,0.11265882260521694,0.0777916390470926,0.1417944052027454,0.033431653813794426,0.0,0.10354408503421378,0.14707724574260161,0.18421789063884628,0.02854235196574287,0.08165626616380937,0.19102271881829527,0.009388139385234395,0.0,,0.18132289351351116,0.1234687614886121,0.1203482696896764,0.021403360794473674,0.0014281423384362379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23871815197973803,0.09707249198814971,0.03639833733845793,0.0,0.05344316196049356,0.04153568970582686,0.09555027571180019,0.038669046171906106,0.02845430246607715,0.10051958197853293,0.037526376051145345,0.018377493505811606,0.0,0.1805877882569003,0.07031874715703544,0.018301091884010388,0.049257961236756596,0.041077239428963026,0.06215670905629239,0.1121968790561494,0.0918597736754554,0.030670703433283934
Metal_Dopant_3 Ionization Potential,0.06133497453706247,0.02472666168936174,1.0400027005974168e-05,0.0766384212605641,0.11815104185510446,0.08903851601965866,0.23841075234438397,0.11735379754536399,0.06866148090944099,0.020994618944710594,0.0,0.03350852507518255,0.09917576873062048,0.23614823243017907,0.036254745989821556,0.06682639769127394,0.0717324767480745,0.012867957437846517,0.0,0.18132289351351116,,0.14436371944372978,0.03438895023013844,0.05926414786471599,0.0037239056885924647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072427329344329,0.07941922970717603,0.04506360606914518,0.0,0.06776071684038752,0.08142653814095813,0.032111388944366395,0.08250014165165313,0.04157831136182001,0.023653257113052672,0.07655742253561831,0.07924274159743591,0.0,0.4051809833291424,0.01821219842108089,0.10272823495173154,0.042259467322768286,0.06018017514594901,0.08738759042139015,0.05686339677080403,0.14715005687538948,0.04187936118297094
Metal_Dopant_3 Electronegativity,0.17284458529807528,0.03939599545989478,1.4628464269302908e-05,0.07900039436135047,0.08796020272281321,0.1333242821995549,0.18724420766868333,0.11042633162559101,0.106524900717965,0.39096734665267685,0.0,0.03345524449444954,0.1911288391680529,0.24253282319793779,0.14407255325873003,0.04092816912758946,0.05998501794673477,0.2030737531254554,0.0,0.1234687614886121,0.14436371944372978,,0.2037941579464711,0.18838583869930492,0.0014645097199837635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14222300017106904,0.056560692900135795,0.39520051469553763,0.0,0.08865228232087426,0.1285905126086849,0.07223160786973416,0.0626236436890248,0.09887893240637827,0.03917960633364957,0.049544102228182986,0.036411317077721585,0.0,0.128897141531607,0.042102237082676304,0.04961458052141618,0.039373920392575944,0.06356903065781201,0.07731158434491556,0.08659715832773661,0.06008551577003938,0.07418459286878658
Metal_Dopant_3 Number of d electrons,0.06438214199746076,0.012811916322035294,8.230505843696004e-06,0.08072071910442288,0.12796084694552695,0.11776187032013496,0.05440879897192791,0.08281312730828795,0.08085466825272052,0.01447251401425416,0.0,0.057965493994663206,0.15410834959189518,0.04574736125965036,0.03373723013832763,0.06974689997977807,0.05808071159788669,0.008914912807653564,0.0,0.1203482696896764,0.03438895023013844,0.2037941579464711,,0.0654571905424511,0.0018425380034600934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11272240467299698,0.06601994195397762,0.1407518116106514,0.0,0.14832637309893706,0.0638123339460089,0.047450861393891326,0.12857696242234598,0.05716784984972599,0.03477269300787074,0.04468715996981173,0.050916130574759993,0.0,0.1752371078395072,0.0472751961445761,0.03994233690377863,0.04314002657044346,0.07255952397235871,0.060362902479524146,0.10665986979592672,0.056134673932265705,0.07547615813928106
Metal_Dopant_3 Atomic Radius,0.07297565637822558,0.013371122434208248,9.292632921472068e-06,0.08159889594537831,0.07738539417783223,0.1301764148372722,0.32807553609140233,0.05686259565814758,0.07529252275913607,0.040887800125670906,0.0,0.05538875708653616,0.11879283700076024,0.14579440198217367,0.059192979162374634,0.053587738232615166,0.1383226231882052,0.019928671954887185,0.0,0.021403360794473674,0.05926414786471599,0.18838583869930492,0.0654571905424511,,0.001248292721492023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637501651860054,0.04426726876216639,0.13132206778599007,0.0,0.09095652460885856,0.06627825734722095,0.06932140343464097,0.09427577792874534,0.05350242030799307,0.03159621088758157,0.05899324493293031,0.03950580577895682,0.0,0.0589501719486186,0.05719300406495667,0.10451169974650605,0.041788141519622665,0.10400062825126281,0.10250654029365237,0.056620027998436975,0.06449130472359813,0.08191378094850746
Metal_Dopant_4 Relative Atomic Mass,0.0015500889422875815,0.00014469489915627727,0.0,0.0006845109560814483,0.001477666457404056,0.033872199883458784,0.004079866651197992,0.0026292386761199915,0.00125585544052248,0.00016113327633170827,0.0012928158151224087,0.0004587716309183697,0.002219860078998407,0.002578957825783202,0.0007045156293363163,0.0039357865256612595,0.0019157124904691694,0.0016628194802716294,0.0,0.0014281423384362379,0.0037239056885924647,0.0014645097199837635,0.0018425380034600934,0.001248292721492023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019150648616468092,0.0007926238394502641,0.0018325865015967908,0.0,0.002695505957212347,0.005001641003286666,0.012620983190706309,0.030686240921744913,0.018302438609347584,0.0015675083653347765,0.0007806021713751511,0.0016898118775277447,0.0,0.016792320845375953,0.0016450102368496214,0.002079131612565037,0.0009475616165144011,0.0013701481567829743,0.002155535629783754,0.002716710908786478,0.0033474316824185384,0.0018754104657909818
Metal_Dopant_4 Atomic Number,0.0,0.0,,4.4136025663195675e-06,1.4744152418888888e-06,3.1933396525270026e-06,0.0,3.913361076671693e-06,0.0,0.0,,4.781812055073871e-06,0.0,2.194964818905872e-05,0.0,7.433385170581789e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.9050688977779676e-06,1.9753723526545793e-06,0.0,,0.0,1.5469473339041624e-06,0.0,0.0,0.0,0.0,0.0,1.3631747460348175e-06,,0.0,0.0,0.0,5.372902794547756e-07,1.2300403547180378e-06,0.0,0.0,0.0,0.0
Metal_Dopant_4 Period,0.0,0.0,,4.4136025663195675e-06,1.4744152418888888e-06,3.1933396525270026e-06,0.0,3.913361076671693e-06,0.0,0.0,,4.781812055073871e-06,0.0,2.194964818905872e-05,0.0,7.433385170581789e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.9050688977779676e-06,1.9753723526545793e-06,0.0,,0.0,1.5469473339041624e-06,0.0,0.0,0.0,0.0,0.0,1.3631747460348175e-06,,0.0,0.0,0.0,5.372902794547756e-07,1.2300403547180378e-06,0.0,0.0,0.0,0.0
