,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.0,0.0,0.0,0.0,0.0,2.969865150518635e-06,0.0,0.0,0.0,0.0,,0.0,0.0,7.895672449895598e-06,0.0,0.0,1.078310282820003e-05,0.0006879977650053854,0.3841914410086754,0.0002103402382231713,5.2938778177814884e-05,1.8241725333205733e-05,2.2525888161034768e-05,4.905078334526733e-05,,,,,,,,,0.0,0.0,9.441923762076206e-06,,0.0,0.0,1.31076955744912e-05,1.8686305693702126e-05,0.00011808883086960101,1.1718961020008904e-05,0.0,0.0,,7.529343496849879e-05,0.001271181172766784,1.9312298325637323e-05,0.0,1.306561420120117e-06,0.00024987033322040853,3.797968646902049e-05,0.0,3.5050059400642752e-06
Metal_Dopant_2 Group,0.05940252940663464,0.05430886472320521,0.008746947671015458,0.12798182235138938,0.1312913108154834,0.0486834339314274,0.3539990908570277,0.0650891805540529,0.14896200016522163,0.008834980448948749,0.0,,0.2010930983274696,0.5500970285567465,0.32202124804559923,0.07151089204491547,0.06946014807118686,0.00030470284826108096,5.742832489204638e-05,0.025675544909352085,0.008758225360847421,0.0701781917185493,0.010046963719673946,0.09484957412041009,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,1.5671354110304586e-05,0.3803289964095628,0.11472816620200486,0.05077203807686182,1.5671354110304586e-05,0.1502198694940267,0.20472051866264207,0.09565925769253325,0.22543101468834878,0.28914655646223253,0.009371227755436291,0.04861813365900421,0.06344064317080178,1.5671354110304586e-05,0.005877008504149018,0.002547124327826772,0.04806306363156054,0.09156997243497265,0.1122827489121025,0.03421050694693942,0.12237651613421477,0.07791643426427591,0.07715258592503618
Metal_Dopant_2 Ionization Potential,0.04228910222552451,0.019519125229027236,0.0011292567693608965,0.07633404933425589,0.0822752805604116,0.3093746508764481,0.035609933086139835,0.03301969738201547,0.04093554310905298,0.0018886903233190043,0.0,0.2010930983274696,,0.021802804975229333,0.10717770647360593,0.03858818726852325,0.06164009873599833,0.004054170680559778,5.1597731474972806e-06,0.008760623708308511,0.00996671177944119,0.021735385512236038,0.01077552356735422,0.089751302852189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33928175680732253,0.12481712866284446,0.03294035017733682,0.0,0.05965998231743274,0.06511514581099657,0.01082196991825134,0.015476710275592734,0.01557812716312893,0.034386433654782805,0.027530408501768577,0.1314068600348548,0.0,0.00930741089957105,0.014261484165547214,0.0325102983867124,0.04363871089992789,0.03880320852598491,0.007609622845761898,0.013940042573960101,0.09325169208327876,0.0667388893486551
Metal_Dopant_2 Electronegativity,0.04491865257739384,0.15082401668283807,0.008891458945582954,0.04672307715949287,0.1290293380606615,0.1372518638259126,0.3473975105139329,0.06578116011199646,0.15520080945209125,0.004950645607085187,7.895672449895598e-06,0.5500970285567465,0.021802804975229333,,0.051522048246961785,0.047532330447995146,0.05684201514506547,0.0015472419683187615,5.345400484527774e-06,0.020502629592765678,0.011202918313612788,0.027971552853963758,0.005518442703238451,0.06427515097288972,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,7.895671768881961e-06,0.11024302558893535,0.08629707128813834,0.02059814069036792,7.895671768881961e-06,0.05659074121479254,0.06356009750574314,0.023302903394405664,0.033125143984273485,0.038851433393761396,0.008701243653520268,0.038906011421538995,0.015629720857590075,7.895671768881961e-06,0.015917131552592556,0.0019821198567397283,0.04893637025102229,0.03654101355592971,0.14000748402681426,0.006215881160176454,0.06849659255926524,0.034353900236363547,0.12957774007899298
Metal_Dopant_2 Number of d electrons,0.027284997685990877,0.028898757532596714,0.00297904209340681,0.07575894768241648,0.19606312378430907,0.051964382624292565,0.08244260666150353,0.04648339676486251,0.08870106490051959,0.004487835584661569,0.0,0.32202124804559923,0.10717770647360593,0.051522048246961785,,0.06771865390107752,0.013233880383800706,0.00017729309649119042,4.764757508155802e-06,0.003984807099360581,0.00265390677587973,0.012763822076959292,0.0025889765274365534,0.010334721187321998,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,2.3112492072490775e-06,0.24375256657702862,0.12073763835906517,0.011189304245164903,2.3112492072490775e-06,0.11031732202683252,0.04558141894611183,0.03694104783260219,0.1480712051186613,0.009829799330380563,0.012645621128608493,0.06990975251804406,0.06350451534957131,2.3112492072490775e-06,0.029853223151935688,0.002593029495581201,0.015138205479696786,0.0829455440799203,0.1772348829261865,0.011358765485077834,0.011761092669462205,0.03806130389388685,0.06383895270233006
Metal_Dopant_2 Atomic Radius,0.04280373193513375,0.019328322804573656,0.0009660504441036915,0.07210229742471057,0.08610739636030813,0.2530618256978692,0.023171815048158687,0.07776293863273206,0.09051487165722458,0.003989018913687365,0.0,0.07151089204491547,0.03858818726852325,0.047532330447995146,0.06771865390107752,,0.025856209808888822,0.0008769515872332903,1.366079301456524e-06,0.009971451857645329,0.005822920429525419,0.006925239886157755,0.011566510538143476,0.007224150486445351,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,3.614305080042025e-06,0.09440193498391032,0.11134485246835203,0.02418624186528531,3.614305080042025e-06,0.07761938637315469,0.09981231682051422,0.016162373480836857,0.011580583347053953,0.008352816907322766,0.02075414881292021,0.11172671143361228,0.044590402431113826,3.614305080042025e-06,0.01082928386287141,0.001252683139705051,0.011878933530036256,0.10453370108714365,0.10245231583521344,0.013722014816220493,0.023134501944250145,0.04211196166333885,0.09019883875453
Metal_Dopant_3 Relative Atomic Mass,0.06931403968675935,0.11968209026762423,0.00025678517773583645,0.13274848137895387,0.03699350867867015,0.12606343941931641,0.02378189085152557,0.08529627534467177,0.03955315389886418,0.0033438015222948215,1.078310282820003e-05,0.06946014807118686,0.06164009873599833,0.05684201514506547,0.013233880383800706,0.025856209808888822,,0.0021043679590283535,2.7885361609859262e-05,0.023594141418684284,0.027279396256479113,0.044208079438599966,0.020550772055735356,0.036443096044145105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435327338618261,0.04147263935176876,0.1051770211650564,0.0,0.060421313768065824,0.059499847277053035,0.03195249237012745,0.007860859654182534,0.015792800173023383,0.030609069263902784,0.06597202035026091,0.02914244639320479,0.0,0.005318649451968302,0.0031818886794982675,0.017529556134064032,0.03512037159586545,0.0820773407427001,0.00244979988231442,0.04700650976542599,0.03183444730199662,0.06550089401804472
Metal_Dopant_3 Atomic Number,0.0013007089524281641,0.00012930211988365541,0.000489312015253891,0.0008918196701539752,0.0017650302893196079,0.002219454436022059,0.000663990460947513,0.005107961020316007,0.0024048721078324775,0.001395621413657189,0.0006879977650053854,0.00030470284826108096,0.004054170680559778,0.0015472419683187615,0.00017729309649119042,0.0008769515872332903,0.0021043679590283535,,0.0008068267703427509,0.08825303594140829,0.0033382132732181027,0.0003625086900367953,0.0006482221750074256,0.008377185428147088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105657066386861,0.0014285982317434698,0.0026353710085104736,0.0,0.0009732803599752639,0.0021740382267993155,0.005642523618373407,0.00018442236667787074,0.013610762878663855,0.0010628377836811498,0.001947768376149793,0.000847647471092329,0.0,0.0004491973579130748,0.0013177484160884379,0.006725748446133916,0.0013080347860856176,0.003801045781150377,0.0010556632989485641,0.0034595785322149735,0.010120510107524204,0.001761951972843726
Metal_Dopant_3 Period,2.2573197147538654e-06,2.3230793864654003e-05,6.547566433396848e-05,7.050927581386971e-06,1.289365436727589e-06,2.4248861733174976e-06,9.847935480773151e-06,1.0739207040032764e-05,4.266548609106005e-06,0.00011209471975691204,0.3841914410086754,5.742832489204638e-05,5.1597731474972806e-06,5.345400484527774e-06,4.764757508155802e-06,1.366079301456524e-06,2.7885361609859262e-05,0.0008068267703427509,,0.00027825394713192324,2.2923273151613755e-05,1.987848014906298e-05,2.6414029282497083e-05,1.7342033555888216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2383613380816865e-05,3.3582653139720567e-06,0.0001956768719211755,0.0,2.7222249507601655e-06,6.610244032420299e-06,1.5370106000494532e-05,2.089214687453788e-05,9.336211032758426e-05,4.14327142728568e-06,1.1191343919518964e-06,1.5434633822881567e-06,0.0,9.960385170935537e-05,0.0014903172216599,1.3655706691163073e-05,4.3095142263369616e-07,7.056238042729109e-07,0.00015302996640822377,1.8989842668201152e-05,2.6684250409316476e-05,4.381257348374904e-06
Metal_Dopant_3 Group,0.013924778614004409,0.031421515904544214,0.0007713066131925575,0.02410758946564061,0.004021340300391901,0.02158711364783951,0.021009880635111028,0.043765678574959374,0.004721910490473506,0.04680364489897863,0.0002103402382231713,0.025675544909352085,0.008760623708308511,0.020502629592765678,0.003984807099360581,0.009971451857645329,0.023594141418684284,0.08825303594140829,0.00027825394713192324,,0.030746986794336538,0.019503177215795694,0.001651763673090993,0.05909380719296749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334137218848814,0.010670979821964001,0.06303811692747367,0.0,0.007428181709482892,0.047168689088114314,0.006410870786392624,0.003551540821962312,0.12144789363596904,0.003225441351249149,0.00974027441165101,0.007339180614842637,0.0,0.0045390983728906265,0.00656813738169741,0.012460914113738784,0.005615529679335762,0.009171467581089858,0.020809544237185548,0.02006069883681923,0.029797240662945774,0.008031213193897328
Metal_Dopant_3 Ionization Potential,0.011140647476395262,0.00818386990055245,0.00036507230668195455,0.06025031154204714,0.0036259620462334437,0.039269127905774866,0.04402367742411158,0.011788432180979585,0.004874951521361136,0.0021150178140734014,5.2938778177814884e-05,0.008758225360847421,0.00996671177944119,0.011202918313612788,0.00265390677587973,0.005822920429525419,0.027279396256479113,0.0033382132732181027,2.2923273151613755e-05,0.030746986794336538,,0.01726499950725238,0.008743600927584156,0.043910867340803225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05083230357964041,0.01409763004245867,0.04440451433622803,0.0,0.0056769949041526,0.02874072372445065,0.020881601581695948,0.0012504033766632863,0.012839238835488665,0.004209140139710009,0.010160417018961344,0.009204912280887085,0.0,0.0034502274130062574,0.0019367327205439362,0.027297348841484225,0.006830814010920229,0.010027188121461122,0.0015372068546217128,0.0742816589115824,0.012022133660035548,0.01571092662435795
Metal_Dopant_3 Electronegativity,0.014164057744625194,0.1874139115098671,5.002556203921677e-05,0.015767262280425045,0.043260293261308716,0.10464349583764596,0.036722489318054156,0.013344055549512505,0.033777975435260656,0.002095975193844667,1.8241725333205733e-05,0.0701781917185493,0.021735385512236038,0.027971552853963758,0.012763822076959292,0.006925239886157755,0.044208079438599966,0.0003625086900367953,1.987848014906298e-05,0.019503177215795694,0.01726499950725238,,0.0027223113841362188,0.04807648197123941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057015480371443376,0.025315018940328306,0.014870069080156745,0.0,0.027643824718059953,0.03486298553081496,0.043116311675182824,0.007309551225247175,0.03744193656449105,0.002020489939189314,0.010735849655352884,0.0038128304766674942,0.0,0.016933373801253055,0.004812483439923502,0.011821183795642386,0.012828492911031792,0.0659683090415213,0.010439175739815763,0.016723826972243113,0.03310915529119308,0.03148356362624478
Metal_Dopant_3 Number of d electrons,0.017098244947354384,0.004117673000205345,5.501478279694877e-05,0.023931332015273657,0.01654669256545702,0.04411149932182148,0.0027798792721748095,0.010243463243209879,0.013193934845282102,0.00042497731861317674,2.2525888161034768e-05,0.010046963719673946,0.01077552356735422,0.005518442703238451,0.0025889765274365534,0.011566510538143476,0.020550772055735356,0.0006482221750074256,2.6414029282497083e-05,0.001651763673090993,0.008743600927584156,0.0027223113841362188,,0.02047320860963347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031555073719097444,0.022019019889817613,0.009405366414108883,0.0,0.0024676764231796417,0.04966100681206764,0.019173678594478064,0.000495953311481739,0.0014769427369592054,0.06689274018808354,0.040659286414863695,0.014058763542360044,0.0,0.011249323186479854,0.0002722561886110282,0.08659449668007543,0.029503415639597155,0.006760187294784411,0.0037345038691856606,0.013199220799711978,0.026938775849177806,0.0037158267436656037
Metal_Dopant_3 Atomic Radius,0.026967735624308764,0.003933368764677895,0.0006829458480477898,0.07713900718203047,0.009184026532238463,0.038445440334733176,0.05716008765879913,0.028309275836951194,0.010668438574134022,0.05428458241286638,4.905078334526733e-05,0.09484957412041009,0.089751302852189,0.06427515097288972,0.010334721187321998,0.007224150486445351,0.036443096044145105,0.008377185428147088,1.7342033555888216e-05,0.05909380719296749,0.043910867340803225,0.04807648197123941,0.02047320860963347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547325094540328,0.022851029107211283,0.047738567368272485,0.0,0.08814821881439493,0.06100645879237563,0.06700137138697555,0.002034216628257787,0.015180403591366876,0.021458968317711668,0.03494137082074688,0.01653679427580184,0.0,0.014037453280753292,0.0019552513433377847,0.03591577463131275,0.04125518025114172,0.03006216486496683,0.005077207150302909,0.04976598555622805,0.05694492582863997,0.0326839857486707
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,0.00029280639783391837,1.6685523031269334e-05,0.0,2.969865150518635e-06,9.183265389367486e-06,0.0,0.0,0.0,,1.5671354110304586e-05,0.0,7.895671768881961e-06,2.3112492072490775e-06,3.614305080042025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.424243162595208e-07,1.306561420120117e-06,0.0,0.0,3.189349511468511e-05,0.0
Metal_Dopant_4 Atomic Number,0.0,0.0,0.00029280639783391837,1.6685523031269334e-05,0.0,2.969865150518635e-06,9.183265389367486e-06,0.0,0.0,0.0,,1.5671354110304586e-05,0.0,7.895671768881961e-06,2.3112492072490775e-06,3.614305080042025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.424243162595208e-07,1.306561420120117e-06,0.0,0.0,3.189349511468511e-05,0.0
