,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_2 Period,0.004017980229568286,0.0022196685025050655,0.009183368556981021,0.060988608014365904,0.0540977712301211,0.027682918465030522,0.04984859549300907,0.025411123942515098,0.08135268264868588,0.06490474646101567,0.0,0.029080138225745254,0.031010018481626246,0.019609769529261373,0.05741047397486419,0.023820026794966705,0.012731564859940989,0.0,0.0,0.02696755531615566,0.016312788631561118,0.008463863236195641,0.035439075113630106,0.009964752030110541,3.960776106815935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12027748978028568,0.09490280076535962,0.049113400014361874,0.0,0.025680654518462038,0.035013051269963465,0.08260601904463107,0.0028598663997952407,0.17818020992954522,0.28651735069033907,0.03160502141386841,0.12898465099243772,4.753890122269154e-06,0.2165937207405448,0.004556732243702617,0.13539791009203528,0.04413617040159787,0.14197091553073954,0.02797032503751277,0.02052616566976996,0.05204277949664153,0.017117408420704458,0.005596285519036086
Metal_Dopant_2 Group,0.33912760076429993,0.10050020106869409,0.1152438220701889,0.1939096351680095,0.0656180648779447,0.20520420968311265,0.13531746842800638,0.23460584405495727,0.1824594366334294,0.03798420435434371,0.029080138225745254,0.0,0.03427608358941176,0.06847638007736864,0.11379969625985378,0.11470863495818936,0.29820719797073325,0.2214089958712525,0.0014808368456274337,0.15941989156916497,0.054718361432830084,0.16708422817905622,0.014306014534002,0.11136154366001513,0.0023906874342437263,2.6849689910523035e-05,1.755408370697576e-05,2.740705185722308e-06,0.00028594955868105473,0.00013487616932905482,4.808501207691741e-07,0.010664639726055927,0.2335648651475059,0.1468629160985706,0.06719149189332685,1.641125716844758e-06,0.1507463614267368,0.33839493778575286,0.15122397272463453,0.012997898084464297,0.020436308892010917,0.2599958442423232,0.1666763156708755,0.16945306684840247,0.05638413474122426,0.03815337564823719,0.15882863104549974,0.14392800623327862,0.13137524225341632,0.09646113340520766,0.04763030436895495,0.03334684549100653,0.13618803480373487,0.10418359639032071,0.09070956976606874
Metal_Dopant_2 Ionization Potential,0.1359944805773522,0.059519816495572385,0.05333358944925278,0.14343872106797118,0.11366418794285307,0.0712001137545127,0.12725343195282235,0.14489798653872824,0.20846957820443404,0.10986158008984795,0.031010018481626246,0.03427608358941176,0.0,0.22825293316047762,0.07306525537659364,0.1864091620386128,0.1216971298090667,0.34791231422802404,0.041306658988962894,0.01907431052950669,0.20693979734668755,0.06481393568931633,0.28389604984263556,0.16837630287560978,0.002148176899811648,0.0001145455171867637,0.0001637931312735376,0.0002747594952903429,2.6695814559830957e-06,9.034337948135178e-05,8.791206972216583e-06,0.014383864409650815,0.18942540936645674,0.1616718604317193,0.38958452032990865,0.00022782454884570657,0.10356084888124552,0.22363569165641048,0.06794476164845835,0.056081291043563596,0.0669666677399824,0.057774845702988145,0.13515798061492787,0.1811639686733508,0.0019201913220429142,0.08898208894186328,0.16405586386502582,0.142593741281833,0.15170270334293504,0.1604020547953685,0.047279028570604016,0.04304876272616499,0.13754071403652243,0.19639702465460254,0.09400289328538192
Metal_Dopant_2 Electronegativity,0.05874119706309127,0.2351694403573463,0.014944963523309863,0.14569507937594606,0.20386444661653666,0.3470604758456197,0.15270268111946703,0.0902935517005912,0.15345414891870876,0.04679285689204756,0.019609769529261373,0.06847638007736864,0.22825293316047762,0.0,0.24089926184635918,0.13037500142689737,0.18789345899482857,0.19217494521019066,0.10463057740767508,0.1814662693940826,0.08844559780347333,0.060734664241103985,0.05214179562608868,0.12956371537536046,0.00015092444782193834,0.0006243460056456756,0.00010498788704996875,9.023186453492412e-05,0.00036150398274970236,1.5371030844960384e-05,0.0007338063262458654,1.3051930323153412e-05,0.1609858191377554,0.3524362501581271,0.30778413197649995,0.00025750784816071454,0.10798103039367452,0.1574445832458954,0.05001280032153017,0.02636518565007827,0.02115597531534026,0.1519211845203729,0.18986195916551482,0.2635629746842457,0.0057876023560964555,0.052601497787342674,0.05957679893885714,0.17773471782308986,0.19049034134234888,0.23424441203710442,0.04829105954563667,0.32232701148598925,0.4569926403077549,0.16693076541237817,0.06999423502009663
Metal_Dopant_2 Number of d electrons,0.12336915962416405,0.03010255821027565,0.08560296800974167,0.12636576615805478,0.2165440675960207,0.16568995634163936,0.10349485138469532,0.1765539150331812,0.07233538344406439,0.06617991062081663,0.05741047397486419,0.11379969625985378,0.07306525537659364,0.24089926184635918,0.0,0.20342772539265605,0.42665497278838266,0.1466970411036523,0.011967049948298968,0.048665324482503096,0.056327937511901946,0.16936801720862674,0.13104959804779545,0.03577522911947549,0.0036122879421401437,1.2389256480388932e-06,6.989993793098482e-05,0.004203113998803025,2.9079033912475476e-05,1.2389256441592688e-06,1.2389256460058178e-06,1.2389256452943123e-06,0.3984948276694056,0.5252903158907717,0.1544763453739219,0.00022139538072501482,0.11557729601612478,0.22183675823740787,0.11514707519850337,0.022882757081552216,0.07158243476785117,0.12278766138402945,0.18021789736184163,0.24771613138957113,0.010063132172731111,0.0443295215398215,0.13413582963442897,0.12851238908052526,0.41293709843854537,0.1977385044932989,0.07708685469035262,0.34450692493899654,0.3157102628845168,0.2613387354358115,0.041587958368517544
Metal_Dopant_2 Atomic Radius,0.2556289058664598,0.13149164806079805,0.06615833705932177,0.14151700351974603,0.12411453738602213,0.15475107444297115,0.28276738324548695,0.09583888774470703,0.09810932885036847,0.05185145868767029,0.023820026794966705,0.11470863495818936,0.1864091620386128,0.13037500142689737,0.20342772539265605,0.0,0.08289458498398704,0.12367494589288373,0.06557133007213134,0.1469997120914913,0.1789597798060163,0.06240455465082782,0.2044209985470187,0.10014653996764954,0.007825073713562246,0.003729932107306865,0.00011342566941554786,8.196892034443085e-05,0.0004357241643677532,0.00010476131753549484,0.00041611600637070503,0.0011045266206518639,0.33107672576035446,0.2914593262497231,0.10774146775202152,0.0003685302554463045,0.3747982097361107,0.40469849825361087,0.21747713021247933,0.014441867291258455,0.05842653477112987,0.09226682615736542,0.1989137604272125,0.2797031386731777,0.025509853275681872,0.054940355739103684,0.2719108508131122,0.06339104519946756,0.22040874642674613,0.5498550471119172,0.06042990372288734,0.04335791644590764,0.32502035483368397,0.368209863715141,0.1446518399622239
Metal_Dopant_3 Relative Atomic Mass,0.10577518668262542,0.2112957333711358,0.04716882623762048,0.2411571463449174,0.09325092828574953,0.27571914666202424,0.1679395164688054,0.13079543716865832,0.17996181402071554,0.02636315537181365,0.012731564859940989,0.29820719797073325,0.1216971298090667,0.18789345899482857,0.42665497278838266,0.08289458498398704,0.0,0.1959457892739753,0.08523166804566382,0.028975199951354138,0.1314254576161501,0.19117990689601358,0.0236408017889022,0.13272345593510265,0.023237144355458313,0.03291392916408296,0.00046483148661517775,0.0003226499707684134,0.0009222771674665046,1.2935851941362787e-14,0.0009415105727193707,2.5882981914597942e-14,0.16993094406819909,0.2734098031699666,0.2938500047232619,1.4614262833870519e-05,0.06729259567349581,0.20862332626641475,0.39721421897425513,0.36843108095445554,0.024358380295857778,0.23047411422695296,0.08561348369003628,0.27881012527459875,0.004009753251315939,0.19900599028258087,0.023328051295509886,0.09295334590317657,0.118772783663083,0.13575346419708023,0.016433342684686377,0.06587874572063905,0.06003347269000033,0.18106694136261461,0.032961561691699955
Metal_Dopant_3 Atomic Number,0.0071756898387588626,0.3957066193290233,0.05321971594474875,0.09108293631788573,0.03149910915807861,0.05965371828297665,0.04767686127405321,0.13596961962813212,0.12397456646158792,0.13275857522548376,0.0,0.2214089958712525,0.34791231422802404,0.19217494521019066,0.1466970411036523,0.12367494589288373,0.1959457892739753,0.0,0.0,0.08651868926209426,0.12159406710019499,0.3766505650526356,0.21677877502713544,0.04843874531814923,0.0014279265406397423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19250118660384433,0.04474902207845239,0.24797707915360379,0.0,0.10551809940424932,0.10751185906746662,0.09107604487476376,0.2266652716174153,0.15831005969659306,0.09627379514770994,0.15110100511012933,0.22705424019343856,0.02486493228465076,0.0878337912160499,0.00849341728409334,0.03794720213691609,0.09983079905194443,0.1677119355272884,0.025135611631847972,0.055660143202016975,0.02505965983007275,0.14632171148608997,0.017240649638165535
Metal_Dopant_3 Period,0.008307314661218835,0.584823624822233,0.006916017181445131,0.04221923335730294,0.1427573642336559,0.021604966896693868,0.0561845628517231,0.054559256455451524,0.027973794883189733,0.023204058146198834,0.0,0.0014808368456274337,0.041306658988962894,0.10463057740767508,0.011967049948298968,0.06557133007213134,0.08523166804566382,0.0,0.0,0.017969911477465857,0.15649760029198173,0.22740231997034213,0.011228632914335944,0.007106265477678344,2.2122850921658788e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16049285018614665,0.020638858036737106,0.03789266006178737,0.0,0.16713998239294992,0.026555383458841522,0.10355314987999305,0.03880136489703266,0.13533674438552495,0.01960642471322878,0.04513535044473706,0.03130789957108916,0.016431724206691114,0.026655883349669687,0.0007366124596981668,0.049204271243839935,0.14128466928205963,0.09178183480615708,0.02638673278283912,0.019171080750714685,0.15285084725124612,0.008668448722658222,0.00914914316487254
Metal_Dopant_3 Group,0.038550387217473524,0.450893157223205,0.05007404237215381,0.12191907157906715,0.06457711456944208,0.25220576344726986,0.08229135781074239,0.07835695212321699,0.03252421650829358,0.0736054372440047,0.02696755531615566,0.15941989156916497,0.01907431052950669,0.1814662693940826,0.048665324482503096,0.1469997120914913,0.028975199951354138,0.08651868926209426,0.017969911477465857,0.0,0.04580386442155892,0.0019166850666084447,0.018700422908541615,0.026855592023369384,0.04317473455241507,6.48257240393806e-06,2.612318693431215e-05,2.4859164050507302e-14,7.347817183262791e-05,2.7666680768157473e-14,2.176785899390043e-14,1.849638173223577e-14,0.32472545919758056,0.058811063289638206,0.14733672173384504,0.004314217462960329,0.22574773247654065,0.09740626345995865,0.1001412055718421,0.37155911073483383,0.13186534701346628,0.08931418052387424,0.0390935421514104,0.07042156711952112,0.012606077954027786,0.0795563789182472,0.012222945020045638,0.09152032812386857,0.10668099601683965,0.1694304586346267,0.08571605008910031,0.051309451992568395,0.10058787243852431,0.048836048201772904,0.020541109527920584
Metal_Dopant_3 Ionization Potential,0.10544825817419815,0.06646023041313202,0.040587940338375546,0.2320607882920951,0.08380251284287804,0.2627158797856915,0.12481401902406443,0.11955530707313228,0.10359798911787431,0.36741621277444547,0.016312788631561118,0.054718361432830084,0.20693979734668755,0.08844559780347333,0.056327937511901946,0.1789597798060163,0.1314254576161501,0.12159406710019499,0.15649760029198173,0.04580386442155892,0.0,0.19283758596586084,0.09077449597775299,0.0862027013086563,5.360137706732118e-14,0.00408872980625752,4.073749310249518e-14,0.017097697884084568,4.769620729882322e-14,0.000717018140618878,5.108224338705359e-14,0.0019191160639697575,0.34882520227434993,0.19225088620419797,0.0,0.00025324373307254234,0.10423746564797694,0.10623067178516057,0.11482977959335161,0.0026121150052622975,0.049559879486623055,0.3465797314882282,0.09092951131849804,0.16725041760947804,0.0004081995853733263,0.07637953646594693,0.015718888833638187,0.050252769400055936,0.11160720649618187,0.3909660093916974,0.022054625476854408,0.14903608047318437,0.25368072058274416,0.05664492854472177,0.0248895752891624
Metal_Dopant_3 Electronegativity,0.17943806013251326,0.2662422794572362,0.10426532120290574,0.02694436951815855,0.4241954641988929,0.2322816868331814,0.07707546893448629,0.32593864002393474,0.1712862357880937,0.016214083253882093,0.008463863236195641,0.16708422817905622,0.06481393568931633,0.060734664241103985,0.16936801720862674,0.06240455465082782,0.19117990689601358,0.3766505650526356,0.22740231997034213,0.0019166850666084447,0.19283758596586084,0.0,0.025103822836052628,0.08021587213248631,0.0024889375759807337,3.240533080118721e-14,7.253635351427966e-14,3.649224931171725e-14,3.0637109135821576e-14,4.563972179716628e-14,2.7393577496948932e-14,5.0836512192425936e-14,0.18374693122560243,0.09122051983322599,0.17665147148637306,2.653747523641826e-14,0.17665907877264603,0.07519154284300805,0.10518720168542788,0.22273119651462875,0.10458706262606686,0.22529715614171333,0.11359777726699569,0.20320063808036976,0.0004869868211972781,0.3235627448965536,0.013588611562833428,0.6430662467596316,0.12697810371917048,0.09835101876268547,0.34088167611351566,0.03275328072979648,0.09955927900481869,0.15994204917988078,0.013271063738633541
Metal_Dopant_3 Number of d electrons,0.1452645228492982,0.009542919544006346,0.01199381391815175,0.03708436446760949,0.06551358779737494,0.08799881724230686,0.1310487512174874,0.3469917872619089,0.1269165768438125,0.02074309290014405,0.035439075113630106,0.014306014534002,0.28389604984263556,0.05214179562608868,0.13104959804779545,0.2044209985470187,0.0236408017889022,0.21677877502713544,0.011228632914335944,0.018700422908541615,0.09077449597775299,0.025103822836052628,0.0,0.01618859540815865,0.0242644840578991,0.025957514065273503,2.7810645865031815e-05,1.7446914946657757e-14,0.005114145535196474,4.330672260539432e-05,2.247661955586957e-14,2.1074861739256338e-14,0.146579109587694,0.16324230394706957,0.03435037829732302,1.794412027420747e-14,0.19659820955520005,0.10016394637593311,0.023132457375194895,0.030020703135037196,0.026880624566313325,0.10064425718086191,0.09587360815965691,0.1117560873676676,0.009765695708149495,0.07056995659656247,0.02249667828194663,0.09225378678228154,0.12489576800358097,0.1036051249696277,0.056490058043865886,0.016360764401097513,0.29056714558254537,0.029488997165842065,0.019157768074672402
