,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_2 Period,0.010804856539998882,0.01769070514282659,3.6907066859247e-15,6.347814106637598e-15,5.033279115826637e-15,3.5427797426948885e-15,0.01547486715028988,1.5930105470901403e-15,9.006736145851572e-16,0.02833863708615264,,1.1389969519338065e-15,0.014727021078527098,5.373393791386814e-15,6.2828560045329474e-15,1.4225338895114304e-15,2.548334077527819e-15,2.047238089160274e-15,0.04119187825748467,0.01414304852325113,2.9540341713740084e-15,1.7213440413983663e-15,0.01934979539940392,0.012067809996879043,6.392862395090081e-15,0.0820264795301512,9.03041483039723e-15,5.9744268261452305e-15,1.4715815425410224e-14,3.4166797658500104e-15,7.671986375338302e-15,3.4437130919696334e-15,2.903071510059002e-15,0.03721186053698662,2.2712933265168214e-15,1.3238713955432502e-14,2.2244996016016324e-15,0.010174851335838632,0.14741176590326857,0.029783268144711064,3.870693714764033e-15,1.3826852015191162e-15,0.04913276200685981,0.011264482974339513,5.6071107233927215e-15,1.1643028635026044e-15,0.009398072918095364,1.4514264107898017e-14,8.441781699150358e-16,0.0050247547234885705,5.6071107233927215e-15,9.87306853992988e-15,2.8451258042008414e-15,0.01122197691779304,0.0016884065107245197
Metal_Dopant_2 Group,0.00805834092172778,0.015094927729650225,0.015210415486573575,1.3572886534162145e-15,0.0248751527189769,0.037737879503309785,0.08966016368812413,0.16779541641827955,0.003477324066082,0.0498789620182462,1.1389969519338065e-15,,0.08532866324265218,0.012902334667349531,0.008685249414408855,0.027471020724436607,2.2085920478202415e-15,0.02039052341196763,0.03217883773389258,0.0024451794996055076,1.5889981374561227e-15,1.3640925419915302e-15,2.6273579512808696e-15,0.010958463680859624,3.6989843541331744e-15,3.1676167246133073e-15,1.626355274970457e-15,1.9765270765951844e-15,1.647875813050945e-15,0.014401714626831028,1.5080159105498163e-15,3.259312048042961e-15,0.18644168679292225,0.18643276501410916,0.0328705779146324,2.254170601635155e-15,0.06329463357703337,0.06172246877653743,0.013750585312020343,0.01571319170862766,1.4657031413294588e-15,7.056612467063503e-16,0.05419924249450318,0.02770773852497489,0.0,0.037347920918695175,0.006120550877128728,0.031150666135020665,0.025945597843318645,0.02678441608767469,0.0,1.860571229817264e-15,1.4050821230605071e-15,0.038676963559965104,0.001984966376745973
Metal_Dopant_2 Ionization Potential,0.01050961762614439,0.04012589603179992,0.032874239105265435,0.006196977320146754,0.030654837356187892,0.13111973517480022,0.005152050363392428,0.024872930125662145,0.007902732853982339,0.015571407537702194,0.014727021078527098,0.08532866324265218,,0.06049909134864313,0.06661005957432527,0.04344857861578798,1.0097858515096695e-15,1.8550724821899985e-15,0.2087952979948102,0.15621807275360464,0.03972855464499796,0.008468741163747734,0.2322626813056827,0.033839275162040966,2.9122939957315367e-15,1.873376115901099e-15,5.4071782069168e-16,0.03984478918883155,2.6710810883931142e-15,3.3063951417460584e-15,1.865116243885966e-15,7.490945152059638e-16,0.019061248434715128,0.01661468208456768,0.0553457224367197,1.418855226374029e-15,0.07792470880518897,0.00885497299193301,1.7291172811447114e-15,0.02162029932997255,2.6250419616276084e-15,0.02148581816179911,0.02608758774747267,0.0010819355510890568,0.0,6.604434841548913e-16,0.007160179798443908,2.6480023824281194e-15,0.04868344368374862,0.00994435895759358,0.0,0.08517926727119755,0.10457380135056368,0.03522091960931393,0.0040321550641848475
Metal_Dopant_2 Electronegativity,0.0029236901739573794,0.00465528976337148,4.814182547837279e-15,5.172490819414051e-15,2.4804067648501683e-15,0.09247305215822973,8.611978419678953e-16,0.007383691355715725,0.05007259266023271,0.010220961180667239,5.373393791386814e-15,0.012902334667349531,0.06049909134864313,,3.7475064284480415e-15,0.012315971663193362,3.3327403615648158e-15,1.9862158650797074e-15,3.770832886474789e-15,0.025329941639518426,2.073784293259983e-15,1.3399407987374992e-15,1.5492385552887426e-15,2.318880768331078e-16,5.192382402671972e-15,3.834710585069104e-15,1.170291470662535e-14,3.67868182663701e-15,4.9964803418674304e-15,3.2565434757742138e-15,1.9906693006600427e-14,0.14141458756845368,0.03215565666646843,0.07672675920116245,0.1467783893833356,6.094846815020469e-15,0.13328147496751233,0.008691400087007027,0.08737329881450275,0.022668610838065435,0.23562999148894867,1.7839718361897712e-15,0.03328825166299675,0.0037777722871041924,0.0,0.06054024214610156,0.05215744958200556,5.809886989153004e-15,0.009875088757168164,0.0034068915651090095,0.0,0.1979025991363071,2.0147166871516796e-15,0.013841096896118829,0.002988132658457952
Metal_Dopant_2 Number of d electrons,0.0015422725067122107,0.05175006678963968,9.19113560302431e-15,4.6501994720880965e-15,0.028160983969117894,0.147367458422892,5.179909859469071e-16,0.06702642144814389,1.396971870706018e-15,1.7429816698086094e-15,6.2828560045329474e-15,0.008685249414408855,0.06661005957432527,3.7475064284480415e-15,,0.02214477053729187,0.03926991414982017,2.1590473137468025e-15,0.15860736565858854,0.24504872893611152,1.9962410125802556e-15,0.08625959038268653,2.351499836042354e-15,0.01338590194274704,1.0703879732336265e-14,8.954435300139777e-15,1.0658961481739832e-14,6.8143500531710126e-15,0.0711913422319585,3.9245238306406365e-15,1.0493347710435905e-14,9.439111066646433e-15,0.06848777375789558,0.09728667080593402,1.0146570112215885e-14,1.2468512610161914e-14,0.01252552159924191,0.018901550537250043,2.0299252106350676e-15,1.397469364488802e-15,5.817204131216904e-15,0.020783567092960496,0.020101374440752766,0.003016511718571248,1.0705267902061036e-14,0.07451526562777698,0.016159674028000788,6.852555169305198e-15,0.04422054698064747,0.037213295794833186,1.0705267902061036e-14,1.1095734415949184e-14,3.798431649149447e-15,0.08229183823699462,0.004967439511542484
Metal_Dopant_2 Atomic Radius,0.008664449747042084,0.014275535529706446,0.014020425557366562,0.0401955209631572,0.02561502254586212,0.033210592997820414,0.011822906070601975,0.03647170860698935,0.06899266603003765,0.050306924424325085,1.4225338895114304e-15,0.027471020724436607,0.04344857861578798,0.012315971663193362,0.02214477053729187,,0.04856805964077496,1.5937791606854734e-15,0.09335983735334225,0.03711601926644763,0.032642051660107675,0.03640270408772855,0.08268275543760369,0.031854009351497535,1.6780053173161917e-15,8.390004966278198e-16,5.976431217173373e-15,4.872023613742928e-15,0.08906364544183389,8.034453170401122e-16,0.04347999838398292,2.4154821124707423e-15,0.0512990847990254,0.02769231985717437,0.00437540930646475,1.1042832037349587e-15,0.12101741766800383,0.019960278877842613,0.03452462203727791,9.787251190367244e-16,0.005955406733245294,0.007094088447449351,0.0465386941165027,0.0034649783845429744,0.0,0.08346965880649901,0.02198012729907867,3.658195091665701e-15,0.02742429458899333,0.01929558300614604,0.0,2.8105749716878465e-15,0.09298640216260953,0.01781543803717148,0.005761398323737814
Metal_Dopant_3 Relative Atomic Mass,0.010413883584662458,0.010015237627306512,0.08759332384431498,2.01802979213224e-15,1.3064189116214997e-15,7.401147851064074e-15,1.1044492182601108e-15,0.08795362820364995,0.133728817433543,0.0674694014554893,2.548334077527819e-15,2.2085920478202415e-15,1.0097858515096695e-15,3.3327403615648158e-15,0.03926991414982017,0.04856805964077496,,1.4970010413795279e-15,1.9192197094780515e-15,8.205207348830506e-16,0.042634944156013314,1.3096693453444468e-15,0.019796321289504377,3.4986178506664406e-16,1.1915597421973143e-15,1.8840101854932716e-15,2.228737662983931e-15,0.14182076056399098,2.619735176470128e-15,2.8676950288597187e-15,1.4504459934988626e-15,1.6376654893651443e-15,0.03158467191107321,1.9191211063135576e-15,2.2321222848011034e-15,0.03342520658829387,0.10857809433612382,0.013015205859913549,0.05341228981451849,6.940956242588848e-16,1.6179957813838808e-15,0.01546943787431368,0.008200054113002406,0.025762427421191073,0.0,1.1304637616755445e-15,0.021920649218531874,1.4179333103265953e-15,0.027051475067867106,0.026514396061804193,0.0,2.520398160496985e-15,0.040317074051713746,3.2965446153943285e-16,0.003980781957618044
Metal_Dopant_3 Atomic Number,3.7786790733995506e-16,5.333127739190255e-16,1.6500164841623009e-15,0.07294689516851138,1.3296370325429692e-15,0.13929942897722591,6.496387554181395e-16,0.04468708479050429,2.5898330722423663e-15,9.597506680342522e-16,2.047238089160274e-15,0.02039052341196763,1.8550724821899985e-15,1.9862158650797074e-15,2.1590473137468025e-15,1.5937791606854734e-15,1.4970010413795279e-15,,1.648197120712639e-15,8.879700570670521e-16,0.022384161346694496,0.22465479644689734,1.3015075862642235e-15,0.001644364241916308,1.3531678777616435e-15,1.3531644223681842e-15,2.209515071648799e-15,1.5231811843147408e-15,0.12506094522634578,2.8986311198888946e-15,1.3495974327704106e-15,1.6367308583161617e-15,1.4666005885452227e-15,0.003819084242760582,1.8315682396433077e-15,2.748299211214609e-15,1.727167743750103e-15,2.5845910954754787e-16,1.5563251951627898e-15,0.02118347456709713,1.085277112916403e-15,6.729001683682108e-16,0.0038957212837979357,0.03443810302871912,0.0,1.104048072335124e-15,1.6905626816876486e-16,1.6365634985205267e-15,0.07013492790354137,0.016167455614914575,0.0,1.9893364185402854e-15,4.181287645995298e-15,0.009903172929151861,0.0018779099536521862
Metal_Dopant_3 Period,4.022053180169404e-16,2.951415895695077e-16,0.11710791165499618,1.1648766902545956e-14,1.567779142046971e-15,0.18870065552471083,5.110471113185214e-16,1.858379309875501e-15,0.054578753017756235,1.3395560558730366e-15,0.04119187825748467,0.03217883773389258,0.2087952979948102,3.770832886474789e-15,0.15860736565858854,0.09335983735334225,1.9192197094780515e-15,1.648197120712639e-15,,7.196464692508292e-16,1.3106054953294991e-15,1.4191318522947557e-15,7.974658948334823e-16,0.012599207161074502,3.689982403327132e-15,7.970970336653507e-15,9.51476839048806e-15,7.1455871821542e-15,4.724722794116199e-15,5.917166328527503e-15,0.11835906782945199,3.632475114046777e-15,0.03991731678388746,2.4201113440007037e-15,2.4711751995812353e-15,1.0511291685351775e-14,0.01605290259639815,0.013294776535051647,1.9205293306360232e-15,0.006284204856298707,5.69105273600537e-15,5.232161336041994e-16,0.039301728801420986,0.02171787274122827,0.0,1.068020090112635e-15,0.0340203577318468,4.0566355526503356e-15,0.16985689479087612,0.019696356522114395,0.0,9.355999982250336e-15,1.6432998476616429e-15,4.917212151624289e-16,0.0031444999765751756
Metal_Dopant_3 Group,0.05299668644685013,0.04395467963591568,0.025061907369133486,0.037739484532623754,7.325568792342556e-16,0.12524122777487284,0.010628059830249333,0.025205851266429817,0.08524915318649659,0.014637521057946691,0.01414304852325113,0.0024451794996055076,0.15621807275360464,0.025329941639518426,0.24504872893611152,0.03711601926644763,8.205207348830506e-16,8.879700570670521e-16,7.196464692508292e-16,,0.008191392177716373,0.24452064287519032,0.15874998003330923,0.0075770119924847106,5.162828654826286e-16,3.6506670808222617e-16,8.162828079311886e-16,6.252153586713672e-16,0.032396667162641335,8.77220746690939e-16,5.156866264635112e-16,7.261378361893426e-16,0.008338188353237538,0.03930983095391093,6.085137069205084e-16,0.01888316226332038,0.06556723474635082,0.02528816360164726,8.084153398623798e-16,4.564759894399161e-16,1.3552246552590242e-15,0.008217084345226076,0.030377107351696336,0.020012391931317666,0.0,0.12512497491489794,0.023723512758159357,5.134337349295948e-16,0.066842535416159,0.025524636948912154,0.0,1.2639432302105653e-15,0.04383710727457789,0.01387105856414039,0.013978063480588403
Metal_Dopant_3 Ionization Potential,0.015452997603892139,0.009809263756691923,1.2496287070736173e-15,0.004147248855266751,0.07138837102964378,1.9573927112279487e-15,0.011011109152056248,0.025095099470501418,0.05068571077864633,0.011443388209127284,2.9540341713740084e-15,1.5889981374561227e-15,0.03972855464499796,2.073784293259983e-15,1.9962410125802556e-15,0.032642051660107675,0.042634944156013314,0.022384161346694496,1.3106054953294991e-15,0.008191392177716373,,1.423593031646611e-15,0.12074612403836243,0.008924016586511704,1.964459280623869e-15,1.6288403001387833e-15,0.011860022147849298,0.11941054828059026,1.953080383388569e-15,1.5740338858590726e-15,1.4702694317337323e-15,0.08985557139236139,1.4718641357887557e-15,0.009976561007360723,1.3384891470897722e-15,0.07215486301455248,0.05886417702498368,0.055699830428719274,0.12506614850411393,9.981800539055026e-16,1.9367915058550035e-15,6.145052878660373e-16,0.022031700275088634,0.03431053809904042,0.0,1.0374792782947876e-15,0.028215154974016964,1.4587275477914466e-15,0.0042980219841317925,0.006060310000105085,0.0,2.1941764035769473e-15,0.030674537391181325,0.0064895130596204515,0.013565947322041465
