,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.04856367784362299,0.012329569944011973,1.3021975237184658e-14,0.11731971252103242,0.01304541380211003,0.050535381906062604,0.034920238540387935,0.033116456293936614,0.12010242464109215,0.4685083375719542,,0.01863436824607221,0.03390017113677872,0.09614727124432618,0.023011038013060505,0.024066303603394453,0.012503825562232314,0.07965133378845987,6.660644858448111e-15,0.03808205266438181,0.10082866822363644,0.01701479861641094,0.06374306682732893,0.004119385429956078,1.2425798134539394e-14,1.328044111041723e-14,6.302623287025166e-15,0.0,0.36960419350744367,6.0354754076764505e-15,0.0,2.1486608345420314e-14,0.05584114820106417,0.193430253635203,0.024198463237537746,1.2423183523227366e-14,0.10097140962220787,0.03674940000878635,0.06054946577729994,0.1703666472808214,0.04627771635952808,0.2542487379526146,0.025679369764542492,0.1277572403969787,0.037608505520324347,0.08688008928044136,0.07397493688412829,0.014678859152347828,0.07821957750986612,0.04870566355730239,0.007095668013281676,0.12030546309862243,0.14849965058712344,0.025660450769391573,0.010467668309356899
Metal_Dopant_2 Group,0.028086582853042635,0.06330240653268873,0.07472004064761799,0.04030071895037041,0.05275327701730471,0.04591653438944394,0.055064523442004784,0.0648458894524392,0.11001640353062488,0.11230485487689562,0.01863436824607221,,0.12635438882843086,0.08208130452216549,0.029714086409264207,0.05848750475718691,0.011146712827405413,0.0518754198135411,0.1521814582496591,0.044388415264656866,0.006288299504695815,0.009586789935088913,0.009263493140544725,0.06732305159827026,0.004683810529187617,1.0410081873674716e-15,2.028511615925899e-15,4.497722921704878e-15,0.0037458781288023254,0.006047276956659083,4.497722921704878e-15,6.040045482414792e-15,0.09367444900488647,0.07936016111105543,0.21528454891658438,5.273989441516729e-15,0.0742265858123813,0.05037408383072706,0.03519809821638345,0.006356189928534244,0.05080086151739542,0.055123951825552325,0.04455428326933907,0.0916183419893022,0.09087613314676501,0.034377648347285246,0.03685158618246963,0.019449152332956143,0.08505108820084291,0.0954040154371125,5.273989441516729e-15,0.024711556706911834,0.08793376047585169,0.0683896223883228,0.033829465223592585
Metal_Dopant_2 Ionization Potential,0.059409404778391496,0.06054151224227398,0.051108881036472376,0.033420397331293046,0.05433229203755922,0.11132568757121439,0.1570580870095803,0.04293019694673963,0.25981317714709623,0.07098527879933764,0.03390017113677872,0.12635438882843086,,0.2539569065684074,0.15258732564135058,0.1128096722879073,0.06820712107275242,0.06645539670513552,0.15505017398188953,0.03935827511129559,0.09727636596977902,0.18012288657408318,0.0752408288921502,0.035669445122004415,8.059425827709183e-15,8.586494089159005e-15,7.465890755401115e-15,9.915402546722216e-15,0.019097394069973066,0.008007480061456518,9.915402546722216e-15,2.267550853687775e-14,0.22900016057034664,0.25380654720666385,0.0965684365159667,1.092565573010945e-14,0.13543389637049957,0.04247081682295032,0.17385943624181183,1.0312845329455272e-14,0.023164194065175094,0.12517432752400778,0.06995785965330398,0.06596276957243481,0.045528825927500016,0.020702992940913583,0.0713928267805767,0.13259453216945238,0.25334606265518855,0.012935957590622481,1.092565573010945e-14,0.19847317397915257,0.0846519333893218,0.10990635024827825,0.026005123925213196
Metal_Dopant_2 Electronegativity,0.04727568138288835,0.01598610971124693,0.03713941266093624,0.16209461417122753,0.02499323275295832,0.015050458866519853,0.1981346128759704,0.05414644497987065,0.03738914495623063,0.2020937324439489,0.09614727124432618,0.08208130452216549,0.2539569065684074,,0.23070243934279885,0.06997023036161118,0.0240981302022278,0.054917287877607385,0.26899090994606906,0.03686677982602231,0.07971559604959011,0.22152844920949885,0.03395106035173278,0.04465329570857834,1.0868841184492778e-14,6.7773127352057026e-15,0.04205027141027504,8.875229275409796e-15,0.004721713768067746,0.09117557979982174,8.875229275409796e-15,2.4289129577524986e-14,0.2571685066818339,0.24856370101106762,0.12658059484014608,1.9169393298134032e-14,0.16193866520718608,0.045760998294210715,0.07967002652394825,0.030242388567769465,0.03946757157751175,0.05599861647506672,0.054333207051973455,0.17795147995000413,0.039530763956877484,0.03395990514412239,0.04220925271082304,0.05310436219113236,0.21669074473456193,0.020710918445168123,1.8293611106820996e-14,0.03424781445084727,0.018269837849598777,0.053219791235368165,0.01157495398626891
Metal_Dopant_2 Number of d electrons,0.10867722542822071,0.14045633789582998,0.1797970721549209,0.1848741151051204,0.11574967553319401,0.05709933025361026,0.021408869921348463,0.0247315530204332,0.10476348758995026,0.19513736627452208,0.023011038013060505,0.029714086409264207,0.15258732564135058,0.23070243934279885,,0.187121120184345,0.04320795757762602,0.038357276120370765,0.13615561161334733,0.09362095877231708,0.07385990319737665,0.07247974808397332,0.05369119343088152,0.17909000522823212,2.935160839249788e-15,2.143524548617433e-15,0.0650642502407452,0.0,0.0015569376147179053,7.225546963406889e-16,0.0,1.8562787745564e-15,0.0882915135958043,0.12301701125198526,0.010637646021931374,1.856348535992253e-15,0.11015732735088964,0.03187514017771131,0.03691546064865995,0.008417454196894759,0.09041199891401622,1.852721531774469e-15,0.10951581963058339,0.07857114037384415,0.016890074471627343,0.014788808684908875,0.17540382951060798,0.09302915163911564,0.09269860939587571,0.031475224339259054,1.0717633269648944e-15,0.06358344872274718,0.04508195305272049,0.12061163734092452,0.02604648424029483
Metal_Dopant_2 Atomic Radius,0.08550154412742753,0.03704165348634713,0.14366627304715263,0.06463911475194511,0.041684591551374876,0.15688205922975357,0.09779208921411653,0.03453555342087221,0.03780214964132322,0.06906462246606926,0.024066303603394453,0.05848750475718691,0.1128096722879073,0.06997023036161118,0.187121120184345,,0.0439633376008589,0.05905543465394013,0.04374129418310186,0.02922856834464304,0.01629294934673642,0.09955461014244649,0.0743477915834699,0.057499816596813164,0.011754128073411103,1.2213087788562524e-15,0.22427510793459532,5.276743402790518e-15,0.014299580402429794,0.047477018359628344,5.276743402790518e-15,6.065427945647922e-15,0.18131325530628964,0.07361232875324736,0.04999026568022293,5.507192864722725e-15,0.14073100342487502,0.04864018014220994,0.047484142109019155,1.9832311399691467e-15,0.06509790302242914,0.09527977071761622,0.11551874599313623,0.05703235278639497,0.04786060036460668,0.023976366025476776,0.04975447999905706,0.03231114866148027,0.15790425012832474,0.050038484393774334,5.507192864722725e-15,0.15178226490601193,0.06721530947572299,0.06572253469850702,0.026768512781271344
Metal_Dopant_3 Relative Atomic Mass,0.1297704788944668,0.05088398549773576,0.02080424925517878,0.14094852351015005,0.017246413005469134,0.030274367761968266,0.05388080682652889,0.06797322711204198,0.054313251282993746,0.09761305621944211,0.012503825562232314,0.011146712827405413,0.06820712107275242,0.0240981302022278,0.04320795757762602,0.0439633376008589,,0.012419113116001258,0.02613137656747102,0.008338515367765536,0.012863814605023659,0.025431983737595216,0.026036955250700038,0.030080519016679737,0.0075157402031129274,0.0197217043865348,2.722739345298132e-15,0.0,2.322270892500938e-15,1.6269055961082536e-15,0.0,2.12341650064981e-15,0.030862005433693225,0.06462816009073988,0.03587206406685737,1.862393284876651e-15,0.11879209453354896,0.09254989763442292,0.041452310617597105,1.313958463261599e-15,0.005862505623578468,0.0030681812544839063,0.045308925256527764,0.011318134704772326,9.030158320086097e-16,2.6235940884423174e-15,0.04326127974651825,0.04564522928669103,0.07899596656493285,0.05901998211740584,0.0013574589177237624,0.017484670368859673,0.008322432819174726,0.10700050701684967,0.03289635168607225
Metal_Dopant_3 Atomic Number,0.10601210818427075,0.08436918300798774,0.09497958925358316,0.11023871859014668,0.05824406556757477,0.12620116485742894,0.047304173495208136,0.05604074286569637,0.12051998840082702,0.05318844337996498,0.07965133378845987,0.0518754198135411,0.06645539670513552,0.054917287877607385,0.038357276120370765,0.05905543465394013,0.012419113116001258,,0.04720045595536641,0.0914513973196124,0.14096411866479705,0.14514932786709445,0.036789874934420076,0.025278123299978354,0.023949027008241825,2.173421508997323e-15,0.00269197075549124,0.0,0.083753669900056,0.019646324138308104,0.0,0.001919023871481921,0.06283194413713994,0.02898551651910612,0.1442771390134753,1.3553669272309264e-15,0.2647598516173704,0.07250468571149823,0.016965899426326585,0.004089944707165544,0.010578469776067079,0.07107346494158201,0.06292588294596901,0.019002018943598993,0.13778148358637152,0.013125594120293531,0.1875071842455195,0.020220975113514256,0.09536484379482996,0.11983324051938618,1.3553669272309264e-15,0.01261755851910054,0.04645426377185864,0.07945540999299605,0.0364052961466978
Metal_Dopant_3 Period,0.019852415432506258,0.030467284900136667,0.11639293650654253,0.13201233930652984,0.033740891208712896,0.11527953023953784,0.15469848686359028,0.050091920183823635,0.2748246683591655,0.11546572379684598,6.660644858448111e-15,0.1521814582496591,0.15505017398188953,0.26899090994606906,0.13615561161334733,0.04374129418310186,0.02613137656747102,0.04720045595536641,,0.00791206147277147,0.1743711165141582,0.2478520163649975,0.026154779919181324,0.05117385695698865,6.420035966933667e-15,7.554220240205611e-15,0.004548423579748557,0.0,0.06163824334429053,0.01803351222197245,0.0,5.035333056928425e-15,0.06386218147154522,0.10432830984234341,0.06508332372708653,5.341663526756502e-15,0.020316273266352516,0.08976458846368378,0.005297691888720206,0.024789799892993177,0.031761866242668246,0.014487296558847439,0.07254797776564936,0.054111122920397235,0.005182513369307539,0.13854299714606458,0.03550739704165027,0.04314433378833464,0.07180108534493707,0.06137551479156571,5.341663526756502e-15,0.044593647218823376,0.05493632534368894,0.022538260091952114,0.019815413068562254
Metal_Dopant_3 Group,0.07054097721808378,0.06537380129744087,0.003260199029175856,0.036184883193717585,0.062177178680786475,0.07170447866362983,0.023656572155908693,0.06163676257163868,0.03676463994028692,0.03138506392762573,0.03808205266438181,0.044388415264656866,0.03935827511129559,0.03686677982602231,0.09362095877231708,0.02922856834464304,0.008338515367765536,0.0914513973196124,0.00791206147277147,,0.07709252610857928,0.019758955918615796,0.06330791727711835,0.07802480058002709,1.5709370129837656e-15,7.405449818044551e-16,1.1575630096883598e-15,0.0,1.0354661056852761e-15,0.022546536331816008,0.0,0.016010702758698144,0.1283123073020601,0.04650005892058761,0.06532563892026963,1.2826620149423314e-15,0.07736702006967049,0.03829697844201114,0.0076990745181487715,1.2803870445672069e-15,0.03971026584247314,1.3843975664312887e-15,0.05961939975933748,0.1740994696956587,0.012034948191122557,0.004586867873541759,0.11647190830667858,0.1286692062339406,0.0737156529635405,0.08261646028212784,1.2826620149423314e-15,0.17088979513186178,0.06280889393163562,0.08454236811850335,0.04561027204125865
Metal_Dopant_3 Ionization Potential,0.03493897109997131,0.047779629248549234,0.0817119190120641,0.025801450317541472,0.0645567015435722,0.07754258275112379,0.2106728443273729,0.021613304520476145,0.16121011860495654,0.2756893562139573,0.10082866822363644,0.006288299504695815,0.09727636596977902,0.07971559604959011,0.07385990319737665,0.01629294934673642,0.012863814605023659,0.14096411866479705,0.1743711165141582,0.07709252610857928,,0.2671931785231666,0.18437798714337988,0.012264025545288309,0.03706873671999596,5.276162434560059e-15,3.576063463414442e-15,0.0,0.04226536768521254,0.01236136081259676,0.0,7.456331403180817e-15,0.14089700873081473,0.1945429676743256,0.07937869122297533,6.462075935581503e-15,0.19662466868245232,0.10516464490570566,0.08172154940933243,6.867506179280202e-15,4.751633543572892e-15,0.0822268215073558,0.037740725772251654,0.07450135816935,0.013291929419457948,0.32917551805827483,0.06484093307026642,0.17532472837205595,0.1519131734719087,0.04523564811467167,6.462075935581503e-15,0.04896595371238072,0.11371120253829606,0.04394464527836909,0.01768925380258483
Metal_Dopant_3 Electronegativity,0.07777942067424688,0.02381138790790562,0.1154480687393723,0.34025534224088294,0.02743180783871911,0.11307319779612446,0.033778437443678686,0.014017689942599448,0.21907816621513457,0.1345675722329045,0.01701479861641094,0.009586789935088913,0.18012288657408318,0.22152844920949885,0.07247974808397332,0.09955461014244649,0.025431983737595216,0.14514932786709445,0.2478520163649975,0.019758955918615796,0.2671931785231666,,0.025780508701034956,0.049742319098532516,1.5016779426611132e-14,0.18216749907623084,8.0981472459884e-15,0.0,0.12492860342275268,0.10539546923141305,0.0,2.0092840901106818e-14,0.10894303969365572,0.19488478604475493,0.07422061933929922,1.898835378871859e-14,0.08274503904266962,0.01310378741813778,0.05256298640288747,0.7219571104015917,0.04417228303117967,0.005855057372706267,0.0635418650481275,0.15430459310351674,0.009430014416746051,9.458580168501294e-15,0.04766644127610742,0.018330111491368078,0.07353274348124877,0.021509246678502507,1.898835378871859e-14,0.10862778016880378,0.02881104622403731,0.04088685345321338,0.012809364627253631
Metal_Dopant_3 Number of d electrons,0.12006439705617669,0.04873334933677705,0.06506708590654442,0.08316168499267858,0.033102617802734303,0.07355169590718424,0.04712305042932565,0.018416083366007575,0.053953662876708344,0.024341869970651676,0.06374306682732893,0.009263493140544725,0.0752408288921502,0.03395106035173278,0.05369119343088152,0.0743477915834699,0.026036955250700038,0.036789874934420076,0.026154779919181324,0.06330791727711835,0.18437798714337988,0.025780508701034956,,0.022513825285076953,0.008934925093821754,6.388023998808144e-16,2.1478374332011043e-15,0.0,0.002724704201465843,0.05211101111694694,0.0,1.3550904311955471e-15,0.055620484152230566,0.06779569052437451,0.16988987015521445,1.4284059890410033e-15,0.01573580094946261,0.03968735499181379,0.05635932791352781,0.039469197564976584,0.02250392460678132,0.011862459105890337,0.05443955053678239,0.02376021778512301,0.06916047480488552,0.0030228267359351003,0.005592308738124255,0.027467789645908423,0.11677628558817639,0.18216048420918615,0.13713966973015573,0.0634081885236893,0.01807283445474983,0.08178655398008419,0.04048862230257017
Metal_Dopant_3 Atomic Radius,0.0706139178209279,0.07955678510925905,0.009613434652531018,0.0404032741399673,0.0606201662980885,0.017664977773068222,0.031133689010727893,0.1052065634771587,0.05379037972852233,0.04738054272191316,0.004119385429956078,0.06732305159827026,0.035669445122004415,0.04465329570857834,0.17909000522823212,0.057499816596813164,0.030080519016679737,0.025278123299978354,0.05117385695698865,0.07802480058002709,0.012264025545288309,0.049742319098532516,0.022513825285076953,,0.0016206151059363876,3.2611068437219463e-16,7.751379434017744e-16,0.0,0.00855592933835876,9.759235749953446e-16,0.0,6.788522968873122e-16,0.03451104571463189,0.0297777243414593,0.048710228376486274,4.611901750404972e-16,0.01954200010007928,0.10811706173854511,0.030351379078012414,0.0016794209801193605,0.006535821969971438,0.0007742196518319013,0.10487231670213511,0.045220648406496276,0.10436865984732625,0.013487358227592164,0.12746574765550664,0.04524098031350408,0.04799915924292378,0.06207706164303123,0.0016885630552575326,0.054231345838396165,0.015059447190224933,0.15612019565300958,0.09795537145816524
