,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1_Proportion_Precursor,Metal_Dopant_2_Proportion_Precursor,Metal_Dopant_3_Proportion_Precursor,Metal_Dopant_4_Proportion_Precursor,Hydrothermal/Mixing Temperature (degree),Hydrothermal/Mixing Time (min),Hydrothermal/Mixing Strring/Ultrasonication,Hydrothermal/Mixing Strong Reductant in Liquid,Hydrothermal/Mixing Weak Reductant in Liquid,Hydrothermal/Mixing Mixed in Solid or Liquired,Annealing Temperature (degree),Annealing Time (min),Annealing Stirring,Annealing Inert Atmosphere,Annealing Reductive Atmosphere,Post ProcessingAcid Wash/Leaching/Quenching/Ultrasonication,Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support not Carbon,Electrode type Glassy Carbon/Carbon Paper (Ti Mesh),LSV Scanning Speed mV s-1,Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.12951082484654325,0.2553775791735,0.12995277824602203,0.4530033018005286,0.04170070488508473,0.08644981655648465,0.23099698885437012,0.09062384346750645,0.18741078335515676,0.25606193197839516,,0.3756923509006087,0.1629311366943477,0.1319208806915581,0.07250595212560212,0.12942323188259694,0.007908978777169657,0.26810954035432494,0.06828354913306442,0.014732888305017037,0.12486531775133464,0.05055563910948103,0.02068686703159736,0.06045907937319474,8.520250304789772e-05,0.06871913103412591,0.02338362824962411,1.123457015593616e-05,0.0264647917488481,1.3944228060420738e-05,3.516966276457691e-05,0.10334115860093021,0.051863637384437,0.03786165053770463,0.06076865425311258,0.04205046019662325,0.02948679169118489,0.05943222504169398,0.07893520142631918,0.21717451838733945,0.0553154439143041,0.05715413748171729,0.014764051648791604,0.018776033189219665,0.08744096008971323,0.2718248598684141,0.04393970226420716,0.025598462039511667,0.020796742241815363,0.047636509859180394,0.09088018586692077,0.3149535939894548,0.12791886522772142,0.036516266389775426
Metal_Dopant_2 Group,0.2644884762268238,0.17402730458369609,0.6767868118760384,0.3445738697114339,0.16143497658183462,0.23401743362726116,0.2071750278401396,0.16238419906443044,0.5622619991072925,0.39757944956839325,0.3756923509006087,,0.354475630946671,0.23940973553150946,0.21988608662525685,0.3034286685353552,0.05599827528312921,0.46454698947334117,0.2136161151189341,0.19076308518072788,0.5456836354732174,0.22705390613939572,0.3107564151123952,0.09448633802443672,0.0019302438352187775,0.1775269278683787,0.09870815454464348,0.002623730643276479,0.15544719255817332,0.0008229043563573396,0.01413365836746548,0.16516689849200836,0.2612889748259865,0.16917521210755818,0.09280799712862658,0.13536883508419822,0.23122331623660783,0.30289215136931985,0.23162687159929293,0.20430469935560927,0.28775259990013,0.24566203040583687,0.07617837862471886,0.03579102091933509,0.03356837991614433,0.6506092182037501,0.14747918870043888,0.08423777923902138,0.05425490070661537,0.16871289493346894,0.49566806272654995,0.06557633623776325,0.12278954550801126,0.10022131560441144
Metal_Dopant_2 Ionization Potential,0.1704242325724796,0.20555100520482003,0.09218619596635787,0.12217306015111752,0.12358915245275902,0.09457797442030658,0.11824459583028134,0.27458999049026794,0.33369022917385377,0.3028468209149649,0.1629311366943477,0.354475630946671,,0.19017705283281955,0.35684219046432164,0.2482133946277468,0.03552030461439848,0.07266748840515422,0.07475710895907833,0.08223649452695747,0.1405287392830507,0.09281350372086296,0.0941100329913467,0.4851971928580066,0.0002005337897366174,0.01727764484737543,0.01486841706508837,7.470067779699029e-05,0.011539841924293541,0.00016890659368048823,0.000863077429872801,0.18111175361164783,0.24993379404455598,0.1974347439413311,0.13212632973760938,0.032339093436626914,0.1971934585181073,0.21915310751712494,0.2285151210299314,0.345942162390748,0.0777914629939592,0.16380383660146225,0.11275509393390133,0.11057484614095822,0.1324129806725559,0.13030636680539986,0.13176117932310252,0.1955674714247544,0.1027443057659305,0.20788675733594056,0.07073365074209007,0.2319073200092685,0.09687565141366919,0.09051227526276223
Metal_Dopant_2 Electronegativity,0.10846386033334433,0.20498860373778463,0.11243690060256982,0.1400490941416922,0.11042425047454182,0.1517957136770415,0.16787905874238282,0.12013050161038312,0.19213784564041347,0.1189708826511754,0.1319208806915581,0.23940973553150946,0.19017705283281955,,0.1157321648845276,0.14707592394993887,0.06117461926100128,0.10932732187706319,0.05730198595971819,0.02017209500481584,0.07324510544074493,0.0675595955393338,0.07931332138664039,0.17670013908291346,0.00012999175020558676,0.02714159829669819,0.014170594899834157,0.000618294010121175,0.011900143070283191,0.00012687254812661524,0.00018466779551299715,0.0486995162862187,0.2058222705841735,0.1730289686639267,0.12942242881021052,0.06346719026960364,0.1390665548198982,0.1731825893250155,0.09398911477727705,0.2437393045976512,0.06940094558974746,0.049997555649347596,0.10515546310052075,0.14084315270714978,0.055760698635017876,0.15396609435517578,0.10789506256001244,0.08507171036226852,0.07604294945669393,0.219521088011388,0.07440523143026792,0.09193690450005822,0.17513995432598675,0.09053361131645132
Metal_Dopant_2 Number of d electrons,0.11041025968890011,0.11636244479028443,0.05087448244466084,0.09391702403499894,0.15950260901100896,0.24720272582576783,0.1612393094109156,0.2967819323997453,0.15002420076161466,0.21809659292914088,0.07250595212560212,0.21988608662525685,0.35684219046432164,0.1157321648845276,,0.31323764485412264,0.07454217218997979,0.054300199579755286,0.013839901612167806,0.02211708352261034,0.06681999507229652,0.0678949018218434,0.05425162730509429,0.1424962320973618,0.0007786711747432641,0.009949462108224805,0.021328597833503164,4.3354075835665566e-05,0.004711734035045856,8.75549750610368e-06,7.554139306570616e-05,0.03023251596483936,0.41817605591634194,0.3951737472220734,0.2753452150364005,0.018374426448945165,0.1868460077128578,0.29393227450651094,0.08937655524186952,0.29918351139892796,0.06490141535501655,0.01905352209033185,0.08575268898065781,0.1496085784989258,0.023395684921274498,0.12326649540385003,0.11486211711071052,0.04510587663094906,0.12117760315673563,0.2330075402953074,0.11637088564780952,0.19161714959418086,0.181930790287756,0.13175672830540985
Metal_Dopant_2 Atomic Radius,0.21160229325027383,0.22731371326360358,0.09555701168391843,0.16202699718974406,0.13489004526972706,0.230353246663532,0.10799363109620741,0.42598386994943704,0.1959300621179962,0.3340885243828983,0.12942323188259694,0.3034286685353552,0.2482133946277468,0.14707592394993887,0.31323764485412264,,0.061626881197392985,0.1189839925588492,0.04766133158072417,0.017845411936293912,0.04860100445293797,0.11592142592851747,0.1471599783015665,0.23350811542923916,0.006904623376978633,0.054048719534573283,0.0059380520869635545,0.001380919613103743,0.008321837028788935,0.0016833514805707321,0.0019681843621129455,0.04156717130710468,0.23953740330467757,0.24080840578758536,0.21393882776161188,0.02843633286187142,0.22762842749026796,0.35514910784517323,0.15584315076969085,0.12657724113932062,0.08340271904054605,0.05200535101941792,0.16508342556383235,0.20081528485913652,0.1556990769698817,0.12236084638285388,0.128011317405886,0.0858970042199757,0.0614823498653704,0.18947115240801912,0.048728710817498924,0.20815348471302159,0.17887951673234034,0.11827599489536593
Metal_Dopant_3 Relative Atomic Mass,0.03498376302382713,0.030919369920598443,0.018547639761190306,0.01903072854207179,0.10100274327140918,0.04141218172302243,0.0595083250068647,0.10791755364295426,0.05819186343195736,0.03735968631041775,0.007908978777169657,0.05599827528312921,0.03552030461439848,0.06117461926100128,0.07454217218997979,0.061626881197392985,,0.018415328939054496,0.012772424489549626,0.011213989731775776,0.041976407100708754,0.028011309501246605,0.02485346632208889,0.14642262877702292,0.0030776626202835395,0.005733699624833717,4.616368018003037e-05,0.00010867477595166728,0.0038236936978022725,5.008820373218593e-05,0.0002802861155914934,0.02953242148038507,0.25889134965903676,0.06517306216845456,0.10668354185111609,0.006231444517695412,0.030035982678998423,0.09595297730862735,0.08634950161533159,0.05476722449974448,0.006493082995341976,0.004916815102405738,0.014014407372918737,0.008130864526898337,0.04129003067261416,0.03201123451737629,0.030317148137333036,0.12600819196947205,0.03332245312803162,0.05217731343772766,0.023767232983843218,0.009977448195457308,0.10340097843530015,0.03810049320888006
Metal_Dopant_3 Atomic Number,0.08954445491417476,0.0963231483951921,0.059509533653051803,0.22814006747415727,0.05818713717816137,0.2065947734043294,0.10889539499539154,0.05523540478896977,0.1697424648248103,0.334348901020603,0.26810954035432494,0.46454698947334117,0.07266748840515422,0.10932732187706319,0.054300199579755286,0.1189839925588492,0.018415328939054496,,0.05466634991894578,0.09725841375772395,0.10215213340964195,0.1695472584337034,0.03542853679652743,0.022308258682506667,0.00010142744953158027,0.1248452518727835,0.013191893932614884,0.00020234827660354729,0.013228145078967182,6.548390753396461e-05,0.003920140954112147,0.1370252247802011,0.08442982330896508,0.04771373101084912,0.09026110064970404,0.0521919072527634,0.015424698888691841,0.04166109008358763,0.052163841410734164,0.04126639842541501,0.060900461627722946,0.04624456601646139,0.023197001171833733,0.017418095070893466,0.039993031510159885,0.2406659514141588,0.02806650805538255,0.01496608775884084,0.01371785135962093,0.018345940252867208,0.22496997570244828,0.07202594040866686,0.10984086150744074,0.03329721074131665
Metal_Dopant_3 Period,0.03044060913023319,0.11196480819452138,0.05231242437022905,0.062277205193190376,0.014601680891817292,0.028001213402447683,0.05090513889078857,0.13116606076229645,0.06355722892823248,0.07534967701946153,0.06828354913306442,0.2136161151189341,0.07475710895907833,0.05730198595971819,0.013839901612167806,0.04766133158072417,0.012772424489549626,0.05466634991894578,,0.025043500749585765,0.0776417880085864,0.03349956582564744,0.10640134711564088,0.010618017809279815,0.00015734663644440273,0.052564506173036984,0.034365426681932265,0.0005587910596840671,0.04622040147645134,0.0002142511364892958,0.001045309049763778,0.049562994263110095,0.02893524413955871,0.020108435873919975,0.07836295388535493,0.025423558570205233,0.025215177968528867,0.06105524147227367,0.031032800477122504,0.08269868046213705,0.058586451838753946,0.06670279317396732,0.013548554217263146,0.06562035029386165,0.022937801328010942,0.12352167189898997,0.03304705470886576,0.006718152632906328,0.005586248473238562,0.012123521617995129,0.1547291615966568,0.018221804937646975,0.045520569251400786,0.020436481626446713
Metal_Dopant_3 Group,0.020290095618542447,0.03828826995625393,0.0289645647402198,0.07251938001540205,0.01401531095648417,0.04795715349666651,0.07858995763026383,0.020324707841394996,0.058454765721260474,0.08420493817969255,0.014732888305017037,0.19076308518072788,0.08223649452695747,0.02017209500481584,0.02211708352261034,0.017845411936293912,0.011213989731775776,0.09725841375772395,0.025043500749585765,,0.13627966171030176,0.05912861263941985,0.3814957376328309,0.0691900805981015,0.0008959319398315047,0.006031674998436739,0.26733601867809015,0.002367463223955169,0.0770065814399291,0.003217221774223014,0.001739289921506105,0.03638963872203613,0.034765698630677154,0.026766293767594845,0.1292568245578988,0.029783335292030377,0.011889629553531102,0.03932961905787927,0.08197996667499287,0.026956229066533215,0.041900558996021346,0.01060113503388427,0.013522704844326723,0.01246280787316094,0.006321731968566178,0.15534359196813605,0.044299444040698834,0.007761768819433156,0.009792111543431525,0.01907463707929685,0.11274598495234071,0.046485959388193596,0.04984600357821928,0.013148645558666886
Metal_Dopant_3 Ionization Potential,0.07099152924823394,0.07730822211426897,0.11300457433969378,0.10043799733934032,0.14916678958842464,0.13254022908423968,0.13863619548703138,0.052250290402576435,0.11339801711236969,0.0664933225360228,0.12486531775133464,0.5456836354732174,0.1405287392830507,0.07324510544074493,0.06681999507229652,0.04860100445293797,0.041976407100708754,0.10215213340964195,0.0776417880085864,0.13627966171030176,,0.4183377176852394,0.1647900773291341,0.18859025843278684,0.0016524267442072718,0.04395526259326125,0.03832027088484104,4.7599128802295106e-05,0.014978101081481435,0.00020765481964430874,0.00016593049840342365,0.033510537133318224,0.14449336073413352,0.10276543852631417,0.07125803714967952,0.04557557231339509,0.04921584564312975,0.1270604468755873,0.03808438230369048,0.11079679073592093,0.03426396648583224,0.0806661478109249,0.03933912651447283,0.13346453136404518,0.0692172859800624,0.4967331934795663,0.15401138664982778,0.06416376396327376,0.03267171613075472,0.07627677783206892,0.21484909440740116,0.11687875658220544,0.09422680814638215,0.031425677049978576
Metal_Dopant_3 Electronegativity,0.10872168716915437,0.1720015375344098,0.10288695859278346,0.08257714936213147,0.09904397075318726,0.16395977024066222,0.14114167099406738,0.08917218296047544,0.23434295799583096,0.21339927729541094,0.05055563910948103,0.22705390613939572,0.09281350372086296,0.0675595955393338,0.0678949018218434,0.11592142592851747,0.028011309501246605,0.1695472584337034,0.03349956582564744,0.05912861263941985,0.4183377176852394,,0.3984292511391988,0.21056377300088916,0.0002022160717560612,0.1195778074856775,0.00030004095915095767,0.0006983077409405862,0.0330296021867224,0.0012109244303849427,0.0009043430052401923,0.07764613722129876,0.13142729650709564,0.0979836979084545,0.05190332112674748,0.031951059281468006,0.07982355662562611,0.11816027260568739,0.17801739198208114,0.10113222344581344,0.022740302522349057,0.057294174061057246,0.031102080271179545,0.054693726387270596,0.0583263748477006,0.13930944808693785,0.10098483641581685,0.015591442587213756,0.027881649222084838,0.09379661525352863,0.15693752604001238,0.025270867403165337,0.06815388862251953,0.04149975428560981
Metal_Dopant_3 Number of d electrons,0.49649350080080734,0.38963467312750605,0.5148343464330878,0.08263181283412663,0.04337110215739,0.03731228466874065,0.035827125925510815,0.07006184923375247,0.13218268048383278,0.0878728454499638,0.02068686703159736,0.3107564151123952,0.0941100329913467,0.07931332138664039,0.05425162730509429,0.1471599783015665,0.02485346632208889,0.03542853679652743,0.10640134711564088,0.3814957376328309,0.1647900773291341,0.3984292511391988,,0.19756593731107835,0.09393262787946,0.015324643207828047,0.00684257036975871,0.00027313317033513126,0.01634671977318416,0.09590990259557547,0.00039840032696824917,0.018254445247615055,0.045354506980943614,0.03246761293604135,0.14478447202044362,0.09783893534561597,0.023115097929840497,0.07922378876830798,0.052251396680562154,0.054600041166526295,0.01943786608754682,0.04296871532236223,0.013260303128767274,0.013956464682153471,0.01778574830128484,0.11450534922090873,0.12645114418753292,0.008093698184367192,0.016171519965462504,0.03050113990509531,0.0921744005319393,0.039233565197662086,0.0636534675928968,0.022788906821764054
Metal_Dopant_3 Atomic Radius,0.1856302688743189,0.2546362831969177,0.14002257371935498,0.3078269720772692,0.2961527207948073,0.3398308133993057,0.1811276693092067,0.3573979380825618,0.14855555002114954,0.17322127913718066,0.06045907937319474,0.09448633802443672,0.4851971928580066,0.17670013908291346,0.1424962320973618,0.23350811542923916,0.14642262877702292,0.022308258682506667,0.010618017809279815,0.0691900805981015,0.18859025843278684,0.21056377300088916,0.19756593731107835,,0.009617756299079707,0.01069083494580592,0.003887987155606175,0.005242130861566237,0.020468123600311867,0.001362729813763725,0.0009966622637953787,0.02307806061821694,0.45362712071106837,0.32105888440747077,0.15310782192515307,0.02094433278223449,0.17015342648982124,0.2934959541304597,0.3993937836156721,0.2327849708830012,0.12183640736873609,0.06535007522586724,0.08554603729484567,0.08111192541020996,0.23060629587900924,0.05990899730810157,0.11189015890801998,0.24742638488522148,0.12674209311548662,0.27073551629604314,0.15157723305220402,0.24047875842488664,0.14910918304297582,0.20721617903446649
