,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.0,,,1.5146979386472126e-14,0.0,5.304145158735708e-14,7.097079821850462e-15,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.779043994339336e-14,1.225050901918442e-14,0.0,3.080602488376676e-15,1.5383931226802785e-12,,,,3.079688124132867e-14,1.879959659038012e-14,3.491289741286342e-14,2.182496137813823e-14,,,,,,,,,0.0,0.0,6.026824091814634e-14,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.751029749287533e-14,3.8998181348626694e-15,0.0
Metal_Dopant_2 Group,0.07766146976899903,1.5019507361210134e-13,1.5019507361210134e-13,0.06593289624032764,0.07588408366789069,0.2352960700243165,0.049785055460310354,0.10054241680433389,0.08056818204797644,1.5019507361210134e-13,1.5019507361210134e-13,,0.052247479559320395,0.07282867767763528,0.0756314312259343,0.09181452093040136,0.004065719177252744,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,0.07756254372419912,0.0750747054339874,0.08578611335065428,0.051359273193921834,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,1.5019507361210134e-13,0.06292499524564785,0.016426426529840252,0.1421796141926555,1.5019507361210134e-13,0.0955854537090688,0.13591637016896974,0.10758608365907522,1.5019507361210134e-13,0.01638015302740144,1.5019507361210134e-13,0.07513287956870494,0.05547730630544702,1.5019507361210134e-13,0.06387115487925084,0.08305996051318808,1.5019507361210134e-13,0.05088784685222426,0.07439022056374528,1.5019507361210134e-13,0.12116786573917536,0.05184233377860274,0.04682836414013336,0.00562200303082034
Metal_Dopant_2 Ionization Potential,0.09963499489198917,3.779043994339336e-14,3.779043994339336e-14,0.2061306799557537,0.25718206567124163,0.37707327906461957,0.25365287985084634,0.13860141272216175,0.18943541940785405,3.779043994339336e-14,3.779043994339336e-14,0.052247479559320395,,0.2034809351209627,0.14624067354337644,0.1383157586813032,0.00194146541896746,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,0.14859063227661987,0.19461889536840216,0.30933862824244535,0.12141833330100124,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,3.7790439943393353e-14,0.225996385178852,0.03587366202019845,0.3148193034239445,3.7790439943393353e-14,0.3041520023941998,0.34308128215103445,0.17896375846981427,3.7790439943393353e-14,0.01620388660282195,3.7790439943393353e-14,0.21774261260262548,0.3084110289904895,3.7790439943393353e-14,0.12151595792866832,0.07906733821921283,3.7790439943393353e-14,0.11314859165754573,0.16647534497741318,3.7790439943393353e-14,0.21265440591617282,0.07170490651962598,0.20678966548502378,0.04409180759187846
Metal_Dopant_2 Electronegativity,0.4008187467148785,1.225050901918442e-14,1.225050901918442e-14,0.11042468204522089,0.2730752670965441,0.3672993444705379,0.3304336661680489,0.26633926872820707,0.14046250134362992,1.225050901918442e-14,1.225050901918442e-14,0.07282867767763528,0.2034809351209627,,0.4042207440978846,0.17285681819560691,0.0035610572784466944,0.0,0.0,0.0,0.3346134964112252,0.24542920637016383,0.4053470396675822,0.20430380903935363,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,1.225050901918442e-14,0.3722359848857888,0.1060456795614739,0.11561609828741251,1.225050901918442e-14,0.2115375644099833,0.2858921646599921,0.3165399220106079,1.225050901918442e-14,0.02220444117258962,1.225050901918442e-14,0.22406890520011408,0.3440530062551048,1.225050901918442e-14,0.39045152453074333,0.12576688238870765,1.225050901918442e-14,0.17620497591407486,0.3039414478537749,1.225050901918442e-14,0.07012205991607892,0.1046245352908831,0.2757481315785895,0.011731122848313251
Metal_Dopant_2 Number of d electrons,0.4528225037469555,0.0,0.0,0.10268284045492024,0.24274491490766045,0.35016335633554274,0.28429115975973535,0.1295788024071894,0.2436231385228162,0.0,0.0,0.0756314312259343,0.14624067354337644,0.4042207440978846,,0.4405797412221784,0.0018270714236845447,8.767394315762686e-15,8.767394315762686e-15,8.767394315762686e-15,0.24246519909682396,0.20891701408676358,0.14809850358230417,0.17434809840209067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35290832424368423,0.16280675259084826,0.09140443090617935,0.0,0.20925639331262594,0.2754020738408404,0.3208173800109036,0.0,0.006214011567897615,0.0,0.4031828724827801,0.20602648175639732,0.0,0.26615196161554233,0.1719071290392862,0.0,0.29665479558697117,0.45191832114925407,0.0,0.10647885535464989,0.066210688084635,0.15395836739461505,0.024638317292068054
Metal_Dopant_2 Atomic Radius,0.34644645552809333,3.0806024883766765e-15,3.080602488376676e-15,0.26395433519986805,0.238894268723891,0.19980955032685754,0.414556958379676,0.16568462267808803,0.10326650806570137,3.0806024883766765e-15,3.080602488376676e-15,0.09181452093040136,0.1383157586813032,0.17285681819560691,0.4405797412221784,,0.005154275449527595,3.080602488376676e-15,3.080602488376676e-15,3.080602488376676e-15,0.25270925834852265,0.2724058777973102,0.18954010733886043,0.16489722542121246,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,3.0806024883766765e-15,0.3737321254529697,0.2779954467889852,0.19549444578463993,3.0806024883766765e-15,0.11262400650359213,0.18134371173817504,0.23269572879445638,3.0806024883766765e-15,0.0026214460515068183,3.0806024883766765e-15,0.42288702988538623,0.37710560170637036,3.0806024883766765e-15,0.2629333115791815,0.06989225271995879,3.0806024883766765e-15,0.32480864876145943,0.3853165405831741,3.0806024883766765e-15,0.04031027091798136,0.07969552873245542,0.41137689404395866,0.06721103830148824
Metal_Dopant_3 Relative Atomic Mass,0.00034219417019958065,0.0,1.5383931226802785e-12,0.003679017229861304,0.0057430281286605335,0.0023505306801364554,0.004992297642544813,0.0018795321534238402,0.0020543621823393564,0.0,1.5383931226802785e-12,0.004065719177252744,0.00194146541896746,0.0035610572784466944,0.0018270714236845447,0.005154275449527595,,0.0,0.0,0.0,0.0029904838369359784,0.14589339250259895,0.007442943162315292,0.0042596360664827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058587994433117905,0.002973456669897225,0.01251551534562221,0.0,0.0015589626568519683,0.0041625074008431505,0.003291843944955956,0.0,0.0009165958421168267,0.0,0.0028266111994982683,0.011390359167941256,0.0,0.00802792943502501,0.009613553486102353,0.0,0.0013142853626741315,0.00863537094553733,0.0,0.011563102237388833,0.005639784243603838,0.015587624219605724,0.0029008030810635807
Metal_Dopant_3 Atomic Number,0.0,,,1.514697938647213e-14,0.0,0.0,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,0.0,8.767394315762686e-15,3.080602488376676e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.913650799082383e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.988428984934518e-15,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Period,0.0,,,1.514697938647213e-14,0.0,0.0,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,0.0,8.767394315762686e-15,3.080602488376676e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.913650799082383e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.988428984934518e-15,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Group,0.0,,,1.514697938647213e-14,0.0,0.0,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,0.0,8.767394315762686e-15,3.080602488376676e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.913650799082383e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.988428984934518e-15,,0.0,0.0,0.0,0.0
Metal_Dopant_3 Ionization Potential,0.17691805893322146,0.0,3.079688124132867e-14,0.20665547240130197,0.388079140940603,0.48231615516789506,0.14506537150322776,0.31874033906410204,0.20132654083461135,0.0,3.079688124132867e-14,0.07756254372419912,0.14859063227661987,0.3346134964112252,0.24246519909682396,0.25270925834852265,0.0029904838369359784,0.0,0.0,0.0,,0.24620239032884456,0.37838504384602306,0.10142795151788836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13112838103509825,0.11984295067494495,0.030020588287958137,0.0,0.3088275318800489,0.40712831427369905,0.2596053808242504,0.0,0.022491870930383632,0.0,0.28899084259316216,0.10204908391209268,0.0,0.3093632107877656,0.13111213336264396,0.0,0.09545597402569751,0.28165710605205696,0.0,0.06484221985876629,0.10582369366442222,0.21677344658111386,0.016522654379191704
Metal_Dopant_3 Electronegativity,0.3333215827364962,0.0,1.879959659038012e-14,0.3396329166197881,0.45403999870965295,0.2633028984659735,0.2402340966289593,0.14516391034383438,0.1933409337298408,0.0,1.879959659038012e-14,0.0750747054339874,0.19461889536840216,0.24542920637016383,0.20891701408676358,0.2724058777973102,0.14589339250259895,0.0,0.0,0.0,0.24620239032884456,,0.31157841878077275,0.22595400289286566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066405392090982,0.1214688001955398,0.3348182498980327,0.0,0.3703835463755244,0.30633612639172486,0.17866329617154922,0.0,0.01365471849716375,0.0,0.21093368019858091,0.30144106225069733,0.0,0.27554199801044094,0.12770938120899572,0.0,0.11276749344437785,0.2225979993775688,0.0,0.043544122829409324,0.08081861205283891,0.3786125413272233,0.02388416981241289
Metal_Dopant_3 Number of d electrons,0.32586655363634476,0.0,3.491289741286342e-14,0.23617285891230422,0.30574521591913056,0.3922094593841524,0.29585809514886674,0.18733565472014096,0.10288093728187021,0.0,3.491289741286342e-14,0.08578611335065428,0.30933862824244535,0.4053470396675822,0.14809850358230417,0.18954010733886043,0.007442943162315292,0.0,0.0,0.0,0.37838504384602306,0.31157841878077275,,0.11668991397027104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31276811466441634,0.07200510931229623,0.1439682295982913,0.0,0.22827539559335897,0.2246523695722352,0.23915411357720973,0.0,0.020906584843181846,0.0,0.1865683384784534,0.3636191914887575,0.0,0.3156110249727673,0.1451418987046323,0.0,0.1142570339191595,0.22981594604366945,0.0,0.11060526649526657,0.145268470866462,0.2940112959266034,0.03533525675592584
Metal_Dopant_3 Atomic Radius,0.1401649473323592,0.0,2.182496137813823e-14,0.16189543357632874,0.1517559598501692,0.2402270968906365,0.439980420954229,0.13928620665389832,0.09200295353502297,0.0,2.182496137813823e-14,0.051359273193921834,0.12141833330100124,0.20430380903935363,0.17434809840209067,0.16489722542121246,0.0042596360664827,0.0,0.0,0.0,0.10142795151788836,0.22595400289286566,0.11668991397027104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699317161814563,0.08020713822728746,0.10432703173860707,0.0,0.19018064963883166,0.18729467050467846,0.09147639686144335,0.0,0.009406552841796065,0.0,0.1918597193482527,0.36308923521824166,0.0,0.16626330477240822,0.1527499512221445,0.0,0.17401304171335777,0.27515578040075006,0.0,0.057772464389416196,0.06881114582666474,0.1603617275291376,0.02613985287004184
Metal_Dopant_4 Relative Atomic Mass,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Atomic Number,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Period,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Group,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Ionization Potential,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Electronegativity,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Number of d electrons,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
Metal_Dopant_4 Atomic Radius,0.0,,,1.5146979386472126e-14,0.0,5.3041451587357076e-14,0.0,2.934933586785229e-14,0.0,,,1.5019507361210134e-13,3.7790439943393353e-14,1.225050901918442e-14,0.0,3.0806024883766765e-15,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,8.048868797053544e-16,0.0,,0.0,2.9136507990823825e-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.342360470716151e-15,0.0,,0.0,0.0,0.0,5.238744449398899e-17
