,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.15880127001801161,0.46308234794398195,0.07666767856859096,0.14611863455583354,0.9235821577751757,0.1353192198689775,0.1998822691476153,0.18324427241549798,0.09732597869349839,0.253440579176079,,0.0880677546101491,0.06150189842098987,0.39368338605891484,0.2459171715450711,0.10980184880704162,0.07897248549509575,0.05494243571589443,0.033656417302341694,2.195122573831057e-14,0.2967701823216213,0.8033169402239944,0.14766864165460483,0.13595729549679308,0.01407457378893581,0.06850519959609924,0.0,0.0,0.0026684180333904632,0.0,0.03362712723611698,0.024137646781759132,0.1521901556208235,0.07606312070354307,0.15720077274280184,0.0,0.14843194827319714,0.3745294152082782,0.0883619420641866,0.02205647415384146,0.05096996458128933,0.0,0.28625603265411076,0.517118992540107,0.10868319970448458,0.0,0.09412036683304748,0.25969973409242036,0.24798361294669063,0.33005137543327756,0.0,0.0,0.09714787179765547,0.0372009912689575,0.014491987325080386
Metal_Dopant_2 Group,0.2265281373567471,0.3558648866055623,0.11594759396429359,0.27720206755267146,0.16896035040721175,0.21517342704233053,0.3430676287581075,0.16448458390805948,0.10507167054669428,0.2276938799134852,0.0880677546101491,,0.32121307410735933,0.17096247325524805,0.15208783774245707,0.11907823475109397,0.1341657567905135,0.04821055006809038,0.05164508228162297,2.439048182639704e-14,0.11217431655939619,0.15039461335891652,0.1230969855026271,0.43563038700475626,0.03276549275462786,0.09158090581442789,2.439048182639704e-14,2.439048182639704e-14,0.03949156882785992,2.439048182639704e-14,0.06874612410768247,0.07078045083475633,0.2634884672854138,0.12625467773683943,0.17060164528549612,2.439048182639704e-14,0.3797718214854249,0.2923902901657459,0.31818372973993636,0.07075263927537408,0.046490305473955336,2.439048182639704e-14,0.30426470896396485,0.3302084439508271,0.22899891420403684,2.439048182639704e-14,0.09829584273283562,0.22808439055646504,0.315331135410919,0.21820082878670502,2.439048182639704e-14,2.439048182639704e-14,0.12208429854882057,0.1647251681188566,0.04580666611461943
Metal_Dopant_2 Ionization Potential,0.1623536180594699,0.19080207794731593,0.4700751453975292,0.22654334982476665,0.31452509605082324,0.10793868215543745,0.22741566922692763,0.13561750644357803,0.22771056214907048,0.23438564312497334,0.06150189842098987,0.32121307410735933,,0.20967162574916282,0.35174100567372835,0.12452843553828137,0.08104470849574766,0.046535948736158496,0.05489477077302739,2.2751447225758914e-14,0.1142331462887022,0.06951358299654119,0.11123029102486745,0.2240974923361798,0.01714720815075347,0.05574486184211063,2.2751447225758914e-14,2.2751447225758914e-14,0.017287363618764855,2.2751447225758914e-14,0.05159282736316126,0.06508698833637033,0.27178332699989943,0.14910946965092808,0.1449368612380318,2.2751447225758914e-14,0.143143702515096,0.25065228707114245,0.17504219733464266,0.07028205335294437,0.02618029295460371,2.2751447225758914e-14,0.26857685287254346,0.36466952059120405,0.1031356981469069,2.2751447225758914e-14,0.033644094141259934,0.2718701409637618,0.15777900226279784,0.20324749227123157,2.2751447225758914e-14,2.2751447225758914e-14,0.24080521547811665,0.1964613975933707,0.06461112012210515
Metal_Dopant_2 Electronegativity,0.36798121645583315,0.410249148377179,0.24519452739991415,0.29002127732361105,0.6605220974541862,0.2986581208511519,0.48194002803134134,0.22435433825902676,0.28467049011293,0.38454094788561344,0.39368338605891484,0.17096247325524805,0.20967162574916282,,0.5183404465971391,0.197943546249783,0.08722514031678096,0.03153895734200147,0.19327283104223345,0.0,0.3323701906305664,0.21967434258757387,0.18828907284953908,0.3642535275185908,0.008049439176373125,0.5493666972809049,3.117802474620364e-14,3.117802474620364e-14,0.051389272112752404,3.117802474620364e-14,0.16954968750640256,0.08339090510658437,0.45638782977605974,0.22375772992961543,0.28471822539720026,3.117802474620364e-14,0.4367039569064776,0.379967895939998,0.14363315065962914,0.16199319003371312,0.0242404005049725,3.117802474620364e-14,0.4015377889478474,0.517834500811733,0.23721508953418294,3.117802474620364e-14,0.12342111049694478,0.3467418933260253,0.5491804731914324,0.40637013556953355,3.117802474620364e-14,3.117802474620364e-14,0.6550194426457876,0.23324773092399737,0.0756522732537267
Metal_Dopant_2 Number of d electrons,0.34330373799981867,0.5030808534344888,0.12311253764164339,0.4623099506006637,0.7004312161302462,0.27957890952771497,0.6011542756484481,0.3847498667969737,0.4320985443251658,0.5458355854429746,0.2459171715450711,0.15208783774245707,0.35174100567372835,0.5183404465971391,,0.1985672239461287,0.17976527619681165,0.06994452148068896,0.3060278579332859,3.390435399391671e-14,0.4125598810473701,0.3356788444526418,0.20325882890627894,0.1737634514109837,0.07524428197831262,,0.0,0.0,0.1946575208224205,0.0,0.2656563758361631,0.0941311697216094,0.7391561874745343,0.23197440697298966,0.3075070713399105,0.0,0.3438340912669448,0.3981801533214798,0.25259554250238936,0.14517174271579728,0.13125186356078708,0.0,0.479007926777337,0.653489921726263,0.19373320378654244,0.0,0.14344704273914557,0.5084887046032793,0.4639135933679221,0.4012208109742581,0.0,0.0,0.6357289871479908,0.3186864840168425,0.10574160492058239
Metal_Dopant_2 Atomic Radius,0.2357547250616198,0.27362326347298577,0.04963104547241855,0.11071670576402173,0.310252409984587,0.06359993804959684,0.10906771042248814,0.10805573062217114,0.1235558254848613,0.11927666526283931,0.10980184880704162,0.11907823475109397,0.12452843553828137,0.197943546249783,0.1985672239461287,,0.018015817293745563,0.013936715148713728,0.0975899432062262,2.5446257443654538e-15,0.17829086895751875,0.08220445310021739,0.13212830304921705,0.1722706448330601,0.0025153563742160985,0.032034163595386266,2.5446257443654538e-15,2.5446257443654538e-15,0.015078943488021716,2.5446257443654538e-15,0.10899186558107203,0.04970276515658305,0.21125415930329716,0.2759888106731095,0.07788404604503275,2.5446257443654538e-15,0.08463309423110991,0.4067982382873722,0.07580777642719305,0.058750168219192656,0.016539765625194765,2.5446257443654538e-15,0.21050191534552878,0.32143146744777,0.14134791434809535,2.5446257443654538e-15,0.3805594765758059,0.10289333615418662,0.24981146298810178,0.2697737400467562,2.5446257443654538e-15,2.5446257443654538e-15,0.1355142533529552,0.2373530297820636,0.11120325629137237
Metal_Dopant_3 Relative Atomic Mass,0.14342347597061336,0.6497644487020193,0.285770325927058,0.10929620123820571,0.144318287135293,0.21552430145166623,0.19827153431709918,0.12463064859774937,0.02901945716409105,0.24145166902130136,0.07897248549509575,0.1341657567905135,0.08104470849574766,0.08722514031678096,0.17976527619681165,0.018015817293745563,,0.07272697781362847,0.08571572992227308,0.0,0.1759459221767664,0.07993445122416822,0.11115484437160066,0.0816269635399085,0.021559164747729124,0.21396596699191509,0.0,0.0,0.012534070120648763,0.0,0.02906820133087488,0.09298156643739779,0.2199616032315389,0.041058924058863674,0.19132635441681117,0.0,0.34155792417060965,0.03145620252494682,0.4101149170062847,0.2352105436563356,0.022529373692783964,0.0,0.07660847351387216,0.36336808376359864,0.22678201509801368,0.0,0.01656023119746152,0.16741903904336805,0.1505170419529981,0.0414874991298535,0.0,0.0,0.16675227488820088,0.1214266116969598,0.0302834256729942
Metal_Dopant_3 Atomic Number,0.060846592264033786,0.07806151944293101,0.06055711917774981,0.133062680441597,0.06886076822767982,0.543151821413745,0.16705906695682507,0.04050743358972882,0.0380274989374727,0.10656496773769622,0.05494243571589443,0.04821055006809038,0.046535948736158496,0.03153895734200147,0.06994452148068896,0.013936715148713728,0.07272697781362847,,0.01120468647885805,0.0,0.08439057781756773,0.027958468986640728,0.03316034906168615,0.09433411128482036,0.019310266564925054,0.03943852021584517,0.0,0.0,0.034279855401225315,0.0,0.037365379564167335,0.013484634097137698,0.12447127718841136,0.039655924929487434,0.02890747522201402,0.0,0.27473071546481787,0.09656738610967246,0.04822269226003003,0.049379277435889886,0.025072513256112625,0.0,0.02895517917962272,0.10917377195834865,0.1483570719137442,0.0,0.03577065617809713,0.08823441275781815,0.07560542420442885,0.06419423557994576,0.0,0.0,0.03538682983772438,0.022239234971897528,0.01882266575020284
Metal_Dopant_3 Period,0.2725275193988323,0.2932116248606946,0.13216331051442776,0.7058685967030683,0.24139962151111946,0.23267844090275894,0.9149222470138616,0.3966846590006071,0.180549482045227,0.5617812169270623,0.033656417302341694,0.05164508228162297,0.05489477077302739,0.19327283104223345,0.3060278579332859,0.0975899432062262,0.08571572992227308,0.01120468647885805,,0.0,0.31014218980602987,0.042285092301002816,0.02992175615508613,0.11199710416736768,0.2106058488287425,0.0825557929061035,0.0,0.0,0.3167964572545164,0.0,0.12254230834509706,0.0185548633019379,0.3214259314030633,0.09985835705552225,0.06536479176886595,0.0,0.5295040423151681,0.1635817259305643,0.0768248644642746,0.20582218847027456,0.2599021337108719,0.0,0.16980229944215994,0.45827659995783315,0.15647439245633016,0.0,0.006699236657119255,0.13597838383144353,0.22724393003876003,0.16361612686485885,0.0,0.0,0.05207060927897678,0.0730300982605995,0.006057777114076827
Metal_Dopant_3 Group,0.0,0.0,8.503027892566003e-14,3.586673607996815e-14,0.0,0.0,0.0,3.365695026577582e-14,0.0,0.0,2.195122573831057e-14,2.439048182639704e-14,2.2751447225758914e-14,0.0,3.390435399391671e-14,2.5446257443654538e-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,2.26532905681098e-15,0.0,,0.0,4.9810571403949916e-15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,9.025134974696328e-15,,,0.0,0.0,0.0
Metal_Dopant_3 Ionization Potential,0.3259879737539571,0.38171521197639735,0.160037299056721,0.5080579035584015,0.1193902360140835,0.3451116923798432,0.7284301799336318,0.2618145779979679,0.24025552722635501,0.5854889318740815,0.2967701823216213,0.11217431655939619,0.1142331462887022,0.3323701906305664,0.4125598810473701,0.17829086895751875,0.1759459221767664,0.08439057781756773,0.31014218980602987,0.0,,0.1776236820340153,0.11940898614195555,0.3616444462046512,0.048062148597636044,0.14344686633170453,0.0,0.0,0.27612857490981824,0.0,0.22758821129783866,0.04452134143394327,0.5411580606225459,0.156340737305211,0.19813302804280425,0.0,0.511095168118383,0.3884021865166847,0.11531804358132795,0.16833349436506345,0.1876391461493187,0.0,0.3595572877892821,0.5151241201059201,0.17213120472686586,0.0,0.13493246641175033,0.3432517610180848,0.42457455852137715,0.3381010686243326,0.0,0.0,0.12185050650291747,0.1525802749869045,0.02366781007596963
Metal_Dopant_3 Electronegativity,0.21506700809507923,0.20708486974144605,0.14278647008876924,0.18550372754235095,0.4417868433022297,0.2946523877156796,0.39239844864100765,0.15675661872388885,0.19286458135824894,0.30680277612513995,0.8033169402239944,0.15039461335891652,0.06951358299654119,0.21967434258757387,0.3356788444526418,0.08220445310021739,0.07993445122416822,0.027958468986640728,0.042285092301002816,0.0,0.1776236820340153,,0.09602258896292529,0.394073974567896,0.02257302105507166,0.14404414308037936,0.0,0.0,0.035439661110768045,0.0,0.08286721136114117,0.02504915267671635,0.3211386200189066,0.21595966988578696,0.1945855591202576,0.0,0.23420006119424827,0.41760165722831966,0.21170950501583818,0.056756312915417106,0.018407669280415623,0.0,0.3740594933944092,0.38883638427436606,0.1192738762903845,0.0,0.27217812736715796,0.4161583964172192,0.35151423065534426,0.2621686455449278,0.0,0.0,0.17954575968832712,0.261215325832961,0.04624813524967342
Metal_Dopant_3 Number of d electrons,0.1431474721584265,0.18106540295701617,0.1103314881508882,0.27532531981058495,0.13831402769256504,0.19764358006177313,0.44081012589213,0.09660691629368649,0.07286109852057997,0.22583207776583078,0.14766864165460483,0.1230969855026271,0.11123029102486745,0.18828907284953908,0.20325882890627894,0.13212830304921705,0.11115484437160066,0.03316034906168615,0.02992175615508613,0.0,0.11940898614195555,0.09602258896292529,,0.23266748829991568,0.017719061542593603,0.097332101573947,0.0,0.0,0.03364953794152572,0.0,0.06114269607598118,0.006684721316913242,0.5073276766029844,0.11162944293212346,0.21653254030937252,0.0,0.3031096920966561,0.43443167291906243,0.17265211936675753,0.06561506151444806,0.016813865879521956,0.0,0.27257367330963883,0.23193449532469945,0.10453909955898094,0.0,0.10911807075908406,0.3064074353158014,0.23657738968674696,0.2029326618614124,0.0,0.0,0.10614909542136641,0.08716463581970779,0.01573706343148227
Metal_Dopant_3 Atomic Radius,0.48555054575027456,0.5381493256014204,0.2904505207753012,0.3834546323173656,0.4842278530273143,0.10035364156744349,0.49758101004219,0.27129147255639574,0.37108904798701436,0.35276565092965684,0.13595729549679308,0.43563038700475626,0.2240974923361798,0.3642535275185908,0.1737634514109837,0.1722706448330601,0.0816269635399085,0.09433411128482036,0.11199710416736768,0.0,0.3616444462046512,0.394073974567896,0.23266748829991568,,0.030423915346062123,0.17024870977689285,0.0,0.0,0.08014066353934855,0.0,0.1272022120994467,0.2102374506573677,0.39205256753058915,0.19705153148221502,0.4318827103634166,0.0,0.3904560112237315,0.30857876380420396,0.23241956842458938,0.24263468688805995,0.04801756746520039,0.0,0.4134927467090166,0.49877349118155956,0.3018400582424973,0.0,0.21086827273975858,0.14015026135459702,0.4305738405736549,0.36003931826890484,0.0,0.0,0.282624928252906,0.18418461666892919,0.1759933208609072
Metal_Dopant_4 Relative Atomic Mass,0.0791735626884103,0.03767654487441663,0.060316790907977806,0.027397857635834258,0.27235362107894223,0.11035480441268564,0.02829092554395632,0.027609736052498803,0.014928950317591219,0.019699651816790415,0.01407457378893581,0.03276549275462786,0.01714720815075347,0.008049439176373125,0.07524428197831262,0.0025153563742160985,0.021559164747729124,0.019310266564925054,0.2106058488287425,0.0,0.048062148597636044,0.02257302105507166,0.017719061542593603,0.030423915346062123,,0.04981269745139741,0.0,0.0,0.015371331088909429,0.0,0.17981761223910436,0.014179404411355352,0.23789484320823479,0.023529228674093947,0.07839633180921005,0.0,0.26390542694886604,0.005723081474616204,0.011607088296142924,0.03961708634514917,0.03663484676071828,0.0,0.010394228641916864,0.15058391410450395,0.08016640743351164,0.0,0.009930676620743071,0.09498365509200365,0.04990698268340563,0.19798195312939873,0.0,0.0,0.6486171563177971,0.01758966524222763,0.008649058990326579
Metal_Dopant_4 Atomic Number,0.1256170480534607,0.23475625762003155,0.1589610735537172,0.2902943705608779,0.1551372520532868,0.13727070086595064,0.47601585994551965,0.13357918592228463,0.07928605862879635,0.3294820770727616,0.06850519959609924,0.09158090581442789,0.05574486184211063,0.5493666972809049,,0.032034163595386266,0.21396596699191509,0.03943852021584517,0.0825557929061035,0.0,0.14344686633170453,0.14404414308037936,0.097332101573947,0.17024870977689285,0.04981269745139741,,0.0,0.0,0.07939708646169194,0.0,0.0811227560678076,0.07316972430163263,0.24436455925677703,0.08196609107646462,0.15727210606172268,0.0,0.2512012923327083,0.3412257704453439,0.14600244029165724,0.11881622661633158,0.046465364441111975,0.0,0.25072090683308995,0.2632812252958473,0.26606490892624557,0.0,0.1256841145751147,0.24654741080521753,0.25896345109339214,0.18923398094560945,0.0,0.0,0.932304088974461,0.13442635885459525,0.020819701126174074
