,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.0,0.0,0.0,0.0,0.2492842610731285,0.0,0.0,0.3764163646765211,0.201287867521276,0.3555163245071545,0.0,0.413088277321562,0.13610668467070214,0.0,0.0,0.22519265027843915,0.0,0.0,0.0,0.15928676051416088,0.22274474721311183,0.22671555234038904,0.0,0.12260361227929033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167252525878806,0.29681144748041516,0.19584585084724998,0.0,0.45487211311746467,0.19864480974576465,0.0,0.0,0.0,0.0,0.19899911332766454,0.40260124052776486,0.0,0.26699746874517977,0.03794072962959736,0.0,0.1666939784501652,0.5332478660967029,0.2539354761670132,0.0,0.0,0.2933412976851783,0.03557351026423633
Metal_Dopant_2 Group,0.35571004915602994,0.24675845350381032,0.21295550383203057,0.0,0.4762870360996442,0.2438284662622989,0.39497377456938493,0.4026693537864641,0.21732258045269523,0.38354987304300137,0.413088277321562,0.0,0.3831700846900847,0.5569062574797065,0.512322114656471,0.4777804447491256,0.3251544232970312,0.32587446136451403,0.3391597184027181,0.3752642801200531,0.2698377016587712,0.3343996109780964,0.3132094662587035,0.128195962935257,0.005893819515496818,0.05411666702313291,1.956964877600956e-12,0.08579192442065164,0.08646421371219921,1.956964877600956e-12,0.19546065547460664,0.036170690015669464,0.3365269995496563,0.16811078632851967,0.2549289805198697,0.055491245319837686,0.3904999710904509,0.25659512933384054,0.2579855062804375,0.271347318086399,0.34429593615439263,0.1526325391012629,0.16415663012201653,0.3722680183700642,0.08114273273688499,0.3483074965692366,0.01846478119091822,0.15636213613611416,0.1198213754994936,0.5291103504885948,0.21129934274418136,0.1880561241041047,0.49205796978726557,0.34988975524040683,0.02000901761723095
Metal_Dopant_2 Ionization Potential,0.24410037547632388,0.13170997145514005,0.031173322577986905,0.5389484043725019,0.23742245218504326,0.34311023537982793,0.3805784458540711,0.21875300801954423,0.2967429939265629,0.11727836021389276,0.13610668467070214,0.3831700846900847,0.0,0.2966242111608487,0.2884551391027194,0.26210918142992834,0.24930054035357008,0.07959326581348512,0.06521681946607776,0.19486398482454728,0.13135118771975862,0.30254434234728983,0.47422658042911425,0.09716861350900843,0.034475427334041804,0.025308946801538307,1.0761898605320186e-12,0.02596019952632069,0.1260768467747008,1.0761898605320186e-12,0.0233708928248198,0.03165386684135918,0.2761421624422264,0.23046428355925716,0.2626165192018912,0.11575664471982222,0.3241476705155014,0.2689663799463408,0.30062005285474735,0.045338359478389746,0.13133572678753186,0.05083008169566094,0.2093502367737164,0.43962189498937276,0.052888434096413306,0.11752546522629409,0.012854275308833044,0.5540628234786635,0.07921786714025085,0.41124439902051235,0.03675383444608552,0.2206614429221888,0.34083656360759534,0.23741593897978397,0.020892606829285336
Metal_Dopant_2 Electronegativity,0.0,0.0,0.0,0.0,0.3483713344973394,0.0,0.0,0.49594839570975857,0.24510496173820476,0.30897618926229775,0.0,0.5569062574797065,0.2966242111608487,0.0,0.0,0.652558610634352,0.0,0.0,0.0,0.7640542965659687,0.27668877718256235,0.293944900192112,0.0,0.42825922142633377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976152100732527,0.6734474816850566,0.7106712751753559,0.0,0.6600805486569427,0.6351700948198139,0.0,0.0,0.0,0.0,0.563883375952063,0.8404775320843946,0.0,0.2590440371140644,0.036626790005899725,0.0,0.24822186110769584,0.8713143323226696,0.14360457825868655,0.0,0.0,0.7408700118333611,0.023554850749826925
Metal_Dopant_2 Number of d electrons,0.0,0.0,0.0,0.0,0.6014077793220286,0.0,0.0,0.4284480184802257,0.48739428536288987,0.23832775633420183,0.0,0.512322114656471,0.2884551391027194,0.0,0.0,0.6920797137323412,0.0,0.0,0.0,0.698883287293571,0.16780832793548123,0.3028543165529878,0.0,0.13963379964053033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889687912658282,0.34625956998621477,0.3164569888576941,0.0,0.5780169935367885,0.5421501265913217,0.0,0.0,0.0,0.0,0.394500113186935,0.5637715425235845,0.0,0.26642672201968465,0.05680351055676616,0.0,0.2022192941942682,0.6292709897312883,0.031159021170372166,0.0,0.0,0.6585660178000025,0.0485180049283772
Metal_Dopant_2 Atomic Radius,0.4724917900784558,0.32947383350937326,0.12329996319133263,0.4842051029777772,0.3878361630346754,0.34655856106367977,0.4515902339756356,0.5054888844196449,0.27814503481731984,0.2940831559974653,0.22519265027843915,0.4777804447491256,0.26210918142992834,0.652558610634352,0.6920797137323412,0.0,0.1251750981141458,0.17044965110334379,0.28856491011274116,0.681660419921665,0.16190625305065884,0.23893503880268252,0.18052589005730707,0.6965209404470709,0.008873305572039754,0.033989592811399814,2.4090932317435733e-14,0.032557144834129574,0.025294733191081106,2.4090932317435733e-14,0.09188415722414423,0.023176144209634035,0.6942127831497645,0.6396872701501657,0.48049956971922225,0.03757429141511055,0.6152593631868408,0.6970164549948485,0.59435225437296,0.16024526490559055,0.2798345563547915,0.06947604704564668,0.6987519382935963,0.791524731992611,0.04986837386618882,0.22759551221586383,0.19158559659392535,0.1742114041361988,0.39148807033515715,0.6408992596011706,0.09054859293164075,0.11592200353284515,0.5973144054747619,0.7048081751188168,0.08395541782998318
Metal_Dopant_3 Relative Atomic Mass,0.0,0.0,0.0,0.0,0.2130467302158846,0.0,0.0,0.28784605090520066,0.10900334370375821,0.14079425560393427,0.0,0.3251544232970312,0.24930054035357008,0.0,0.0,0.1251750981141458,0.0,0.0,0.0,0.17120760440559427,0.09857885297137454,0.2190984611720468,0.0,0.12230573215583122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19896707433014196,0.1402861418114126,0.18552455386484823,0.0,0.2193170417680971,0.12162623118606204,0.0,0.0,0.0,0.0,0.1440243661408755,0.3370460557558835,0.0,0.13696922161621816,0.015632101523218787,0.0,0.11362083184686711,0.23042596824539271,0.06036824257398283,0.0,0.0,0.12451171798240926,0.00967946847348259
Metal_Dopant_3 Atomic Number,0.0,0.0,0.0,0.0,0.08455382453723917,0.0,0.0,0.1657165675395429,0.11264927509365935,0.0,0.0,0.32587446136451403,0.07959326581348512,0.0,0.0,0.17044965110334379,0.0,0.0,0.0,0.26387556113953003,0.17090352099856132,0.17363729551482282,0.0,0.12197174223473656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18107353906167956,0.1636338129315558,0.1889637252250666,0.0,0.2381078267765473,0.12209772399349461,0.0,0.0,0.0,0.0,0.11149810434511656,0.2309041263822154,0.0,0.18136033377528696,0.0,0.0,0.04726795911873335,0.2912243845014717,0.0,0.0,0.0,0.18463135909473344,0.009027616954878144
Metal_Dopant_3 Period,0.0,0.0,0.0,0.0,0.10479671095426403,0.0,0.0,0.3516428552187157,0.10030066889137175,0.2765453015939909,0.0,0.3391597184027181,0.06521681946607776,0.0,0.0,0.28856491011274116,0.0,0.0,0.0,0.2989103853003079,0.16181120164276536,0.13186831937861004,0.0,0.07491083225379286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342625974715409,0.37216595773736477,0.10100770296369341,0.0,0.3169397408411274,0.3642237378191371,0.0,0.0,0.0,0.0,0.215457780227722,0.39142652383935017,0.0,0.057757060520007855,0.06651916930023104,0.0,0.1269095069621661,0.48546671008054537,0.05325413055800296,0.0,0.0,0.2577721972047799,0.012390617483216041
Metal_Dopant_3 Group,0.720309666116811,0.43452432733906116,0.12359126283586945,0.7252395136385301,0.3893360147469951,0.5538532576169183,0.4897242818571995,0.6236286297576126,0.3226274356219636,0.3850406566360903,0.15928676051416088,0.3752642801200531,0.19486398482454728,0.7640542965659687,0.698883287293571,0.681660419921665,0.17120760440559427,0.26387556113953003,0.2989103853003079,0.0,0.2691740202629582,0.2387815353154333,0.22209055100629838,0.4317931011888288,0.0025067270222476454,0.01987217700726716,0.0,0.02692392334536408,0.06454694642070055,0.0,0.17147598288603252,0.057453339662838304,0.8091073702501724,0.677570376227221,0.5042050173741346,0.013620340698844918,0.8248173931494607,0.8027637188984692,0.9486257774185924,0.25279450109332596,0.2544505599928252,0.08712712012553404,0.6557416813122011,0.7642404647032635,0.04924290849775934,0.22155420797555786,0.14638590206949817,0.09726248405196211,0.3276969646073359,0.7698752145751778,0.13513933213564644,0.12773011050530733,0.7373057957900389,0.8458471949290558,0.03356307960754677
Metal_Dopant_3 Ionization Potential,0.15164138979432748,0.16469362794286105,0.04542736062696714,0.48525238117393565,0.06868401710734999,0.24501442574358975,0.3909337629321809,0.31498458932327644,0.10953233699362591,0.29599467265526624,0.22274474721311183,0.2698377016587712,0.13135118771975862,0.27668877718256235,0.16780832793548123,0.16190625305065884,0.09857885297137454,0.17090352099856132,0.16181120164276536,0.2691740202629582,0.0,0.13660348697689878,0.1812273188088992,0.08142845295254092,0.006807657760631653,0.024333937615249056,0.0,0.01124977327794443,0.052376724729724614,0.0,0.11965197905141255,0.015150232010493163,0.22014451703744034,0.2884192862941396,0.12874580221111853,0.030550562852924443,0.30249818563192876,0.27382907778206994,0.24071857547376302,0.1725047649497831,0.27530649265976753,0.061765991774292275,0.18285806155335033,0.3079138891892094,0.09055875531192978,0.09034328578694391,0.012239689863930488,0.19506542282863895,0.12227561178660565,0.3971226561136344,0.09396050951117917,0.11029483260522638,0.18411212081939465,0.2525838458359325,0.010495222509396029
Metal_Dopant_3 Electronegativity,0.24165865722081126,0.16430897104948836,0.04572995180699658,0.7118704104359304,0.45222616542067684,0.33870402590745885,0.44521679227535277,0.47577012091025334,0.33362529492135456,0.12646917667232543,0.22671555234038904,0.3343996109780964,0.30254434234728983,0.293944900192112,0.3028543165529878,0.23893503880268252,0.2190984611720468,0.17363729551482282,0.13186831937861004,0.2387815353154333,0.13660348697689878,0.0,0.2300805220596045,0.21824297619000563,0.008519694000152641,0.026877068970703563,0.0,0.025566367949031905,0.12336904406059988,0.0,0.04682077718358929,0.05284121157535708,0.14543890616450847,0.25394224624759837,0.3532594648408898,0.03564107724597317,0.36235379511794685,0.21183711375443848,0.34364651546321096,0.07115341147829927,0.2031081063772337,0.3054672433422142,0.2521028438901939,0.25393161160747485,0.04895541184879553,0.2855518168537306,0.0291202414954142,0.23355919362751493,0.07260587868680271,0.6043944304095318,0.026647143765821734,0.15614112267744,0.26275113897819763,0.14450978925343208,0.020285504620320992
Metal_Dopant_3 Number of d electrons,0.0,0.0,0.0,0.0,0.27934874286428324,0.0,0.0,0.42337508713305133,0.2813230101080296,0.23623372482478738,0.0,0.3132094662587035,0.47422658042911425,0.0,0.0,0.18052589005730707,0.0,0.0,0.0,0.22209055100629838,0.1812273188088992,0.2300805220596045,0.0,0.29458861131410985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385233097344507,0.33335384525848777,0.2880983392033465,0.0,0.519305311803667,0.32384815899855085,0.0,0.0,0.0,0.0,0.18892321489718716,0.43883244777249164,0.0,0.17094416028440051,0.037091259351868286,0.0,0.13884348917638992,0.5745462596871481,0.035879121299215125,0.0,0.0,0.2931789539227584,0.03753294229446873
Metal_Dopant_3 Atomic Radius,0.19535926909779572,0.22132982887177355,0.029859719875647076,0.400804741796276,0.34116417793710596,0.17981129948527816,0.38535314830805795,0.34484457845974803,0.1285986708280882,0.11002650021554528,0.12260361227929033,0.128195962935257,0.09716861350900843,0.42825922142633377,0.13963379964053033,0.6965209404470709,0.12230573215583122,0.12197174223473656,0.07491083225379286,0.4317931011888288,0.08142845295254092,0.21824297619000563,0.29458861131410985,0.0,0.0032831511315276583,0.026333711185651507,0.0,0.03293553243534752,0.008358475625707873,0.0,0.10217779561020926,0.029138946907175212,0.43892441475849214,0.42752438470436094,0.583242601087643,0.01254027668015372,0.3593703083017024,0.6075536928176787,0.39067486438781673,0.06111802744668154,0.17020480683733824,0.0454192150102282,0.28995364711734645,0.5682667091439494,0.05877083539527291,0.18688404328518307,0.23162423351897835,0.010913429507112321,0.28472943502699016,0.3941503915257455,0.08186737404379958,0.06465427546363163,0.40879451458099925,0.24031504762163258,0.07357944834381468
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,0.0,0.0,0.048199991363929454,0.0,0.0,0.012230801721788342,0.003745755955932083,0.0,0.0,0.005893819515496818,0.034475427334041804,0.0,0.0,0.008873305572039754,0.0,0.0,0.0,0.0025067270222476454,0.006807657760631653,0.008519694000152641,0.0,0.0032831511315276583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015515465298640752,0.02469596451304364,0.0038325248993071217,0.0,0.15294116619758627,0.00919858665783309,0.0,0.0,0.0,0.0,0.0029214603830588865,0.014425984406304323,0.0,0.0025526905059613065,0.0,0.0,0.003395068001672691,0.011008911573206935,0.0,0.0,0.0,0.019843808997597252,0.002494739420833304
Metal_Dopant_4 Atomic Number,0.0,0.0,0.0,0.0,0.02915779820280608,0.0,0.0,0.045382654517218096,0.013821462436880195,0.0,0.0,0.05411666702313291,0.025308946801538307,0.0,0.0,0.033989592811399814,0.0,0.0,0.0,0.01987217700726716,0.024333937615249056,0.026877068970703563,0.0,0.026333711185651507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899180294140369,0.036032589008191,0.025591136272112187,0.0,0.027266404952946216,0.07275321517536304,0.0,0.0,0.0,0.0,0.02387983508970781,0.05416643915263459,0.0,0.02969820824853192,0.0,0.0,0.02377510945115308,0.11173374297135451,0.0,0.0,0.0,0.005301618241585431,0.009848266928161625
Metal_Dopant_4 Period,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.829460404097107e-14,3.522122365680307e-13,0.0,0.0,1.956964877600956e-12,1.0761898605320186e-12,0.0,0.0,2.4090932317435733e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514968356807356e-14,0.0,0.0,0.0,0.0,5.339282534584875e-15,1.9255673842825656e-14,0.0,0.0,0.0,0.0,8.93230014625574e-16
Metal_Dopant_4 Group,0.0,0.0,0.0,0.0,0.010168504314507122,0.0,0.0,0.04075309265423774,0.014547656405868298,0.0,0.0,0.08579192442065164,0.02596019952632069,0.0,0.0,0.032557144834129574,0.0,0.0,0.0,0.02692392334536408,0.01124977327794443,0.025566367949031905,0.0,0.03293553243534752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02963651446981451,0.04432753315701473,0.022648932103996586,0.0,0.039288025691505725,0.03702026134308957,0.0,0.0,0.0,0.0,0.01826443044999729,0.05678322380425084,0.0,0.002562166728702893,0.0,0.0,0.017775835640312647,0.10630184017203323,0.0,0.0,0.0,0.03402061521150227,0.003344420043194742
Metal_Dopant_4 Ionization Potential,0.0,0.0,0.0,0.0,0.09194709464915088,0.0,0.0,0.0785478854320166,0.40350266696635645,0.0,0.0,0.08646421371219921,0.1260768467747008,0.0,0.0,0.025294733191081106,0.0,0.0,0.0,0.06454694642070055,0.052376724729724614,0.12336904406059988,0.0,0.008358475625707873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992580017670338,0.07507874648854888,0.05319673293167347,0.0,0.08326301605423163,0.04775459066431556,0.0,0.0,0.0,0.0,0.0285285903402741,0.10375605198581171,0.0,0.05169785694473918,0.0,0.0,0.0351044074473353,0.17261547538915692,0.0,0.0,0.0,0.04728081927794849,0.009723447598998765
Metal_Dopant_4 Electronegativity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.829460404097107e-14,3.522122365680307e-13,0.0,0.0,1.956964877600956e-12,1.0761898605320186e-12,0.0,0.0,2.4090932317435733e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514968356807356e-14,0.0,0.0,0.0,0.0,5.339282534584875e-15,1.9255673842825656e-14,0.0,0.0,0.0,0.0,8.93230014625574e-16
