,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.3212127923715353,0.3748393056727402,0.19995910956172191,0.7797118428018814,0.19115144165566977,0.27863831711357906,0.7151567871790699,0.5179118952172617,0.2630988331697774,0.5977105813451198,,0.6495534164593735,0.20137065633073692,0.4960877109982793,0.6496699118914216,0.2780942690372352,0.12442290231476016,0.29708277524592847,0.3857884444226936,0.2449791328849736,0.335416093808316,0.2658839853403474,0.4044698023280146,0.13274820097570597,0.01570458089369837,0.06100149217022045,0.0,0.056126552728949626,0.13310118945247199,0.0,0.07663897181626705,0.13628248657145403,0.4779423321976714,0.478887932310535,0.23840387322146347,0.08348025180255464,0.6069473234392837,0.29645430000375217,0.6503474118352467,0.3964261687891924,0.38217348789355304,0.07959676864455636,0.29590001237054364,0.6456163777829712,0.13176793768009104,0.25638533200690167,0.06378771943793013,0.26510427465111575,0.23380044908274714,0.8625518941205771,0.4269281341560082,0.18258079660756982,0.6387533541587822,0.4693737094685038,0.05513401857997843
Metal_Dopant_2 Group,0.5933042852690914,0.36989669118472407,0.3580306985135045,,0.6817362484191111,0.38126190044141756,0.6254323902238713,0.6325023974427602,0.3078632450518642,0.6445853521611493,0.6495534164593735,,0.46851038263505684,0.8742084109799123,0.6652922692662065,0.5677683912396215,0.5081865215315604,0.5478753022574779,0.5302222025288968,0.5933848709491187,0.4295904859617428,0.5174698893075625,0.4843688005063768,0.18904365935275405,0.009908963513051714,0.09098345779375479,1.3768605576599485e-13,0.14423737388214572,0.14536765791014555,1.3768605576599485e-13,0.3286175456917404,0.0608118465046696,0.504311008664235,0.2664560374216669,0.3585351288006819,0.09329446276368986,0.5867173409496779,0.39168583607895335,0.4015937850480665,0.4562017326878972,0.5549266408146901,0.25661292432602567,0.2515832482806538,0.5603192651716293,0.1364209365696095,0.42681048140558847,0.030801830884106568,0.26282628954069276,0.1346174865126371,0.8587171093259348,0.35494153555562763,0.21119244352108651,0.7803572154686141,0.5777770573654467,0.029108336486815416
Metal_Dopant_2 Ionization Potential,0.21913939188882633,0.1696818327529934,0.05241003992255138,0.6325936613285589,0.18954024449517473,0.3296478748928352,0.5080460924950602,0.30788544002076434,0.09629105178731419,0.1969297060884857,0.20137065633073692,0.46851038263505684,,0.2340819037907026,0.2852921421351393,0.2264298661790916,0.3059330959455786,0.13381590070819885,0.09523084161955968,0.15855025820076987,0.17201894156794095,0.28030095399139154,0.6040291743560954,0.047375808475879966,0.05796169203315777,0.0425505785897023,1.4146219071262884e-12,0.0436454949631558,0.2119662591705502,1.4146219071262884e-12,0.039292232096864575,0.05321795329001468,0.23654180501180874,0.24146790331444945,0.3346322992157037,0.1946154554391559,0.25034346276169644,0.1894843663307831,0.1081470829215551,0.0762249588356654,0.11292576516381961,0.08545789767082779,0.06049037949216838,0.39327093549908115,0.08891849546974541,0.04439406883382782,0.021378660038150282,0.9314788901252024,0.05122934184793696,0.3975105013082763,0.061500458207422296,0.14499608742869907,0.1248294226610398,0.11068151759854898,0.018991546710579805
Metal_Dopant_2 Electronegativity,0.4785674545656567,0.40712942664218416,0.23783039076294807,0.7818127347981902,0.26912593475230207,0.299256362030687,0.6953680220330932,0.5867221103885673,0.2141105290702484,0.5194651411916846,0.4960877109982793,0.8742084109799123,0.2340819037907026,,0.6132141816854559,0.4486948064903167,0.28446340048831287,0.5292867338887676,0.420891193895906,0.5546547894426351,0.4240416502686349,0.2606823301052455,0.365670493997363,0.3567372937559133,0.011800323019470833,0.07306645853562448,1.3607351799928539e-13,0.07855862571193745,0.045293185068459724,1.3607351799928539e-13,0.3393409295673498,0.04522743230599993,0.4047595761320318,0.4528623628298611,0.7208858556818364,0.05940719939239807,0.5768752399347983,0.25505712851308043,0.6444802500664929,0.46647422213070083,0.4851608583340453,0.1403238515271025,0.3169005745380488,0.6277456084061327,0.2897064147020947,0.29128367695935975,0.06157866302653433,0.46680456973207585,0.1821664287675229,0.8591928730982463,0.24143469663155384,0.12340339706990323,0.5015675492436041,0.39925113971174414,0.009463662084436173
Metal_Dopant_2 Number of d electrons,0.31459355157045266,0.15300365258788604,0.20070668933282082,0.7780808576743886,0.47811761872171393,0.21590731811928252,0.48925210523218504,0.3900070215724945,0.2890665861533055,0.4006877095920438,0.6496699118914216,0.6652922692662065,0.2852921421351393,0.6132141816854559,,0.4640262448847668,0.16583132127807715,0.38982229552031605,0.3334116682238802,0.5143423931546687,0.24104602696264596,0.28847219163273286,0.30296040875739516,0.1483453154680196,0.008348170922492577,0.055091175354036986,0.0,0.06156553863438428,0.08773222308880048,0.0,0.3464494953673904,0.06724792280765944,0.2848050170386665,0.34479969465745086,0.23560104796095954,0.04510854396753378,0.5473344344748667,0.27410276726970684,0.5322248413146622,0.2811564301965775,0.31225720972423343,0.15605157527836935,0.262332640864807,0.5464341298865497,0.10342764177285499,0.237791472346383,0.09550070412205584,0.5842442614103699,0.1583498243989889,0.6494921986312261,0.052385995730778866,0.2268762771171101,0.4219772794277221,0.5019041274400393,0.05890782785233358
Metal_Dopant_2 Atomic Radius,0.4717223392093462,0.5482813935676621,0.20729763332583984,0.5148426679219881,0.1803697501560568,0.25497487009935377,0.49153570540772923,0.5785394725929087,0.13127676488813403,0.49284468102641854,0.2780942690372352,0.5677683912396215,0.2264298661790916,0.4486948064903167,0.4640262448847668,,0.0775157502807876,0.2865678817770901,0.4227989538882549,0.59335636071314,0.23579596795120814,0.24772032605459945,0.23304085832070276,0.6470816817036171,0.014918214063072352,0.0571448844358151,1.0239537613247097e-14,0.05473658626714709,0.0425266820070303,1.0239537613247097e-14,0.1544799190503011,0.03896481166678773,0.5991300791608491,0.5509275375000682,0.30654856951995396,0.0631716464680358,0.6849620911151616,0.4935210642602686,0.35393430683719057,0.2694117930518169,0.3104925289601575,0.11680636192117716,0.5261315123656289,0.548736155007603,0.08384102973513972,0.19903090130224482,0.3207627899988617,0.29288356238400187,0.2969137353015067,0.47993903851351705,0.15027329128456082,0.11331372285985537,0.368920475588743,0.554821701234789,0.07611559784234688
Metal_Dopant_3 Relative Atomic Mass,0.15381211304799328,0.07469107737109475,0.11014318634848122,0.6769778440535513,0.06557614821529911,0.1561241853272131,0.34232989879247777,0.3149780814486453,0.09052888768812721,0.23670985146381615,0.12442290231476016,0.5081865215315604,0.3059330959455786,0.28446340048831287,0.16583132127807715,0.0775157502807876,,0.23506699447689236,0.193848649595457,0.19535012811287258,0.12611272083970146,0.17676357037886087,0.15201240170958605,0.0882733880691964,0.006372677559881499,0.03300795250701216,0.0,0.3214798606228018,0.13948873761906072,0.0,0.07888019873670311,0.15008085050947262,0.27273002937488144,0.21010511743423357,0.17514371222033448,0.10203889581361587,0.26822889548361406,0.13522018032701966,0.04005104137606472,0.1664156165973548,0.13049380348890316,0.10217071852555347,0.18008671393779452,0.4464079092882192,0.058873335047332366,0.12044965349315517,0.02628141619672885,0.2827327899438873,0.15625770936927613,0.21995587691790883,0.10149389740051015,0.19536598312922623,0.10435084054707953,0.1768387735036283,0.009806932186047564
Metal_Dopant_3 Atomic Number,0.1840231652206119,0.19227921830449551,0.14499656885340975,0.856799238866177,0.1421558227719847,0.167755491613875,0.45846580228846573,0.27861040153362016,0.18939120108665544,0.18420653462555356,0.29708277524592847,0.5478753022574779,0.13381590070819885,0.5292867338887676,0.38982229552031605,0.2865678817770901,0.23506699447689236,,0.29323767695681124,0.44363986736860467,0.28733094895642114,0.2919270978327038,0.2826560719150912,0.2050645664723892,0.015832900691097086,0.0661713773249539,0.0,0.0521046257647198,0.11195500574900209,0.0,0.13915171542358823,0.06197200015891921,0.30442925637516827,0.27510877760895996,0.3176946043593558,0.03999476377504888,0.4003179537900357,0.2052763728651636,0.3981417446662754,0.1640138975189619,0.6242864019513911,0.3210517866332257,0.18745579927867073,0.38820675761210144,0.19053016101977424,0.3049114289877336,0.025117938040491665,0.15099400315126896,0.07946909150533711,0.4896199813153585,0.1027562609921712,0.09919084442588134,0.567232276170383,0.3104108289041634,0.015177649537612867
Metal_Dopant_3 Period,0.4043816632601403,0.38854584498937467,0.048179063016252695,0.700864994122752,0.0525201213617294,0.22998973308146267,0.6836277258359301,0.5263054973408671,0.1279312533994858,0.46494082434285616,0.3857884444226936,0.5302222025288968,0.09523084161955968,0.420891193895906,0.3334116682238802,0.4227989538882549,0.193848649595457,0.29323767695681124,,0.4810801854331047,0.24326053657321467,0.15665264113372063,0.19265408750270893,0.0856757858682767,0.007976275053147762,0.05845216256948981,0.0,0.01047521457854294,0.08665076807486333,0.0,0.19162554773009255,0.056623259248190415,0.5366955414446487,0.6152873942317071,0.11796369352122957,0.013236697585314433,0.5054088396711736,0.5603946361405133,0.5472601204745429,0.23751702133785407,0.17002222677963044,0.06990662800736144,0.34322786827531593,0.6239804114781449,0.12656766006684506,0.05657395585623587,0.11183512151858545,0.219450775657757,0.20871564083171118,0.7726731366476185,0.08953332137147109,0.08792361691890818,0.269658204942361,0.423706262930674,0.018122697714486942
Metal_Dopant_3 Group,0.5844584034197253,0.7067496877883764,0.20778737983783757,0.7084561376263259,0.21214340946915713,0.3197441096798987,0.6761897578320021,0.6732895481018628,0.2729997912835374,0.6433873156827361,0.2449791328849736,0.5933848709491187,0.15855025820076987,0.5546547894426351,0.5143423931546687,0.59335636071314,0.19535012811287258,0.44363986736860467,0.4810801854331047,,0.3968018832875367,0.30912307372784453,0.3433504676133985,0.278370803913473,0.004214426068396792,0.03341002832455465,0.0,0.04526575227504252,0.1085193286769983,0.0,0.2882933985092882,0.09659322704169386,0.7358501196333461,0.6856154565318383,0.446616253140809,0.02289915032319217,0.7428826544158462,0.6244491887496432,0.754820065588123,0.42500987379143496,0.3081532965546793,0.14648216701000874,0.48121524272580724,0.7508845319640425,0.08278946826469721,0.2374747775390746,0.24351869194203388,0.1634935914322845,0.408940557665408,0.8658088258622129,0.22180086961567091,0.0968424014391937,0.5211243099832763,0.6514117724377166,0.03841692329499307
Metal_Dopant_3 Ionization Potential,0.24784970766832173,0.24736893520139783,0.07637459170683422,0.7688959950796095,0.03872456521703016,0.27048828348502546,0.6359385665303718,0.49794123920889466,0.11040792837146146,0.4969082663704471,0.335416093808316,0.4295904859617428,0.17201894156794095,0.4240416502686349,0.24104602696264596,0.23579596795120814,0.12611272083970146,0.28733094895642114,0.24326053657321467,0.3968018832875367,,0.1828268074344636,0.2561468307517849,0.10417408187757657,0.011445350880449725,0.04091134779426067,0.0,0.01891364210994568,0.08805818588107217,0.0,0.2011644727064786,0.025471274758122713,0.3479267289825189,0.4454187480445205,0.17849787819423452,0.05136302730566608,0.4593966205917464,0.41523042542723887,0.3213968361609975,0.2900230347679191,0.42135629965945676,0.10384385837136327,0.23836396146587197,0.48910359112196,0.15225159170540534,0.10510158894187419,0.01990402809798316,0.3278989183703696,0.1915162047589294,0.6250266121143961,0.15710112427097875,0.10067226718288842,0.2476739087088275,0.38098124414835627,0.01594414869661691
Metal_Dopant_3 Electronegativity,0.34038976382169595,0.22811936089771498,0.07688332207348643,0.8733924186563583,0.21586472562822123,0.2197628076950046,0.46265597790817903,0.25080066838634524,0.17724409351163228,0.21200274106848574,0.2658839853403474,0.5174698893075625,0.28030095399139154,0.2606823301052455,0.28847219163273286,0.24772032605459945,0.17676357037886087,0.2919270978327038,0.15665264113372063,0.30912307372784453,0.1828268074344636,,0.08722718233931742,0.016494175879723665,0.014323705840459552,0.04518697852096593,0.0,0.042983366997021745,0.2074137752965142,0.0,0.07871726843562876,0.08883910277121905,0.1553276185101284,0.2689543332718285,0.08136965565494024,0.059921436884853886,0.2161054003763746,0.2283325030375166,0.3090504714583131,0.11962642502677603,0.16438078601273173,0.5135657380947656,0.17954218407930644,0.15960245396198985,0.08230611552576063,0.24058570697192191,0.048430388516545075,0.39266261350103426,0.0896583692911197,0.6294587196318672,0.04411478485130912,0.09339260801801869,0.21276684160062953,0.12863382539681392,0.0274882181857787
Metal_Dopant_3 Number of d electrons,0.401492673109877,0.294540768338569,0.06947718915228313,0.8048092573458517,0.07079516358574796,0.2555081024901556,0.665857277871782,0.4862353732000329,0.1210167954034099,0.39716712641578233,0.4044698023280146,0.4843688005063768,0.6040291743560954,0.365670493997363,0.30296040875739516,0.23304085832070276,0.15201240170958605,0.2826560719150912,0.19265408750270893,0.3433504676133985,0.2561468307517849,0.08722718233931742,,0.2908741847779692,0.01754195399577531,0.036571210908055096,0.0,0.02257748931180074,0.08879162228591503,0.0,0.15323845946258316,0.04563750463956852,0.447121842506282,0.49335245843496106,0.24351294510983276,0.032860714930582194,0.5756313978492835,0.3796073174542545,0.4065887857417651,0.2109856494495106,0.14089502098011797,0.04457528310761064,0.23613724801163316,0.5384318803356093,0.155728995689534,0.09350693327287876,0.06235955049545623,0.3484279220288228,0.19520178604704316,0.733290086201707,0.06032164761961113,0.0738390972238314,0.15500633358295712,0.4229497457831696,0.051008792607873575
Metal_Dopant_3 Atomic Radius,0.2755252490903083,0.3633426820811627,0.05020154995820063,0.18601864831092513,0.061280107157096746,0.12780408180630204,0.24372960394952256,0.2876151276161201,0.06215886587634071,0.1820131031216037,0.13274820097570597,0.18904365935275405,0.047375808475879966,0.3567372937559133,0.1483453154680196,0.6470816817036171,0.0882733880691964,0.2050645664723892,0.0856757858682767,0.278370803913473,0.10417408187757657,0.016494175879723665,0.2908741847779692,,0.0055197863957240426,0.04427346013884212,0.0,0.05537274910277045,0.014052658010386918,0.0,0.17178606270612654,0.048989752917377935,0.35819481021513205,0.4830019268455975,0.5773013477755433,0.02108329645657207,0.2764770938424775,0.545839788126626,0.1998289897667217,0.10275447060419214,0.15372876382612455,0.0763608969171235,0.21030132016216999,0.2815808393201671,0.09880826214942377,0.1424012710580752,0.38771600341151374,0.018307349904952263,0.20223387079156432,0.38222034497279844,0.13371508329233248,0.019112767061210824,0.2534098764340477,0.17280907409675791,0.08336048944079805
