,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.011345419019090445,0.00024361974380019032,9.3963854083594e-13,0.15804347926086254,0.2279568533375341,0.07993472990480337,0.009532668821714156,0.11493680581176816,0.07531569246649658,9.3963854083594e-13,,0.04494980987590496,0.027458232841511488,0.05909511139855617,0.23604046701578082,0.10051008928407411,0.09960156170015964,9.3963854083594e-13,0.0706866649855987,0.02282117799985823,0.03907273601710225,0.11528074676415391,0.10467837088832284,0.0733786948065597,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,9.3963854083594e-13,0.05455089469906409,0.02012527916329157,0.09086128085099117,9.3963854083594e-13,0.1578048311810643,0.03751659396044403,0.06943284329862465,9.3963854083594e-13,0.01296872847027697,9.3963854083594e-13,0.038666553255717495,0.03125555449770428,9.3963854083594e-13,0.19250323164159514,9.3963854083594e-13,2.8756806134064582e-05,0.04645322113747639,0.033969221999872026,9.3963854083594e-13,0.15606699268960858,0.03463325155539519,0.023805324758057866,0.0046738215523487925
Metal_Dopant_2 Group,0.004731994967521444,0.04496509863672593,0.0,0.06363793342111718,0.11879084330440694,0.028673858543366636,0.03861589150145645,0.044274783971858064,0.05732247000547007,0.0,0.04494980987590496,,0.17555586941095375,0.06208829318654115,0.1960475001866743,0.23529968612563848,0.03847821923786399,3.048230518567606e-12,0.03998889181837792,0.03726985681765914,0.023871519555128576,0.04448549865433372,0.04221352287917576,0.02630893991466251,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,3.048230518567606e-12,0.06125872270812889,0.015979345629401828,0.06986692397725842,3.048230518567606e-12,0.06958600024540876,0.03941307855122042,0.03214344811968696,3.048230518567606e-12,0.023919701724361392,3.048230518567606e-12,0.024215144659768567,0.06535733195834835,3.048230518567606e-12,0.15846079852973596,3.048230518567606e-12,5.700680288099589e-05,0.06663103938143788,0.030642830966195696,3.048230518567606e-12,0.10497625961719442,0.046913531058015635,0.010231763786619117,0.004424350608596962
Metal_Dopant_2 Ionization Potential,0.1912535135142335,0.051755097651317535,0.0,0.27351146489751293,0.20940820606698998,0.24720501235200082,0.1318000930057773,0.05969302045336372,0.4024291732969433,0.0,0.027458232841511488,0.17555586941095375,,0.264616517273399,0.19967205500635846,0.21405145596513733,0.11320256853079921,2.869325166213451e-13,0.014414708779663684,0.1688199486185262,0.04862213078400483,0.2281049949368255,0.1932626109673194,0.1158201858975718,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,2.869325166213451e-13,0.2275166949335834,0.14580860110281832,0.10670332100140144,2.869325166213451e-13,0.2944162063963315,0.26242770664604886,0.3972693330620146,2.869325166213451e-13,0.10788196769758844,2.869325166213451e-13,0.2912992689042317,0.34565339677787094,2.869325166213451e-13,0.15288768889301893,2.869325166213451e-13,3.730053841864752e-05,0.08176434231760733,0.2936962599563988,2.869325166213451e-13,0.225990194319358,0.4482008618420133,0.2882421565435099,0.016031071747060466
Metal_Dopant_2 Electronegativity,0.43776080342659385,0.031142488179396723,1.2843630847717895e-14,0.507719028293909,0.3165721570452145,0.39232801655966404,0.4394082195373707,0.2470894011594899,0.1979713334839643,0.0,0.05909511139855617,0.06208829318654115,0.264616517273399,,0.6533077066028945,0.6484170829998231,0.07586002522071904,0.0,0.04068054637601536,0.7299088333769188,0.04114039190895198,0.23351150873205104,0.10629226307696853,0.36327202947389603,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,1.2843630847717896e-14,0.7681035641099249,0.6793688683014559,0.4739277485031939,1.2843630847717896e-14,0.5328828816364302,0.8128203793754372,0.8392997395686647,1.2843630847717896e-14,0.20274687905041075,1.2843630847717896e-14,0.6311263857398469,0.7853043127384478,1.2843630847717896e-14,0.144233207482785,1.2843630847717896e-14,4.145689452806615e-06,0.23515570998701396,0.6057013109583147,1.2843630847717896e-14,0.06106576717729647,0.8016640708819319,0.846333985215118,0.03013784863301201
Metal_Dopant_2 Number of d electrons,0.08466448267438642,0.014536898297161807,1.7875314084621189e-13,0.35581036317536135,0.5329971139222498,0.23967474652545484,0.25917076344110374,0.33031971604605803,0.530363357191333,1.7875314084621189e-13,0.23604046701578082,0.1960475001866743,0.19967205500635846,0.6533077066028945,,0.6995303614292318,0.13220502175017546,1.7875314084621189e-13,0.06060588133889259,0.6606526974937817,0.0410811394454205,0.22070057240552465,0.13751266682754595,0.08641352345280741,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,1.7875314084621189e-13,0.5372720588670271,0.23734800041677145,0.2964411614744825,1.7875314084621189e-13,0.4244546211014723,0.6373852432765453,0.7217522787162489,1.7875314084621189e-13,0.10438023557514185,1.7875314084621189e-13,0.40091929931243353,0.40140481082949714,1.7875314084621189e-13,0.21013752535934033,1.7875314084621189e-13,1.9148927252809864e-05,0.18163065908458173,0.4084674593898162,1.7875314084621189e-13,0.14724577890664395,0.6864551585133417,0.6053076944072004,0.022662898813151994
Metal_Dopant_2 Atomic Radius,0.32265283588433147,0.005645340565289882,0.0,0.299225473654304,0.4702836240902735,0.3276755026816406,0.26769880134512614,0.27052048615201024,0.3357870441253593,0.0,0.10051008928407411,0.23529968612563848,0.21405145596513733,0.6484170829998231,0.6995303614292318,,0.1329344470977988,1.4655682110052053e-14,0.062349795381271576,0.5510664005145584,0.03586644081140675,0.15349824363759848,0.07046766507477048,0.5228134568895783,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,1.4655682110052053e-14,0.5666631297434064,0.5233565231522681,0.5001875127845334,1.4655682110052053e-14,0.3482469511665604,0.6763786686934454,0.6453183490797446,1.4655682110052053e-14,0.15997834348544607,1.4655682110052053e-14,0.6474633317023861,0.7812539235362916,1.4655682110052053e-14,0.18149021751344094,1.4655682110052053e-14,8.75356719081649e-06,0.3600712157200204,0.597067062165242,1.4655682110052053e-14,0.08157974150767948,0.6353122865428414,0.6286078818723667,0.06430543402445534
Metal_Dopant_3 Relative Atomic Mass,0.022102855183121512,0.0045585328346589935,0.0,0.2602865660037547,0.29260792433817434,0.1122480087571458,0.11755646933356349,0.16896208828392423,0.09273260395820898,4.4166634725651533e-13,0.09960156170015964,0.03847821923786399,0.11320256853079921,0.07586002522071904,0.13220502175017546,0.1329344470977988,,0.0,0.055125876588026375,0.09249206001167215,0.03962263209980301,0.1915949537499998,0.1610631186250964,0.11735269779383677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06178267079847385,0.025750469487510357,0.1367687972776545,0.0,0.10049711651044461,0.06926349689914153,0.06656252112425104,0.0,0.10339885644096508,0.0,0.06205374960744263,0.12024959710197526,0.0,0.10982937291228459,0.0,3.178933585236102e-05,0.034766918122471714,0.16744697899341437,0.0,0.14149061143844932,0.11922680767745474,0.03249611834088263,0.006466640445044917
Metal_Dopant_3 Atomic Number,0.0,0.0,,3.0643025566085983e-13,0.0,2.486392921265628e-14,5.983545404813784e-14,4.089498345397628e-14,2.434677255170964e-13,,9.3963854083594e-13,3.048230518567606e-12,2.869325166213451e-13,0.0,1.7875314084621189e-13,1.4655682110052053e-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.5470352691216463e-14,,0.0,,0.0,0.0,3.237353452829686e-14,,0.0,3.546904758785524e-14,0.0,0.0
Metal_Dopant_3 Period,0.007794922804451154,0.0003465584204408354,0.0,0.09470957502331177,0.12366898363777469,0.016794093423895994,0.03586067426832708,0.06489282726578316,0.040698896553643206,1.5805112427967e-12,0.0706866649855987,0.03998889181837792,0.014414708779663684,0.04068054637601536,0.06060588133889259,0.062349795381271576,0.055125876588026375,0.0,,0.02146185793409967,0.028783982159585365,0.06505051116507492,0.06059863799950588,0.04026778973996824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025282285407406402,0.010415324946632882,0.051855155001561626,0.0,0.027444994853686358,0.051955253484688484,0.07571840025569153,0.0,0.04564610105833053,0.0,0.019009773706305678,0.03410406732210545,0.0,0.04052990081788743,0.0,1.462440726723685e-05,0.0046505253769867595,0.04351607747256156,0.0,0.11294062298490241,0.009954671567212943,0.009672345097270744,0.0027089847389042965
Metal_Dopant_3 Group,0.6265597119388718,0.023792822918784616,0.0,0.51085026669406,0.43900886710842235,0.6114197491092431,0.14715748399699785,0.3740099641078511,0.2686171378864013,7.902376767767025e-14,0.02282117799985823,0.03726985681765914,0.1688199486185262,0.7299088333769188,0.6606526974937817,0.5510664005145584,0.09249206001167215,0.0,0.02146185793409967,,0.05500999668842198,0.09169909208620891,0.030038497119699928,0.4443965091826354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207853211565012,0.4507798374681489,0.39881349653673925,0.0,0.6415642143146613,0.7191449387941266,0.8400537160497717,0.0,0.11964082048897526,0.0,0.6180896582596004,0.5328521988024616,0.0,0.1282095300835741,0.0,2.8620849955721467e-05,0.13917991227208568,0.42786952247052024,0.0,0.11790340161601333,0.7184684891446219,0.7665643160415307,0.015359752019314487
Metal_Dopant_3 Ionization Potential,0.007096850343443683,0.029521652701097023,0.0,0.046932879313352854,0.07609178332981004,0.14144136574374166,0.02131745971233584,0.03109432726737669,0.07330589677686308,1.7221163171456879e-12,0.03907273601710225,0.023871519555128576,0.04862213078400483,0.04114039190895198,0.0410811394454205,0.03586644081140675,0.03962263209980301,0.0,0.028783982159585365,0.05500999668842198,,0.0463892592530165,0.04854096728736275,0.0322162533759879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021569364670575596,0.03891362123743279,0.03740145557230706,0.0,0.048553685142947896,0.04427959300761291,0.08331042977588426,0.0,0.04150178148248122,0.0,0.06851833078090958,0.028071360921530196,0.0,0.045873649157144945,0.0,5.414381616178382e-05,0.013483064607591667,0.04220836784770417,0.0,0.08476053567736455,0.061863952654805356,0.04297960754440396,0.001389258380840624
Metal_Dopant_3 Electronegativity,0.0658980112755456,0.048124523943604704,0.0,0.32343722750548537,0.5438677942084397,0.34968215523316204,0.2858632022020851,0.548593412769256,0.38322668272306903,2.895179758169801e-13,0.11528074676415391,0.04448549865433372,0.2281049949368255,0.23351150873205104,0.22070057240552465,0.15349824363759848,0.1915949537499998,0.0,0.06505051116507492,0.09169909208620891,0.0463892592530165,,0.29959489337632256,0.35001220511647685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864523927463354,0.15748904420777657,0.5120850034761127,0.0,0.3925456115770826,0.12707797974318397,0.2687040348074943,0.0,0.17709400985530405,0.0,0.2438289097687199,0.2668594449379128,0.0,0.2387567294217103,0.0,7.966662467970434e-06,0.03191755206882049,0.3862423156573319,0.0,0.16911911021865522,0.22898259492859835,0.11372786424567823,0.006349907578307344
Metal_Dopant_3 Number of d electrons,0.028865929940592974,0.058573377727237926,0.0,0.3926558840714808,0.3988589366223657,0.18289013357593797,0.17545439008750452,0.22556251627387144,0.35195653472640615,4.393347659914466e-13,0.10467837088832284,0.04221352287917576,0.1932626109673194,0.10629226307696853,0.13751266682754595,0.07046766507477048,0.1610631186250964,0.0,0.06059863799950588,0.030038497119699928,0.04854096728736275,0.29959489337632256,,0.20440189113944868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220192919861256,0.06709753192655746,0.2408513834446579,0.0,0.2974488474659307,0.16486127101693834,0.15224086142401644,0.0,0.1485030348440189,0.0,0.08148924850018324,0.1993536428332946,0.0,0.19389234034120226,0.0,2.0834011930378144e-05,0.0382283461607569,0.2326638101878993,0.0,0.1626426874066759,0.16794290638510634,0.0699563485587144,0.01209333579524512
Metal_Dopant_3 Atomic Radius,0.052921841111976196,0.008767321214932833,0.0,0.487832926739562,0.5098146357471786,0.17450303868084338,0.40414403340889055,0.2913332590714004,0.1534914044757465,2.999059668488927e-14,0.0733786948065597,0.02630893991466251,0.1158201858975718,0.36327202947389603,0.08641352345280741,0.5228134568895783,0.11735269779383677,0.0,0.04026778973996824,0.4443965091826354,0.0322162533759879,0.35001220511647685,0.20440189113944868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37709112596098615,0.2338419696795681,0.4017967523680763,0.0,0.32607175540823474,0.4707757667037414,0.45699176420076076,0.0,0.13242747438226468,0.0,0.275031423407767,0.6730305519403493,0.0,0.16662671551117883,0.0,4.081541268328227e-05,0.27454412963635294,0.2799828182178801,0.0,0.089587008195096,0.4338744762606278,0.22820458977056093,0.038431602481888934
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,,3.064302556608599e-13,0.0,2.486392921265628e-14,5.983545404813784e-14,4.089498345397629e-14,2.434677255170964e-13,,9.3963854083594e-13,3.048230518567606e-12,2.869325166213451e-13,1.2843630847717896e-14,1.7875314084621189e-13,1.4655682110052053e-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.547035269121646e-14,,0.0,,0.0,1.0944175006928824e-15,3.2373534528296854e-14,,0.0,0.0,0.0,5.4345308388990994e-17
Metal_Dopant_4 Atomic Number,0.0,0.0,,3.064302556608599e-13,0.0,2.486392921265628e-14,5.983545404813784e-14,4.089498345397629e-14,2.434677255170964e-13,,9.3963854083594e-13,3.048230518567606e-12,2.869325166213451e-13,1.2843630847717896e-14,1.7875314084621189e-13,1.4655682110052053e-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.547035269121646e-14,,0.0,,0.0,1.0944175006928824e-15,3.2373534528296854e-14,,0.0,0.0,0.0,5.4345308388990994e-17
Metal_Dopant_4 Period,0.0,0.0,,3.064302556608599e-13,0.0,2.486392921265628e-14,5.983545404813784e-14,4.089498345397629e-14,2.434677255170964e-13,,9.3963854083594e-13,3.048230518567606e-12,2.869325166213451e-13,1.2843630847717896e-14,1.7875314084621189e-13,1.4655682110052053e-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.547035269121646e-14,,0.0,,0.0,1.0944175006928824e-15,3.2373534528296854e-14,,0.0,0.0,0.0,5.4345308388990994e-17
Metal_Dopant_4 Group,0.0,0.0,,3.064302556608599e-13,0.0,2.486392921265628e-14,5.983545404813784e-14,4.089498345397629e-14,2.434677255170964e-13,,9.3963854083594e-13,3.048230518567606e-12,2.869325166213451e-13,1.2843630847717896e-14,1.7875314084621189e-13,1.4655682110052053e-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.547035269121646e-14,,0.0,,0.0,1.0944175006928824e-15,3.2373534528296854e-14,,0.0,0.0,0.0,5.4345308388990994e-17
