,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_2 Period,0.3960642882257992,0.2731754539779709,0.0,0.12756709454979734,0.15345173250107078,0.16444418213424533,0.0,0.20395361472073054,0.3507342645998873,0.0,0.0,0.15400254810383324,0.37955734392069745,0.42864109621740737,0.4316370591379117,0.4162537989028128,0.4257462813652608,0.0,0.0,0.0,0.0,0.0,0.0,0.23203531043715578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701223817356869,0.1223356715879519,0.0,0.0,0.1645652023228081,0.1486273797284316,0.3524782991371418,0.41541888735425136,0.09880716013610183,0.2463581951378481,0.28679367087187146,0.18809389844665272,0.0,0.31316248244005684,0.0,0.31143259726125183,0.09394035443566998,0.11853990557530536,0.0,0.0,0.28826654957035297,0.4723389296688927,0.02101669292832762
Metal_Dopant_2 Group,0.2369568111209736,0.24821087262558897,0.24391698421347846,0.3889769337630703,0.29438588502400914,0.2554560548658973,0.3188373670864722,0.38412601938756785,0.47264453851085997,0.24423491325344457,0.15400254810383324,0.0,0.39137589650678184,0.4028809585974295,0.43916057801356995,0.3260031454508345,0.09162777163796244,0.07524443431616026,0.07264059498225268,0.40258176021776665,0.238990200589361,0.071127862623657,0.09974348148152119,0.21358476815922967,0.0015411063453297793,0.06676749904982131,0.0015411063453297793,0.1327032718460107,0.08650936735932757,0.09080258454897426,0.12414438140472461,0.07593895848943598,0.49525045301499454,0.58631663250809,0.43945683222855336,0.008633951681420664,0.5361907331721707,0.5122863302837971,0.4157501818698719,0.28132225581947323,0.4443126182511927,0.0,0.6656428266485326,0.49734003637495894,0.0015411063453297793,0.20383496312839974,0.12493391042910566,0.37228392563431817,0.36732082972496016,0.47578013150444237,0.23934212735543708,0.32807648967978176,0.2903376231982599,0.21491284614313427,0.1157095208797339
Metal_Dopant_2 Ionization Potential,0.5158210483103634,0.42445523959139114,0.296668828315784,0.3704997394711033,0.32275649908790865,0.36341134581414963,0.4653975030198503,0.5618968517619152,0.562241250523556,0.4558390786068638,0.37955734392069745,0.39137589650678184,0.0,0.4592420071858875,0.5179059883481169,0.4490191014883189,0.5597922585673286,0.2098439641785711,0.17900843365431776,0.3585268178108252,0.3489227885619393,0.19559161403755104,0.2865392826964364,0.42913142244613256,1.2136697120705414e-05,0.2590381232058129,1.2136697120705414e-05,0.3072363890718395,0.22480951157476556,0.06401699390175383,0.373657283318997,0.3726392745249673,0.43524065744541224,0.43185951099637676,0.397995170593988,0.18403790913890458,0.37081974854915745,0.388831028404061,0.4997296247786107,0.36141558518235767,0.0,0.0,0.44375077999287615,0.5063150692158793,1.2136697120705414e-05,0.31256796294036726,0.4755218132728575,0.4493382036911519,0.2696759437793755,0.24357597323420088,0.2342936744008954,0.45726117638213043,0.47102074089578666,0.3218076362821722,0.08487756577307332
Metal_Dopant_2 Electronegativity,0.42775980517847034,0.40470980936524253,0.38178351051346704,0.23089685493548043,0.22830987530704017,0.2360726923721265,0.4740425576559897,0.40247523986477224,0.5178647037378259,0.42234598904504805,0.42864109621740737,0.4028809585974295,0.4592420071858875,0.0,0.43207005754741806,0.45563670874875256,0.34978670642529247,0.39008011818655214,0.2609198131423268,0.1964380772208777,0.40673918477320015,0.28454413189534655,0.43795074561997716,0.36081821240361717,0.002483855181692607,0.4238290616461116,0.002483855181692607,0.28107469892880405,0.06996902906346811,0.10167008635483654,0.31101913826335614,0.3231452752667087,0.44072351622711325,0.3698634401628701,0.44104812151681827,0.2109044193994298,0.3233087391357192,0.3507230960692875,0.5808145911594875,0.3772437607240631,0.29469678869653,0.171290213249203,0.4099669597396124,0.38948528268851923,0.002483855181692607,0.4305863261051286,0.20766843762998344,0.34922446734089047,0.24521814528426375,0.23996637768980417,0.2542300858126478,0.4365402296902786,0.45241023285699133,0.378405275460761,0.03885113200971728
Metal_Dopant_2 Number of d electrons,0.45163649114243604,0.4138648680457848,0.3168261545454005,0.3601987726571778,0.4397123169684943,0.41371145781179663,0.4388905251978176,0.6233580088604211,0.5824786657137867,0.4462760005745166,0.4316370591379117,0.43916057801356995,0.5179059883481169,0.43207005754741806,0.0,0.5053332193604995,0.3623405576688173,0.0,0.22581219659503832,0.2936843754961023,0.4309265377791716,0.1808620845464002,0.5949249691477573,0.3713390314210307,3.2807320704614753e-06,0.4465050990759401,3.2807320704614753e-06,0.29446929875177713,0.0353068389485975,0.06210034078294243,0.263905076300553,0.2933382684811864,0.5136171562867464,0.5935591212830339,0.42275808271835674,0.3839708925030701,0.48552129950250644,0.5135718889418472,0.5455708125598491,0.5843055036283982,0.4599249972816957,0.5559092310759722,0.5167190823770009,0.6717515397950325,3.2807320704614753e-06,1.0,0.2965167562707417,0.39692058441006733,0.29228606903379756,0.20632267107402352,0.29415898690013503,0.43629198809809755,0.4747290995201593,0.43233773829423694,0.24056206156558343
Metal_Dopant_2 Atomic Radius,0.45886592143005106,0.41469902969424904,0.2982501548362202,0.2449904828034394,0.25400069909675294,0.33770730961989337,0.5094598524231846,0.4924276196885987,0.6411569390464914,0.4005100717492652,0.4162537989028128,0.3260031454508345,0.4490191014883189,0.45563670874875256,0.5053332193604995,0.0,0.28765676459318307,0.2919332791599786,0.21830325545516233,0.2979192100918261,0.32051426982216563,0.1424401813274043,0.3319926833877818,0.37393294303905555,0.00046706104630819817,0.14264575899490353,0.00046706104630819817,0.3216604014594275,0.03382719024426159,0.08431405859956886,0.44265748346486666,0.25164337571294315,0.38213689012377733,0.6424950811658042,0.4618978739695214,0.04406710149296513,0.38722942977133057,0.0,0.0,0.4240404680465051,0.0,0.294258186400128,0.359908618617316,0.4052908178718328,0.00046706104630819817,0.4049450317595626,0.15241757903352923,0.43649521952091536,0.24710614775145281,0.2675207685605197,0.11220852899079341,0.5852877468863416,0.0,0.3545703331436734,0.06387213623617374
Metal_Dopant_3 Relative Atomic Mass,0.3941233929190962,0.38371383143847376,0.4599633613984157,0.19172042110975612,0.30313441124261953,0.17027283045989877,0.381173206880433,0.24900884067350143,0.46886712762530114,0.4314889763132659,0.4257462813652608,0.09162777163796244,0.5597922585673286,0.34978670642529247,0.3623405576688173,0.28765676459318307,0.0,0.43981964440759497,0.3116766543818537,0.1424965141306014,0.23575770370526403,0.4291705676444095,0.3206824432834588,0.17842795792193286,0.0,0.24446174203193083,0.0,0.30812217445964646,0.07806098460220759,0.2405669816739743,0.221291791157332,0.3296727242596303,0.22476045646206924,0.3170679456023329,0.4616253628054035,0.28575823605148515,0.24167631944816692,0.16826718019143466,0.2426185503068934,0.35642513164962586,0.10895197177998571,0.11022486175564516,0.09576095413400561,0.15020221524769814,0.0,0.4134664664465323,0.31347636550161667,0.36102556826173754,0.1442944776362944,0.1480685955240892,0.34186765349829246,0.1992671944779905,0.3069856318433523,0.34843486808288865,0.0221025282409434
Metal_Dopant_3 Atomic Number,0.2926375746994565,0.0,0.0,0.14358191670241122,0.25269450298537,0.1957625682544827,0.40267467041555033,0.17512222211712963,0.24688634547295302,0.0,0.0,0.07524443431616026,0.2098439641785711,0.39008011818655214,0.0,0.2919332791599786,0.43981964440759497,0.0,0.0,0.0,0.0,0.0,0.0,0.20674382810129371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12131220662148046,0.12588181206535992,0.0,0.0,0.20239348324589154,0.12695176240294936,0.27246986309913196,0.41453030242821143,0.11907799327393362,0.03521992417359282,0.06180675528092952,0.13267883256754726,0.0,0.3487395861048513,0.0,0.19919947555932074,0.09505591519454734,0.059421497104562265,0.0,0.0,0.23540175008453978,0.35173032385085556,0.008696663805706306
Metal_Dopant_3 Period,0.18014244910933053,0.24246435313765188,0.0,0.08025811134649963,0.1113893560036088,0.10710667125541358,0.277899249624131,0.10857939151596967,0.2035327059551816,0.0,0.0,0.07264059498225268,0.17900843365431776,0.2609198131423268,0.22581219659503832,0.21830325545516233,0.3116766543818537,0.0,0.0,0.0,0.0,0.0,0.0,0.19363179910446612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274823015356285,0.06279218192195564,0.0,0.0,0.07156042492126145,0.10248875636877147,0.2961957209095821,0.2889722377302005,0.040796869294196125,0.014547357076664557,0.06409394888309904,0.06143348785514331,0.0,0.23286450800849207,0.0,0.13849527526269104,0.04415852589728663,0.03410226770280687,0.0,0.0,0.0951738687783798,0.3112081188223522,0.0035264013023454115
Metal_Dopant_3 Group,0.3536880538597201,0.27371776466132614,0.0,0.305951666882872,0.2838209625094564,0.3368112502215401,0.31930486459852353,0.38521041559439895,0.3670170256918613,0.0,0.0,0.40258176021776665,0.3585268178108252,0.1964380772208777,0.2936843754961023,0.2979192100918261,0.1424965141306014,0.0,0.0,0.0,0.0,0.0,0.0,0.28896675559506174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44628569419008324,0.42965146033057516,0.0,0.0,0.37509565903163966,0.4168560211590212,0.4738385501554223,0.25817261474639125,0.46723642355725165,0.1761462286803763,0.4173890085516465,0.461029137195572,0.0,0.2724146197113374,0.0,0.34130960711550223,0.29302631391106876,0.3424114450914512,0.0,0.0,0.34019743032634864,0.15473295427296896,0.05841150636077214
Metal_Dopant_3 Ionization Potential,0.41704574776424724,0.0,0.0,0.21758448207023073,0.15170538158973687,0.13239688862947774,0.3827605853977618,0.3151631230985896,0.4589250741151728,0.0,0.0,0.238990200589361,0.3489227885619393,0.40673918477320015,0.4309265377791716,0.32051426982216563,0.23575770370526403,0.0,0.0,0.0,0.0,0.0,0.0,0.6958811105070124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468625344714737,0.38709523712578936,0.0,0.0,0.3233211146605936,0.20058368550182898,0.3372336445274292,0.4282711271345731,0.3818520685124735,0.12318586712107464,0.3212339327835256,0.24988562101722156,0.0,0.0,0.0,0.36699800102808117,0.18390078050551803,0.21472647750724114,0.0,0.0,0.4385202089340604,0.4113476777549554,0.02430402284880169
Metal_Dopant_3 Electronegativity,0.2726820957014057,0.0,0.0,0.1106967368362202,0.13218196980479724,0.1972993402201214,0.28180636454441804,0.26668373111393573,0.0,0.0,0.0,0.071127862623657,0.19559161403755104,0.28454413189534655,0.1808620845464002,0.1424401813274043,0.4291705676444095,0.0,0.0,0.0,0.0,0.0,0.0,0.30713609165028977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16433830825880802,0.1271410535324918,0.0,0.0,0.18218630892341642,0.16288697007563957,0.40026765668239533,0.38235679114435134,0.30704960704067896,0.00983456626792846,0.1810758051009029,0.19591721914762567,0.0,0.4285328067493059,0.0,0.22558113070284636,0.09351035518945236,0.12195950787419231,0.0,0.0,0.3420755251433201,0.2779531376626094,0.014437317033937306
Metal_Dopant_3 Number of d electrons,0.30962105825433694,0.1001493556210691,0.0,0.2439312677601618,0.08948538633622394,0.1572129992336712,0.12421750629916792,0.22091868883273383,0.3617822508959452,0.0,0.0,0.09974348148152119,0.2865392826964364,0.43795074561997716,0.5949249691477573,0.3319926833877818,0.3206824432834588,0.0,0.0,0.0,0.0,0.0,0.0,0.06657682055925457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914856608867869,0.22841908927199397,0.0,0.0,0.29319539027332026,0.277733261758959,0.2963710385910863,0.36735852844881417,0.19460594477783705,0.202948916091759,0.14673390636666672,0.1996065687957544,0.0,0.404382053382421,0.0,0.3884512968778539,0.11848494293445408,0.08756232044384187,0.0,0.0,0.3114079424588291,0.4137782266794792,0.035729147080875406
Metal_Dopant_3 Atomic Radius,0.3889945830141961,0.3493485121609193,0.19121736523039204,0.21659969935130524,0.1646816125484497,0.24670115687426727,0.3442311775544785,0.2607551821977815,0.46475975408568704,0.34974005248930584,0.23203531043715578,0.21358476815922967,0.42913142244613256,0.36081821240361717,0.3713390314210307,0.37393294303905555,0.17842795792193286,0.20674382810129371,0.19363179910446612,0.28896675559506174,0.6958811105070124,0.30713609165028977,0.06657682055925457,0.0,0.0,0.0483913372079865,0.0,0.27306500775517,0.04872421577108368,0.11116490003717754,0.0,0.330744303531112,0.2719469313182454,0.15407306048052877,0.37013532498070945,0.2155774887380638,0.30816711149773035,0.20768044008490408,0.42354804441799376,0.46143216251013874,0.34123138920501356,0.047118180759152334,0.24149082949986922,0.3106038066288789,0.0,0.3237545582453929,0.22194566949617717,0.22727784150407795,0.26609763839857603,0.1420504126852554,0.2741558020048276,0.25809389496509316,0.4315094170866169,0.33592259870022867,0.04425592816494821
Metal_Dopant_4 Relative Atomic Mass,0.0,0.0,0.0,0.0009596366178733255,0.0,1.62521892105165e-05,0.0,4.67054374688523e-06,0.0,0.0,0.0,0.0015411063453297793,1.2136697120705414e-05,0.002483855181692607,3.2807320704614753e-06,0.00046706104630819817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779168496520547e-06,0.0,0.0,0.0,9.662884634698718e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7144088770482849e-06,0.00010431290979845704,0.0,0.0,0.0,0.0,2.8282880526130607e-07
Metal_Dopant_4 Atomic Number,0.4243848182836675,0.0,0.0,0.04749482591013786,0.1293617429535092,0.18439348411812403,0.0,0.23016629927211735,0.2597776906598685,0.0,0.0,0.06676749904982131,0.2590381232058129,0.4238290616461116,0.4465050990759401,0.14264575899490353,0.24446174203193083,0.0,0.0,0.0,0.0,0.0,0.0,0.0483913372079865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19307651144628182,0.14583251525454113,0.0,0.0,0.06471185312980474,0.1633737000619174,0.3866215682760111,0.0,0.07833143270817806,0.04365155091363843,0.09268836990438782,0.09548015987486849,0.0,0.27694212072756347,0.0,0.2512276526161251,0.08940350798545894,0.044133453962518436,0.0,0.0,0.1519082241755655,0.06074207685510602,0.0079945603070251
Metal_Dopant_4 Period,0.0,0.0,0.0,0.0009596366178733255,0.0,1.62521892105165e-05,0.0,4.67054374688523e-06,0.0,0.0,0.0,0.0015411063453297793,1.2136697120705414e-05,0.002483855181692607,3.2807320704614753e-06,0.00046706104630819817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779168496520547e-06,0.0,0.0,0.0,9.662884634698718e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7144088770482849e-06,0.00010431290979845704,0.0,0.0,0.0,0.0,2.8282880526130607e-07
Metal_Dopant_4 Group,0.26980697014678473,0.22649228549006603,0.0,0.14513025135004745,0.12792689589569553,0.10976679380996106,0.27072269522149484,0.28456743513529276,0.31919697816962184,0.0,0.0,0.1327032718460107,0.3072363890718395,0.28107469892880405,0.29446929875177713,0.3216604014594275,0.30812217445964646,0.0,0.0,0.0,0.0,0.0,0.0,0.27306500775517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15687177519314568,0.2398388656788742,0.0,0.0,0.19955910923316256,0.06035019199764226,0.24715152147736785,0.4233028280160339,0.2985953491721426,0.019406305662150812,0.09750633869807902,0.17198652245986953,0.0,0.287003921077595,0.0,0.1625862962319642,0.06747455217480183,0.09425664378011253,0.0,0.0,0.2562195055980618,0.209463314729994,0.01645482558349156
