,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.07975823208342411,0.09261482645430863,0.0,0.04020811968886774,8.131818077526914e-05,0.02387309271965962,2.585233883284382e-05,0.06041324892823465,0.3296643158790816,0.00023380012755668894,0.0,0.00013584248099298386,0.006068305286489038,0.0004121360803351591,6.889017621840807e-05,0.17700269567332805,0.061874744698569954,0.0,0.0,0.05085392128975243,2.5546328924364267e-05,0.0004132612253509256,0.0001802778242146376,7.150234060704111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878947042144731,0.027987595987441136,0.035712472358860305,0.0,0.020934345345675114,0.15122093596528738,0.00034485108391433676,0.0004299567107199123,1.649643995761929e-05,0.0006408456880264947,0.019141119255375438,0.006281329869131484,0.0,3.388436409335656e-05,0.00019074763925426498,9.057328197194582e-05,0.07086723107371976,0.010271888324419512,0.0,0.00035874900261632757,0.03056751569764495,0.043067537320046076
Metal_Dopant_2 Group,0.09128869581088749,0.009616015147433508,0.1123779365996896,0.15441577745762736,0.1544554290181428,0.08733720844377789,0.2945889237677131,0.3524647826111914,0.04181993874834465,0.05289452970121892,0.00013584248099298386,0.0,0.3881847578648084,0.39486725431785563,0.26687905239607496,0.1302699567221263,0.1397681523476,0.10235352523363819,0.1444775166550919,0.034308973288116267,0.15405705158166946,0.07189962457864368,0.23696397923696574,0.09787028878922444,0.039766469984461345,4.526215475110939e-06,4.52621547553755e-06,0.00016140177256750995,4.526215471001928e-06,4.5262154710090724e-06,0.08992046431517578,0.0017163711616222505,0.22383719006934147,0.21943622281862307,0.2388233185257295,0.026141115687689735,0.062030712169918824,0.2866935936887875,0.17184672033405876,0.02263984169924364,0.026907950692937117,0.1207740572944371,0.26201703714645874,0.15085622417252154,0.06821143679057995,0.34740003673744335,0.030783093164509417,0.09668375712317957,0.22732309002248888,0.13770724345241853,0.0028696553541537727,0.07630198823232752,0.1783322216594513,0.277649010515053
Metal_Dopant_2 Ionization Potential,0.10270861261867797,0.2853250298790151,0.2206464456439998,0.3381632542983639,0.3049986566550593,0.18314022090259152,0.4584714353800662,0.2822750149214887,0.09106827000009225,0.12996385318205558,0.006068305286489038,0.3881847578648084,0.0,0.14405070001685896,0.15368094141111513,0.0889660401669818,0.05601570169187398,0.08940404825218753,0.05740921103679793,0.10979074628499579,0.13445223520014962,0.13039522809369547,0.013408714824928463,0.09701715405273084,0.004556416209198615,5.202854221787706e-15,1.255169406775408e-14,9.21759741945037e-06,5.707901904110736e-15,0.0,0.09899739598705451,0.056250717905571825,0.2289913794506326,0.12849148031721505,0.08921405833161639,0.005674048512503684,0.1287870898700845,0.14705300336370022,0.25267536107823857,0.04111819675322402,0.02381542751404654,0.10365581152950828,0.20355093228891835,0.1262131742719961,0.09115118970482021,0.1678327814862894,0.06483264295327053,0.27873124036842756,0.19287540179485174,0.15329629569606684,0.006869237409504706,0.24873229413641978,0.14359905776029902,0.08823023908554009
Metal_Dopant_2 Electronegativity,0.09347043704882754,0.19142872728192653,0.15160153419890554,0.15624072777720022,0.06992650736998964,0.03577684607218522,0.40240495648432506,0.15581721012131575,0.045310295198303895,0.2247396557206704,0.0004121360803351591,0.39486725431785563,0.14405070001685896,0.0,0.1294568342698717,0.5430385736162785,0.6174708633791117,0.0013758946717716946,0.3139200240600522,0.4913646822121867,0.09530898189190677,0.08289857940971934,0.011119727098816699,0.16575477668014824,0.009713280299207913,0.1337746561980761,1.3368009081117968e-05,2.6172159501340497e-05,1.3368009108108852e-05,1.3368009091702124e-05,1.3368009086977915e-05,0.0003054768607777523,0.15490000704327342,0.28573379483953776,0.10618598795789787,0.008739468463424334,0.4196929834255954,0.36209087248737476,0.47706696251100655,0.14246446246194402,0.050480172780119556,0.07611943020003235,0.241394062088759,0.0965125430630987,0.18989744937110797,0.18729750446642932,0.595105325505244,0.06732171142938685,0.17818502760375737,0.20221975972727496,0.0204339881899059,0.36321359906420236,0.08368074994273549,0.19095927324837508
Metal_Dopant_2 Number of d electrons,0.3725658923059041,0.25275695467422404,0.0680361796658734,0.11554368813474977,0.16900356783201612,0.22464324485855433,0.22928304905457808,0.44042796319340793,0.21041997174489568,0.006498775244954202,6.889017621840807e-05,0.26687905239607496,0.15368094141111513,0.1294568342698717,0.0,0.31396419308308143,0.47383346218411593,0.00036319855686348204,0.0004370275273884681,0.17842274844354192,0.11085016324309079,0.2350080582749933,0.062469084042537024,0.04575228628163068,0.002411292691447729,9.131553491418008e-06,9.131553492127075e-06,1.443804380536434e-05,0.35434529925657304,9.131553488279743e-06,0.0850205833520527,0.005668667151067021,0.249580779224654,0.15469169159289073,0.16972783817144468,0.006476252343022183,0.17430002760682467,0.11400335344654339,0.3247037912360402,0.01865008422025951,0.07518185265058405,0.12537851805986244,0.1412398753161356,0.09080770953342447,0.04423502796267859,0.46012366870851396,0.06530959887091602,0.08238134032826488,0.25424958897295197,0.12871982178591398,0.008258069613280334,0.29655501013569635,0.19175178552000768,0.09515406096691933
Metal_Dopant_2 Atomic Radius,0.17029347873885828,0.4006202664890919,0.05524827420844245,0.24141886039616592,0.12350987518461588,0.3590838495953779,0.08411155582902874,0.5292382428241722,0.47652025684476446,0.007848711439664164,0.17700269567332805,0.1302699567221263,0.0889660401669818,0.5430385736162785,0.31396419308308143,0.0,0.11172342737010611,0.0004974901935018603,0.002947502205752989,0.18413209189873803,0.14169937583009273,0.23039620537812644,0.02973218954623443,0.08959556647578783,0.005731708514097204,2.7283336922497735e-06,2.728333691476873e-06,2.916708577585127e-06,2.728333694984681e-06,2.7283336971902215e-06,0.10761071470960738,0.0028612050333662385,0.25891340180507394,0.20478888260873382,0.26966610401749314,0.02832145592580892,0.153399799964691,0.585871494532274,0.10223959960322508,0.003811712307787375,0.05403492115626588,0.07029900161842415,0.18874011979574393,0.07015286601080521,0.10272009817712847,0.08942456787591174,0.07338928918097179,0.08950754694331105,0.3118903576590151,0.12232731842884981,0.011124030284473228,0.03886861759366161,0.10209635214270942,0.20984696666649663
Metal_Dopant_3 Relative Atomic Mass,0.41710162343441626,0.20233883534610492,0.061488152047565914,0.1249988844321734,0.10583539988153746,0.2084215478586304,0.07052583265252405,0.1804573168638434,0.030585943352227512,0.005193263050126719,0.061874744698569954,0.1397681523476,0.05601570169187398,0.6174708633791117,0.47383346218411593,0.11172342737010611,0.0,0.0017480730131569308,0.0002073300854892218,0.05924294510511779,0.0798858415716898,0.020403013663697,0.017570278152859588,0.09711098843844826,0.05200532278783834,0.12634891648674898,4.6115633932506443e-14,0.010889820057600596,0.4169889613316223,0.0,3.4071140904685455e-14,0.0015783880849297004,0.24856763107350283,0.17016313411263817,0.22553843031568796,0.02093294084394613,0.3187057505501259,0.2587454441526824,0.07955449226938927,0.005159560665043111,0.19862300229274335,0.09475713972388387,0.17997618248289698,0.09845245216512986,0.017131010250932836,0.022579126060973717,0.6163062487489916,0.20809444526403015,0.2846987484219348,0.26060861970832416,0.010660322229308407,0.4673785705334059,0.09721589390875479,0.09167137518686432
Metal_Dopant_3 Atomic Number,0.042329299225572964,0.2220646515436355,0.0,0.12937684539655558,0.09588211613738751,0.0004796657135770763,0.25126766700551456,0.0030330437439227463,0.0005567264233294148,0.08932176429502542,0.0,0.10235352523363819,0.08940404825218753,0.0013758946717716946,0.00036319855686348204,0.0004974901935018603,0.0017480730131569308,0.0,0.0,0.004909765637255022,0.008898407710276425,0.0011252493033209697,0.11643289976471631,0.004359815922588499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643689461678572,0.06762604253484292,0.09789931841140197,0.0,0.04631110627400678,0.04958799375482184,0.5508974798275429,3.358578738834421e-05,0.11093219701600332,0.03209276871788802,0.022387491330824797,0.03598066427419841,0.0,0.0014735504569070668,0.005492730204707139,0.006425253034202962,0.030566771518124605,0.04466365048302202,0.0,0.017246248945185116,0.019747351980864126,0.010964842671903684
Metal_Dopant_3 Period,0.008310651311847909,0.025751327891377317,0.0,1.3513114887132012e-05,0.03932568235320258,0.001164590428246194,0.10573042274794289,0.001054400749457895,0.00045611075378018245,0.035365428319123086,0.0,0.1444775166550919,0.05740921103679793,0.3139200240600522,0.0004370275273884681,0.002947502205752989,0.0002073300854892218,0.0,0.0,0.17129962388174658,0.0035342303101791165,0.04673701794702154,7.422882492326244e-15,2.1046820565404804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332272480310687,0.02276862847193482,0.11210585857797256,0.0,0.15063613674256532,0.02605381454999893,2.221058607122314e-05,4.4056956937745685e-05,2.408110595498775e-05,0.00023468956359086262,0.053453618033115824,0.005493750242426921,0.0,0.011172319432929545,7.030887996282016e-05,8.029508892299959e-06,0.008835181971022548,0.1774162942064152,0.0,0.46354661697015537,0.0020589635660172062,0.003804656935338329
Metal_Dopant_3 Group,0.02589971465047178,0.15983712520262292,0.024869187260408432,0.3807226950585981,0.13557582269753118,0.010291705613294322,0.018479875559567493,0.1315706069085096,0.04444198773753598,0.14563664780947547,0.05085392128975243,0.034308973288116267,0.10979074628499579,0.4913646822121867,0.17842274844354192,0.18413209189873803,0.05924294510511779,0.004909765637255022,0.17129962388174658,0.0,0.31009852226226686,0.09202099563414828,0.015864325770204024,0.10135012552329857,0.001237682588475223,0.30565021989706176,0.008131311502999535,0.0004912957668894352,4.2908276638069365e-14,0.0,0.23442791396671514,0.002112003830756573,0.14325025044598466,0.10660802754598152,0.3684960032792962,0.05160801838808413,0.2159403115578991,0.06059512344020669,0.12296113010000055,0.005420988479266379,0.007474593406919025,0.03031355815478429,0.07976202709069964,0.05121009721400666,0.0019334704472134827,0.042148401191429166,0.02953122329412473,0.06266755333631835,0.12640375849200539,0.15827832904048367,0.005077644184419159,0.23253442901977273,0.04832170378381528,0.06314573640729
Metal_Dopant_3 Ionization Potential,0.11532519628002569,0.18365867362086866,0.002338789785504435,0.18883367693082842,0.23279309921994676,0.05667708195890648,0.06393880930779516,0.08755393882465336,0.21198121990261884,0.11769068019137999,2.5546328924364267e-05,0.15405705158166946,0.13445223520014962,0.09530898189190677,0.11085016324309079,0.14169937583009273,0.0798858415716898,0.008898407710276425,0.0035342303101791165,0.31009852226226686,0.0,0.08415978384417912,0.02063202897883417,0.060522175933526545,0.03093275229245842,1.103233545600043e-14,1.3644055259188902e-14,0.01684796265717162,1.5733605402328854e-14,0.0,9.730773259370375e-15,0.009911589107335465,0.09426617317689591,0.10190303661764835,0.5332349482312639,0.1391846622130742,0.1686848236347393,0.24439012776895114,0.1945763369995107,0.011723739383680409,0.005480748990656757,0.3333892973841347,0.10134119027872258,0.21728201287900342,0.005673327086770748,0.1592863226901267,0.008793390412137867,0.009127052886096184,0.112931841942288,0.15339980666729605,0.017254119176192163,0.07260871236746409,0.07177659040162379,0.39033478852498465
Metal_Dopant_3 Electronegativity,0.10179836130120441,0.3142557211317252,0.017033533825500446,0.22698019750572515,0.23432616371751358,0.014758710187015724,0.06501769366180386,0.1447720947206314,0.06443591942008633,0.031269222619180595,0.0004132612253509256,0.07189962457864368,0.13039522809369547,0.08289857940971934,0.2350080582749933,0.23039620537812644,0.020403013663697,0.0011252493033209697,0.04673701794702154,0.09202099563414828,0.08415978384417912,0.0,0.005283703357660951,0.15622765250239323,0.00879990860851595,4.1258574814280355e-14,3.94811348488094e-14,1.3346429490990565e-05,2.480267333875352e-14,0.0,0.01240280485596932,2.0830399661116915e-14,0.12204876329375947,0.0732108751768442,0.3409035995892063,0.015029751272044888,0.18977002294812664,0.23800817565950538,0.29030582654891296,0.010083625715877407,0.14759915851188035,0.7275914994798103,0.0534245035310345,0.09971848976088225,0.007858815588742045,0.40397406326312374,0.008978674631674177,0.055961359221183095,0.207047117687061,0.09433826309021814,0.005425309008262405,0.11990468095867324,0.045598021938689004,0.08611059560036705
Metal_Dopant_3 Number of d electrons,0.08234058821169435,0.09981135455832879,0.00233186047264736,0.031157649561590867,0.21303712633485658,0.01650981253312159,0.3280330278003373,0.010974808995805616,0.24968542686178438,0.004513264738409041,0.0001802778242146376,0.23696397923696574,0.013408714824928463,0.011119727098816699,0.062469084042537024,0.02973218954623443,0.017570278152859588,0.11643289976471631,7.422882492326244e-15,0.015864325770204024,0.02063202897883417,0.005283703357660951,0.0,0.014082531520864437,0.0007181998515481619,3.55347979713626e-14,6.969372653950956e-14,7.6051760923817e-05,3.7776350968879303e-14,0.0,3.147550924461949e-14,0.0020353641097267915,0.051323407069349035,0.011436865959190351,0.5007277382901243,0.0001861085122635215,0.05643152445821096,0.06915531331141005,0.10695468584425596,0.0024030855737573963,0.003543611208605474,0.21512579865136347,0.09598812415600758,0.023065782819774117,1.1081303547094594e-05,0.3410299770062333,0.0022246351961140174,0.014145572353828396,0.04993875295657921,0.15423057304833715,0.0025454587711250245,0.26172413666070937,0.03816995922028353,0.10764568235110851
Metal_Dopant_3 Atomic Radius,0.0701412909425481,0.3718788531664835,0.0018225789113491648,0.11462953504542561,0.06954111011799306,0.05413130365561165,0.03299523626143157,0.06262976893803476,0.23203305985801795,0.12464992698618005,7.150234060704111e-05,0.09787028878922444,0.09701715405273084,0.16575477668014824,0.04575228628163068,0.08959556647578783,0.09711098843844826,0.004359815922588499,2.1046820565404804e-05,0.10135012552329857,0.060522175933526545,0.15622765250239323,0.014082531520864437,0.0,0.013582014675613064,4.953575689199451e-15,1.1098136629612858e-14,1.623140080560986e-05,4.9619102746134796e-15,0.0,9.011654820809434e-15,0.4837241388869229,0.28434641249365766,0.1890187375768586,0.4810556338721193,0.020240445488857756,0.3484830853259682,0.22663237947761422,0.021993807099771077,0.03615275193585797,0.027299528611732685,0.30692256319608835,0.1930298535982181,0.10428373950212848,0.18203245576208235,0.030952423424167055,0.2308764417767673,0.07587211163587705,0.14425622981609681,0.3282103089250981,0.1576891153881616,0.13791098687403933,0.1285553436228909,0.12636436990350136
