,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_2 Period,0.20743900879219032,0.25617609525482826,0.2021256730859563,0.22407326617296972,0.19272972294960275,0.16282725475684154,0.3109658578592586,0.1366434671825235,0.08000415447178125,0.07840327182508607,0.0,0.17275894556505791,0.06183305901977121,0.12433945195789513,0.08999842624516327,0.08747525979966111,0.09367377277811771,0.05537207748618779,0.03224818645294836,0.14376311264721284,0.0977051222083171,0.05250167944869913,0.16754765078402664,0.08490271532908174,0.30774172352447554,0.02538750171742982,0.03350980518430388,0.020212000416026416,0.019840000790699894,0.012710339991848698,0.006398990084752642,0.0009733200157613586,0.11402663907804057,0.08541871068838258,0.07596061041779918,0.02039957361938496,0.06306709523269306,0.010869482404228569,0.09677583465612885,0.03483200288763263,0.07130156155655219,0.12995787872657685,0.1335746702447096,0.07587007152437057,0.03151753948885276,0.15855938213121165,0.061117327205560214,0.0746726384840072,0.12014147979858766,0.0887137071860017,0.07939633794862483,0.19791743918045016,0.19674190747906614,0.06109803332475028
Metal_Dopant_2 Group,0.2128481382475949,0.40990128989220814,0.14236667154924199,0.5629280620234391,0.26723476568701365,0.27911603836732773,0.12477230717929269,0.21990296608380974,0.1632548605908853,0.08879398603140208,0.17275894556505791,0.0,0.2795941370225565,0.6091939237783416,0.13349798767902377,0.33144284932255963,0.08260052139560425,0.053983459253991374,0.10455670615020189,0.1814772008280486,0.10940012330846585,0.14527739706013287,0.24578827448391793,0.1513954900330575,0.003668256441123507,0.17519217019015992,0.016489360905143722,0.04472768640588626,0.046016251150636435,0.018596118813625172,0.0024310457622058316,0.06930696647871758,0.3744126253248554,0.2956846729005455,0.23034818743324936,0.03244938185006421,0.1497093377795769,0.04869234442184231,0.2067934861964014,0.08892413595691334,0.06205468178019661,0.1306060066902548,0.2792156675364461,0.1472537667912821,0.050662478153038204,0.2512454866946491,0.06978293860583827,0.18853316997407407,0.2304467307524291,0.1493143561973988,0.04388511467115031,0.2500903013161849,0.25649635652004993,0.09440030658581829
Metal_Dopant_2 Ionization Potential,0.3718969569135516,0.175544000392327,0.2017154243305263,0.264445320286429,0.41662358132012806,0.29367959025543533,0.6238204535669776,0.23839487558666292,0.18993418769012954,0.32562558117757673,0.06183305901977121,0.2795941370225565,0.0,0.625900133615521,0.13318193238660936,0.25939416516876634,0.11670768301974205,0.0428634566039698,0.17651798453560608,0.12805473519123478,0.10008623827448451,0.343485873093369,0.08843452634000008,0.1320558927529179,0.01584194804354687,0.030891748505235347,0.034083013616909554,0.04496410306735407,0.05004098864781414,0.01776569407541595,0.2096238150232995,0.16877466238880062,0.3390513894738165,0.17195995799678854,0.1613970871192634,0.043765607068513075,0.14275101425687883,0.12633373339317464,0.04200869799974768,0.06839062858040611,0.06531344567785718,0.30605811674192035,0.21579886977944995,0.10872731437987289,0.0068428383371838125,0.12057088321820483,0.10900998570636629,0.2615654689785555,0.33443420833021564,0.25359613321848745,0.029636046962658424,0.24642018780006847,0.4533258004657689,0.16952617162909944
Metal_Dopant_2 Electronegativity,0.3308436874937856,0.22999847735366685,0.1663914575560019,0.34806765218778063,0.21399417985707725,0.3288385095472372,0.3503417614326891,0.2429345784380758,0.23252006428708807,0.11055703205099869,0.12433945195789513,0.6091939237783416,0.625900133615521,0.0,0.1318590118824142,0.419166777691878,0.3878747959271025,0.09819697904551877,0.16574157812706378,0.12736737993890937,0.06268620914160102,0.17595864492385127,0.06824649129872336,0.44931256638894457,0.014126233393242241,0.005549778773355564,0.03050183622759915,0.050757113924745786,0.02778465505376417,0.009935940044218073,0.013146587474738519,0.028487861863633338,0.5218171379326833,0.22719970781851984,0.2200322277328685,0.05179835240395504,0.2679058473285858,0.038630913675740106,0.1239749075126464,0.1788982829415665,0.1154706739432551,0.29813170637966935,0.3018689456999094,0.1552908432798891,0.026726723406261015,0.13814712579975896,0.17363442918188424,0.22511992265603417,0.25050695032226916,0.3769391181516073,0.06380079017680357,0.3905530374685094,0.2613815272355275,0.08762741604825512
Metal_Dopant_2 Number of d electrons,0.26661613675592916,0.22864984241999037,0.1854415915395094,0.29870435881795593,0.17037624131696097,0.17868165619533008,0.23227521923677902,0.3464803828389742,0.16257925304730134,0.23328316609081756,0.08999842624516327,0.13349798767902377,0.13318193238660936,0.1318590118824142,0.0,0.3458781955197382,0.26964496073180155,0.13414208409605177,0.07360479642358705,0.07419911128725229,0.28538649347766715,0.2441540199963785,0.03726112736166925,0.14986350563483666,0.004562389574200478,0.053532719072548446,0.008630935198054013,0.009640106410336054,0.029641352118844434,0.012720738856977358,0.009184185285576928,0.025854670964722614,0.1041700424344759,0.13815077307105772,0.11202725966399263,0.03981883823932087,0.10042813940475614,0.07674742048913766,0.1841587790280698,0.12548513564939046,0.03937356917840964,0.026340473181174964,0.15808284360385658,0.14886906319747545,0.021598278190997616,0.1892967172395076,0.05036207661709727,0.07754331664233835,0.20243243192069474,0.14063147880397908,0.03158909621876273,0.2286370606753637,0.13830140038049504,0.06687592368144181
Metal_Dopant_2 Atomic Radius,0.4972106871778797,0.3064418302147245,0.10313843000294257,0.2914625833112761,0.3116329922492299,0.37192571561415233,0.4637599913677172,0.6336666091383767,0.21068618155528057,0.23280192195287056,0.08747525979966111,0.33144284932255963,0.25939416516876634,0.419166777691878,0.3458781955197382,0.0,0.1096670072864889,0.08698241252284676,0.07566585213664123,0.10980202284937862,0.08074567142003185,0.1954571728990045,0.07954955484952889,0.16416363916877433,0.008901329640406946,0.029613824611781473,0.020439139637064407,0.012368056592787094,0.014623122171792647,0.004883226642801023,0.055755569634916596,0.10269560920723059,0.22054221438410565,0.25186106009070447,0.1854488466023912,0.04333822245933131,0.12366292678990899,0.0742591702553188,0.11532488921155741,0.08785122350235675,0.09268439329644662,0.10697491536208982,0.2227410444022126,0.12519465113345937,0.011532752779815306,0.1983980220379835,0.09005006662045806,0.07440265201333107,0.302297150529958,0.16712270604054896,0.051493852460510484,0.17978102978735747,0.15018190047245583,0.3666776825478316
Metal_Dopant_3 Relative Atomic Mass,0.14038509219110748,0.12506012194236643,0.40113488033267164,0.19859786842427654,0.15488223196236936,0.045051945181597795,0.06589287157391242,0.2075966095336822,0.08743695012729036,0.0709962128919797,0.09367377277811771,0.08260052139560425,0.11670768301974205,0.3878747959271025,0.26964496073180155,0.1096670072864889,0.0,0.14595015401146166,0.08780027755461925,0.045765781709378735,0.10195349944654482,0.12713722124628649,0.13512146516227377,0.199886424709654,0.03422907508798287,0.05389057178774685,0.11212645697294302,0.15601506427072845,0.013126952958989128,0.06693994603591295,0.0436256347268523,0.11464146180946475,0.10484371802261025,0.06878830756117009,0.35504268445979736,0.07797511810140642,0.19722652037115798,0.055971408687275494,0.036694778335214374,0.04000996946469808,0.5310964371789221,0.16795743950044642,0.2752908954107979,0.0729473740905392,0.05020700451750324,0.04564698844867025,0.13708589665176232,0.063127880305849,0.09251862256086006,0.19830700181288508,0.05883322027219609,0.2545703400053208,0.16078201649138768,0.04445733778787859
Metal_Dopant_3 Atomic Number,0.31220553919076854,0.17979158495494157,0.04832436622968855,0.05782532963654548,0.42475953787449044,0.0667988153498258,0.05270455587886678,0.1262733454742749,0.237988329222054,0.1825884038319284,0.05537207748618779,0.053983459253991374,0.0428634566039698,0.09819697904551877,0.13414208409605177,0.08698241252284676,0.14595015401146166,0.0,0.059059468869992325,0.1772315511446993,0.11274431701844631,0.1513065864234489,0.15113996578809974,0.06517916231100446,0.044581929777462025,0.06430623382876968,0.023679215562025197,0.03882505740449392,0.12929782002790463,0.010350247867350195,0.10824591187026207,0.02937401793959574,0.052006198218345415,0.09949117334318403,0.5406803988848905,0.06228591671078017,0.1024560984114294,1.115764146560079e-14,0.08536632896704911,0.039123941597905346,0.11868484451039885,0.05135527449480722,0.06810171345647908,0.04736663020288512,0.07346732441919644,0.04595443048421202,0.03220733187501105,0.03729402507441254,0.07375010811434438,0.07332501971546648,0.058692355417450125,0.08986917562196324,0.06091506368129074,0.0395045589096353
Metal_Dopant_3 Period,0.12043387397564942,0.06457433914091908,0.0,0.09883749339009484,0.08845493337380599,0.061326430045059804,0.14265028999477203,0.08677933394377854,0.14167368218392146,0.1867091649678928,0.03224818645294836,0.10455670615020189,0.17651798453560608,0.16574157812706378,0.07360479642358705,0.07566585213664123,0.08780027755461925,0.059059468869992325,0.0,0.18249320926115595,0.06301872450863742,0.0759943458268327,0.05677044669246384,0.025753318932838058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011168927852869041,0.057338062442740464,0.16013475798501212,0.5858021495289318,0.0,0.07065250855344415,8.24175009829808e-15,0.02882307010294933,0.07962362609952524,0.04617827448763788,0.02551779916016771,0.04484877913526592,0.02063518135647095,0.0,0.030544387590468708,0.03191828291024586,0.07000698053591592,0.031569413673792616,0.4251304186253436,0.07380304038353837,0.13295727246136585,0.4032789434176182,0.021137512847897978
Metal_Dopant_3 Group,0.21799707978763264,0.0932781089622033,0.05048881103087403,0.09868182337112973,0.17435115271666993,0.035549467259656,0.04857018322986134,0.06472341124280863,0.12737011884461144,0.11788930445440081,0.14376311264721284,0.1814772008280486,0.12805473519123478,0.12736737993890937,0.07419911128725229,0.10980202284937862,0.045765781709378735,0.1772315511446993,0.18249320926115595,0.0,0.0667820045433825,0.21678348374864256,0.07204135143695788,0.059239027061440394,0.003890030047328134,0.04235224133170563,0.042758532228350445,0.011443722904684742,0.08004279090259955,0.010734824933691118,0.01301612647810685,0.015054901695119567,0.15097510970702827,0.14519464694850334,0.3144513258948682,0.030761581619686482,0.17177712695532912,0.19391165798664417,0.06879965231230022,0.05041527088342481,0.1779312994637213,0.13776014809220383,0.11829403822435011,0.04755812563570563,0.03613565051179313,0.051372118534428524,0.11215456659617752,0.02456110447540907,0.11974920891386796,0.17343756109246675,0.08188711872372997,0.17610043153566654,0.17626373560636083,0.04687824761080925
Metal_Dopant_3 Ionization Potential,0.09532128120199308,0.09084193948354989,0.06300818832051079,0.23240883407629,0.24491207422568345,0.19804733912032288,0.07053255285783143,0.17911368423428725,0.14418323544677047,0.14092600098738955,0.0977051222083171,0.10940012330846585,0.10008623827448451,0.06268620914160102,0.28538649347766715,0.08074567142003185,0.10195349944654482,0.11274431701844631,0.06301872450863742,0.0667820045433825,0.0,0.15576505685643688,0.05503832207628277,0.15948153760687414,0.005984808418686952,0.019813433321868898,0.08479688184379594,0.003139638763757435,0.05110910958762885,0.08187793213326477,0.14777303728972593,0.03676356759047939,0.19020245472957215,0.17548662323929923,0.5091804782169902,0.03787019738307896,0.18875565476171943,0.012765261397706772,0.10873641100154828,0.15653173337827853,0.1050206695953755,0.05471920353309356,0.06299414948968673,0.055735638473322247,0.027651198135130704,0.09029445847683963,0.07904515659970841,0.08242918347137305,0.0844946854058842,0.17660907141342644,0.3352734884796887,0.043077876823076997,0.13065490024952447,0.08404769058448572
Metal_Dopant_3 Electronegativity,0.16207140612937837,0.06487375757777354,0.09549665294686044,0.20274500254933656,0.6321539013303034,0.04280219154557544,0.2611429247075912,0.11329270242808227,0.1340356817665202,0.15073837225860232,0.05250167944869913,0.14527739706013287,0.343485873093369,0.17595864492385127,0.2441540199963785,0.1954571728990045,0.12713722124628649,0.1513065864234489,0.0759943458268327,0.21678348374864256,0.15576505685643688,0.0,0.15551102784406506,0.1370779910288856,0.019176034128287216,0.09080480034029605,0.030921804909896697,0.14182218892715573,0.06151172411360071,0.03655331942965395,0.0371338436971161,0.09204122339625742,0.1892154698680202,0.08941296036471728,0.21073406545024514,0.19630003943676078,0.21080963436352793,0.16748341673751366,0.09404991874469619,0.08180556353528694,0.08168259309083307,0.15113551644826043,0.10212332440342001,0.058444138698888634,0.040004891703509765,0.06525050370786178,0.052287569194113606,0.3852821798441893,0.14059166855035843,0.22538399348275207,0.05424278589025529,0.27701709196718505,0.10824515253443749,0.0876297711565323
Metal_Dopant_3 Number of d electrons,0.1697264232121457,0.034937120850706174,0.05676796364727878,0.04744361957322818,0.0516461011426806,0.033435009684674104,0.02457721861016075,0.09994248472980076,0.16024964758940644,0.22825559884477378,0.16754765078402664,0.24578827448391793,0.08843452634000008,0.06824649129872336,0.03726112736166925,0.07954955484952889,0.13512146516227377,0.15113996578809974,0.05677044669246384,0.07204135143695788,0.05503832207628277,0.15551102784406506,0.0,0.08417651880483865,0.026809409055399587,0.018758113273508785,0.39873093147475364,0.01354150757343077,0.047733914508503596,0.17675973846894066,0.005931763489533841,0.028497818996934907,0.3386545093714684,0.06049781822637666,0.1359708797037235,0.09636017107838483,0.08601100880027784,0.00288055113124664,0.07678739313179506,0.06974662286987061,0.33066795693477197,0.11360470764963367,0.06233642661424039,0.040144795515024936,0.03135139310988836,0.12603574760034209,0.044586161580826796,0.10072577770937902,0.05672233593171067,0.11361910365440223,0.0923380289386936,0.03859396735285765,0.0758601402983212,0.01833737487553834
Metal_Dopant_3 Atomic Radius,0.5475854785318169,0.07913237008187926,0.08987902987262028,0.11916722083725266,0.2265791109880128,0.050306019407144846,0.058570493586597785,0.1664896507759321,0.1168650320562509,0.0662164896615267,0.08490271532908174,0.1513954900330575,0.1320558927529179,0.44931256638894457,0.14986350563483666,0.16416363916877433,0.199886424709654,0.06517916231100446,0.025753318932838058,0.059239027061440394,0.15948153760687414,0.1370779910288856,0.08417651880483865,0.0,0.057447728505713884,0.04478014423346193,0.3561807735252594,0.01191939234576408,0.0036596179088587,0.01641681920461325,0.0058968365618784655,0.015088421720582248,0.0862195120497083,0.08043176028353419,0.3169308734578965,0.014798156214984612,0.1708411460993995,0.044883269690057556,0.11131228820990148,0.036178606882776826,0.16345621713857242,0.0483803023789081,0.12994249832017496,0.08161376290071835,0.07436424763246309,0.022544470273593176,0.16798161720660265,0.05074699993340548,0.1472544682406332,0.30307388632860677,0.08148458087035625,0.06345413420719054,0.0735033638906648,0.16094471388276166
